,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
3133,4,Jenna Belton,Jo Kremer,Lindsey Calvin,Kelsey Knudsen,USC,Saint Mary's,1419,20180331
3134,5,Katrina Kernochan,Alexandra Poletto,Madi Wilkerson,Sienna Young,USC,Saint Mary's,1419,20180331
3135,1,Madeline Mertz,Kaylie Mchugh,Federica Frasca,Margherita Bianchin,FIU,Tulane,1420,20180331
3136,2,Lauren Orlich,Anna Chin,Erika Zembyla,Anabela Sataric,Tulane,FIU,1420,20180331
3137,3,Lan Nguyen,Tarin Mergener,Lina Bernier,Madison Besterfield,Tulane,FIU,1420,20180331
3138,4,Rio Frohoff,Gabriella Becerra,Estefanie  Bethancourt,Natalia Giron,FIU,Tulane,1420,20180331
3139,5,Ashley Delgado,Addison Hermstad,Mariana Dal Pozzo,Taija Thomas,Tulane,FIU,1420,20180331
3140,1,Corinne Quiggle,Deahna Kraft,Morgan Hughes,Payton Rund,Pepperdine,Saint Mary's,1421,20180331
3141,2,Brook Bauer,Madalyn Roh,Lindsey Knudsen,Emily Bible,Pepperdine,Saint Mary's,1421,20180331
3142,3,Gigi Hernandez,Heidi Dyer,Mary Hernandez,Sarah Chase,Pepperdine,Saint Mary's,1421,20180331
3143,4,Alexis Filippone,Skylar Caputo,Lindsey Calvin,Kelsey Knudsen,Pepperdine,Saint Mary's,1421,20180331
3144,5,Maddie Dilfer,Nikki Lyons,Madi Wilkerson,Jennifer Laird,Pepperdine,Saint Mary's,1421,20180331
3145,1,Molly Turner,Hannah Towne,Teegan Van Gunst,Annika Van Gunst,Grand Canyon,Georgia State,1422,20180331
3146,2,Katie Pyles,Taylor Jarzombek,Tiffany Creamer,Brooke Weiner,Grand Canyon,Georgia State,1422,20180331
3147,3,Bella Baumann,Jessica Stansfield,Kate Novack,Amie  Held,Georgia State,Grand Canyon,1422,20180331
3148,4,Jamie  Walsh,Emily Reinking,Georgia Johnson,Allie Elson,Georgia State,Grand Canyon,1422,20180331
3149,5,Madi Relaz,Jessica Clark,Ashley McGinn,Eden Hawes,Grand Canyon,Georgia State,1422,20180331
3150,1,Natalie Anselmo,Olivia Macdonald,Abigail Devido,Selina Marolf,Arizona,Texas A&M; Corpus Christi,1423,20180331
3151,2,Olivia Hallaran,Kacey Nady,Rachel Young,Madison Green,Texas A&M; Corpus Christi,Arizona,1423,20180331
3152,3,Stephany Purdue,Hailey Devlin,Madi Fitzsimmons,Maya Daukas,Arizona,Texas A&M; Corpus Christi,1423,20180331
3153,4,Jonny Baham,Brooke Burling,Chloe Simon,Demi McInnis,Arizona,Texas A&M; Corpus Christi,1423,20180331
3154,5,Makenna Martin,Caroline Cordes,Naomi Overstreet,Jenna Krenek,Arizona,Texas A&M; Corpus Christi,1423,20180331
3155,1,Haven Hill,Cassie House,Madeline Mertz,Kaylie Mchugh,Tulane,TCU,1424,20180331
3156,2,Jaelyn Greene,Jillian Bergeson,Lauren Orlich,Anna Chin,TCU,Tulane,1424,20180331
3157,3,Jensyn Bledsoe,Molly Scheel,Lan Nguyen,Tarin Mergener,TCU,Tulane,1424,20180331
3158,4,Hannah Rogers,Avery Arellano,Rio Frohoff,Gabriella Becerra,TCU,Tulane,1424,20180331
3159,5,Jordan Westendorf,Kristy Wieser,Ashley Delgado,Addison Hermstad,TCU,Tulane,1424,20180331
3160,1,Claire Coppola,Kristen Nuss,Gabby Atchley,Whitney Walker,LSU,Texas A&M; Kingsville,1425,20180331
3161,2,Mandi Orellana,Haleigh Nelson,Macy Berg,Madison Brabham,LSU,Texas A&M; Kingsville,1425,20180331
3162,3,Hunter Domanski,Olivia Powers,Erin Umbel,Tenley Housler,LSU,Texas A&M; Kingsville,1425,20180331
3163,4,Megan Davenport,Maddie Ligon,Kyra Henderson ,Haley Hutchinson ,LSU,Texas A&M; Kingsville,1425,20180331
3164,5,Lilly Kessler,Kahlee York,Loren Washington,Madeleine  Sims,LSU,Texas A&M; Kingsville,1425,20180331
3165,1,Claire Coppola,Kristen Nuss,Katie Will,Sadie Anderson,LSU,Jacksonville State,1426,20180331
3166,2,Haleigh Nelson,Mandi Orellana,Hannah Kirk,Kaylie Milton,LSU,Jacksonville State,1426,20180331
3167,3,Hunter Domanski,Olivia Powers,Hailey Hughes,Shayla Schmidt,LSU,Jacksonville State,1426,20180331
3168,4,Megan Davenport,Tatum Ballard,Grace Jarnagin,Bethany Randall,LSU,Jacksonville State,1426,20180331
3169,5,Maddie Ligon,Kahlee York,Ashley Clingan,Maddie Cloutier,LSU,Jacksonville State,1426,20180331
3170,1,Savannah  Slattery,McKayla Ferris,Payton Rund,Morgan Hughes,Saint Mary's,LMU,1427,20180331
3171,2,Sara Kovac,Jessie Prichard,Lindsey Knudsen,Emily Bible,LMU,Saint Mary's,1427,20180331
3172,3,Emma Doud,Veronica Nederend,Sarah Chase,Mary Hernandez,LMU,Saint Mary's,1427,20180331
3173,4,Bozena Culo,Maddie  Leiphardt ,Kelsey Knudsen,Lindsey Calvin,Saint Mary's,LMU,1427,20180331
3174,5,Kristen Castellanos,Cierra Simpson,Jennifer Laird,Morgan Kendrick,LMU,Saint Mary's,1427,20180331
3175,1,Deahna Kraft,Corinne Quiggle,Abril Bustamante,Tina Graudina,USC,Pepperdine,1428,20180331
3176,2,Brook Bauer,Madalyn Roh,Terese Cannon,Sammy Slater,Pepperdine,USC,1428,20180331
3177,3,Heidi Dyer,Gigi Hernandez,Joy Dennis,Haley Hallgren,Pepperdine,USC,1428,20180331
3178,4,Skylar Caputo,Alexis Filippone,Alexandra Poletto,Katrina Kernochan,Pepperdine,USC,1428,20180331
3179,5,Maddie Dilfer,Nikki Lyons,Jenna Belton,Jo Kremer,Pepperdine,USC,1428,20180331
3180,1,Kwyn Johnson,Mia Rivera,Maddie Irwin,Erin Martin,ASU,New Mexico,1429,20180331
3181,2,Sydney Palmer,Kara  Woodard,Eastyn Baleto,Lauren Twitty,New Mexico,ASU,1429,20180331
3182,3,Ellyson Lundberg,Katelyn Carballo,Chloe Crappell,Yasmin Tan,ASU,New Mexico,1429,20180331
3183,4,Katie Cross,Cierra Flood,Carly Beddingfield,Mercedes Pacheco,ASU,New Mexico,1429,20180331
3184,5,Samantha Plaster,Kate  Baldwin,Kayla Long,Abbey Wilson,ASU,New Mexico,1429,20180331
3185,1,Eastyn Baleto,Lauren Twitty,Jacey Smith,Kendall Bosse,New Mexico,Abilene Christian,1430,20180331
3186,2,Maddie Irwin,Erin Martin,Lauren Walker,Brooke Riley,New Mexico,Abilene Christian,1430,20180331
3187,3,Chloe Crappell,Yasmin Tan,Katelyn Mueller,Eighmy Dobbins,New Mexico,Abilene Christian,1430,20180331
3188,4,Carly Beddingfield,Mercedes Pacheco,Kennedy Shelstead,Amy Weiss,New Mexico,Abilene Christian,1430,20180331
3189,5,Kayla Long,Abbey Wilson,Paris Cosley,Sofia Resendiz,New Mexico,Abilene Christian,1430,20180331
3190,1,Tina Graudina,Abril Bustamante,Savannah  Slattery,McKayla Ferris,USC,LMU,1431,20180331
3191,2,Terese Cannon,Sammy Slater,Sara Kovac,Jessie Prichard,USC,LMU,1431,20180331
3192,3,Joy Dennis,Haley Hallgren,Emma Doud,Veronica Nederend,LMU,USC,1431,20180331
3193,4,Katrina Kernochan,Alexandra Poletto,Bozena Culo,Maddie  Leiphardt ,USC,LMU,1431,20180331
3194,5,Jenna Belton,Jo Kremer,Chloe Reinig,Kekai Whitford,USC,LMU,1431,20180331
3195,1,Emily Maglio,Ka'iwi Schucht,Tia Miric,Torrey Van Winden,Hawaii,Cal Poly SLO,1432,20180331
3196,2,Morgan Martin,Lea Monkhouse,Emily Sonny,Sam Manley,Hawaii,Cal Poly SLO,1432,20180331
3197,3,Carly Kan,Laurel Weaver,Adlee Van Winden,Taylor Nelson,Hawaii,Cal Poly SLO,1432,20180331
3198,4,Ari Homayun,Amy Ozee,Macy Gordon,Raeann Greisen,Hawaii,Cal Poly SLO,1432,20180331
3199,5,Hannah Zalopany,Paige Dreeuws,Hannah Hubbard,Heather Pembroke,Cal Poly SLO,Hawaii,1432,20180331
3200,1,Nele Barber,Rachel Nieto,Katie Sato,Aeryn Owens,Long Beach State,Cal State Northridge,1433,20180331
3201,2,Sasha Karelov,Megan Kruidhof,Kristey Markle,Nickeisha Williams,Long Beach State,Cal State Northridge,1433,20180331
3202,3,Hailey Harward,Kristyna Adamcikova,Lauren McMurray,Autumn  Russell,Long Beach State,Cal State Northridge,1433,20180331
3203,4,Nicci Reinking,Zoi Konstantopoulou,Erin Indermill,Daniella Molinari,Long Beach State,Cal State Northridge,1433,20180331
3204,5,Hannah Matt,Marisa Ramsey,Nicolette  Pinkney,Lauren Conati,Long Beach State,Cal State Northridge,1433,20180331
3205,1,Emily Maglio,Ka'iwi Schucht,Sarah Davis,Mikaela Nocetti,Hawaii,"Cal State University, Sacramento",1434,20180331
3206,2,Morgan Martin,Lea Monkhouse,Lana Brown,Kennedy Kurtz,Hawaii,"Cal State University, Sacramento",1434,20180331
3207,3,Laurel Weaver,Carly Kan,Ashtin Olin,Hannah Meadows,Hawaii,"Cal State University, Sacramento",1434,20180331
3208,4,Amy Ozee,Ari Homayun,Skyler Takeda,Macey Hayden,Hawaii,"Cal State University, Sacramento",1434,20180331
3209,5,Paige Dreeuws,Hannah Zalopany,Brigitte Murdock,Paige Swinney,Hawaii,"Cal State University, Sacramento",1434,20180331
3210,1,Sasha Karelov,Anete Brinke,Emily Hansen,Sydney Haynes,Long Beach State,Cal State Bakersfield,1435,20180331
3211,2,Nele Barber,Rachel Nieto,Desiree Sukhov,Sarah Garrow,Long Beach State,Cal State Bakersfield,1435,20180331
3212,3,Kristyna Adamcikova,Megan Kruidhof,Mattison Degarmo,Emily Lopes,Long Beach State,Cal State Bakersfield,1435,20180331
3213,4,Zoi Konstantopoulou,Nicci Reinking,Briannah Mariner,Aleksandra Djordjevic,Long Beach State,Cal State Bakersfield,1435,20180331
3214,5,Marisa Ramsey,Hannah Matt,Krista Hernandez,Ally  Barber ,Long Beach State,Cal State Bakersfield,1435,20180331
3215,1,Aeryn Owens,Katie Sato,Sarah Davis,Mikaela Nocetti,Cal State Northridge,"Cal State University, Sacramento",1436,20180331
3216,2,Kristey Markle,Nickeisha Williams,Kennedy Kurtz,Lana Brown,Cal State Northridge,"Cal State University, Sacramento",1436,20180331
3217,3,Lauren McMurray,Autumn  Russell,Hannah Meadows,Ashtin Olin,Cal State Northridge,"Cal State University, Sacramento",1436,20180331
3218,4,Erin Indermill,Daniella Molinari,Macey Hayden,Skyler Takeda,"Cal State University, Sacramento",Cal State Northridge,1436,20180331
3219,5,Nicolette  Pinkney,Lauren Conati,Brigitte Murdock,Paige Swinney,Cal State Northridge,"Cal State University, Sacramento",1436,20180331
3220,1,Tia Miric,Torrey Van Winden,Sydney Haynes,Emily Hansen,Cal Poly SLO,Cal State Bakersfield,1437,20180331
3221,2,Emily Sonny,Sam Manley,Desiree Sukhov,Sarah Garrow,Cal Poly SLO,Cal State Bakersfield,1437,20180331
3222,3,Adlee Van Winden,Taylor Nelson,Mattison Degarmo,Emily Lopes,Cal Poly SLO,Cal State Bakersfield,1437,20180331
3223,4,Macy Gordon,Raeann Greisen,Briannah Mariner,Aleksandra Djordjevic,Cal Poly SLO,Cal State Bakersfield,1437,20180331
3224,5,Hannah Hubbard,Heather Pembroke,Krista Hernandez,Ally  Barber ,Cal Poly SLO,Cal State Bakersfield,1437,20180331
3225,1,Ka'iwi Schucht,Emily Maglio,Nele Barber,Rachel Nieto,Hawaii,Long Beach State,1438,20180331
3226,2,Lea Monkhouse,Morgan Martin,Sasha Karelov,Anete Brinke,Hawaii,Long Beach State,1438,20180331
3227,3,Laurel Weaver,Carly Kan,Kristyna Adamcikova,Megan Kruidhof,Hawaii,Long Beach State,1438,20180331
3228,4,Amy Ozee,Ari Homayun,Nicci Reinking,Zoi Konstantopoulou,Hawaii,Long Beach State,1438,20180331
3229,5,Hannah Zalopany,Paige Dreeuws,Hannah Matt,Marisa Ramsey,Hawaii,Long Beach State,1438,20180331
3230,1,Kwyn Johnson,Mia Rivera,Katie Scherr,Taylor Woods,ASU,Colorado Mesa,1439,20180331
3231,2,Natalie Braun,Frances Giedraitis,Hana Peterman,Megan Gianinetti,ASU,Colorado Mesa,1439,20180331
3232,3,Ellyson Lundberg,Katelyn Carballo,Lindy Dixon,Hailey Crane,ASU,Colorado Mesa,1439,20180331
3233,4,Katie Cross,Cierra Flood,Samantha Ritter,Kasie Gilfert,ASU,Colorado Mesa,1439,20180331
3234,5,Samantha Plaster,Kate  Baldwin,Natalee Todd,Ara Norwood,ASU,Colorado Mesa,1439,20180331
3235,1,Katie Scherr,Taylor Woods,Jacey Smith,Kendall Bosse,Colorado Mesa,Abilene Christian,1440,20180331
3236,2,Hana Peterman,Megan Gianinetti,Lauren Walker,Brooke Riley,Colorado Mesa,Abilene Christian,1440,20180331
3237,3,Samantha Ritter,Kasie Gilfert,Katelyn Mueller,Eighmy Dobbins,Colorado Mesa,Abilene Christian,1440,20180331
3238,4,Lindy Dixon,Hailey Crane,Kennedy Shelstead,Amy Weiss,Colorado Mesa,Abilene Christian,1440,20180331
3239,5,Natalee Todd,Ara Norwood,Paris Cosley,Sofia Resendiz,Colorado Mesa,Abilene Christian,1440,20180331
3240,1,Vanessa Freire,Victoria Paranagua,Molly Turner,Hannah Towne,Grand Canyon,Florida State,1441,20180331
3241,2,Katie Horton,Hailey Luke,Taylor Jarzombek,Katie Pyles,Florida State,Grand Canyon,1441,20180331
3242,3,Sara Putt,Macy Jerger,Jessica Stansfield,Kelli Iverson,Florida State,Grand Canyon,1441,20180331
3243,4,Molly McBain,Brooke Kuhlman,Jamie  Walsh,Emily Reinking,Florida State,Grand Canyon,1441,20180331
3244,5,Francesca Goncalves,Eva Torruella,Jessica Clark,Madi Relaz,Florida State,Grand Canyon,1441,20180331
3245,1,Federica Frasca,Margherita Bianchin,Annika Van Gunst,Teegan Van Gunst,FIU,Georgia State,1442,20180331
3246,2,Dorina Klinger,Katie Friesen,Tiffany Creamer,Brooke Weiner,FIU,Georgia State,1442,20180331
3247,3,Erika Zembyla,Anabela Sataric,Georgia Johnson,Olivia Stasevich,Georgia State,FIU,1442,20180331
3248,4,Lina Bernier,Madison Besterfield,Amie  Held,Kate Novack,Georgia State,FIU,1442,20180331
3249,5,Estefanie  Bethancourt,Natalia Giron,Eden Hawes,Ashley Bauchert,FIU,Georgia State,1442,20180331
3250,1,Darby Dunn,Sammee Thomas,Sophie Peel,Kacy Ogden,Stetson,Mercer,1443,20180331
3251,2,Carly Perales,Sunniva Helland-Hansen,Jessica Johnson,Elli Gibson,Stetson,Mercer,1443,20180331
3252,3,Rachel Noble,Samantha Harris,Amber Gibson,Gracie Garanich,Stetson,Mercer,1443,20180331
3253,4,Julie Varga,Lauren Durham,Marina Chavez,Lela Mcintosh,Mercer,Stetson,1443,20180331
3254,5,Katinka Krahn,Alexa Richardson,Kylie Keeling,Elli Merchant,Stetson,Mercer,1443,20180331
3255,1,Sunniva Helland-Hansen,Carly Perales,Carla Cahill,Dora Lulic,Stetson,Coastal Carolina,1444,20180331
3256,2,Darby Dunn,Sammee Thomas,Aleksandra Djuric,Leah Hardeman,Stetson,Coastal Carolina,1444,20180331
3257,3,Rachel Noble,Samantha Harris,Tanner Gauthier,Kinga Windisch,Stetson,Coastal Carolina,1444,20180331
3258,4,Julie Varga,Lauren Durham,Aristea Tontai,Kalin Eske,Stetson,Coastal Carolina,1444,20180331
3259,5,Rebecca Ingram,Quinci Birker,Autumn Otto,Haylie Beck,Stetson,Coastal Carolina,1444,20180331
3260,1,Carina Hoff,Courtney Miller,Maddy Kline,Nicole Lott,UNC Wilmington,UNF,1445,20180331
3261,2,Taryn Griffey,Chaney Howard,Halle Hunt,JM Lewandowski,UNF,UNC Wilmington,1445,20180331
3262,3,Brittany Pase,Callie Workman,Katie McCullough,Brynn Montgomery,UNF,UNC Wilmington,1445,20180331
3263,4,Madilyn McCarty,Nicole DeBolt,Sarah Kelly,Raquel Rooney,UNF,UNC Wilmington,1445,20180331
3264,5,Carolyn Cain,Casey Justice,Courtney Mullinax,Jaime Thomas,UNF,UNC Wilmington,1445,20180331
3265,1,Krissy Mummey,Katja Ehlers,Carina Hoff,Courtney Miller,College of Charleston,UNF,1446,20180331
3266,2,Devon Rachel,Mckala Rhodes,Taryn Griffey,Chaney Howard,College of Charleston,UNF,1446,20180331
3267,3,Kennedy Madison,Riana  Brennan,Callie Workman,Brittany Pase,College of Charleston,UNF,1446,20180331
3268,4,Allison Beckman,Lauren Freed,Madilyn McCarty,Nicole DeBolt,College of Charleston,UNF,1446,20180331
3269,5,Taylor Foley,Logan Manusky,Carolyn Cain,Casey Justice,College of Charleston,UNF,1446,20180331
3270,1,Krissy Mummey,Katja Ehlers,Carlee Baxter,Amber Lake,College of Charleston,Webber,1447,20180331
3271,2,Devon Rachel,Mckala Rhodes,Emily Bowen,Hannah Tannone,College of Charleston,Webber,1447,20180331
3272,3,Kennedy Madison,Riana  Brennan,Laura Embry,Salla Rautiainen,College of Charleston,Webber,1447,20180331
3273,4,Allison Beckman,Lauren Freed,Kaxandra Naranjo,Molly Fusarelli,College of Charleston,Webber,1447,20180331
3274,5,Taylor Foley,Logan Manusky,Teryn Mills,Jessica Terry,College of Charleston,Webber,1447,20180331
3275,1,Hayley Tippett,Megan Nash,Katie Will,Sadie Anderson,Central Arkansas,Jacksonville State,1448,20180331
3276,2,Jessica Martinez,Aly Brinkley,Kaylie Milton,Hannah Kirk,Central Arkansas,Jacksonville State,1448,20180331
3277,3,Delaney Driver,MC Rogers,Hailey Hughes,Shayla Schmidt,Central Arkansas,Jacksonville State,1448,20180331
3278,4,Kristine Hjembo,Colene Hamilton,Grace Jarnagin,Bethany Randall,Central Arkansas,Jacksonville State,1448,20180331
3279,5,Mackenzie  Dear,Shelby Holmes,Ashley Clingan,Maddie Cloutier,Central Arkansas,Jacksonville State,1448,20180331
3280,1,Whitney Walker,Gabby Atchley,Devon May,Kenley Adams,UAB,Texas A&M; Kingsville,1449,20180331
3281,2,Macy Berg,Madison Brabham,Haley Jared,Avei Logoleo,Texas A&M; Kingsville,UAB,1449,20180331
3282,3,Erin Umbel,Tenley Housler,Erin Bognar,Emily Martinez,Texas A&M; Kingsville,UAB,1449,20180331
3283,4,Haley Hutchinson ,Kyra Henderson ,Kaylee McClure,Tressa Buckland,Texas A&M; Kingsville,UAB,1449,20180331
3284,5,Loren Washington,Madeleine  Sims,Sallianne Napolitano,Gabbi Moreno,UAB,Texas A&M; Kingsville,1449,20180331
3285,1,Devon May,Kenley Adams,Abigail Devido,Selina Marolf,UAB,Texas A&M; Corpus Christi,1450,20180331
3286,2,Avei Logoleo,Erin Bognar,Madison Green,Rachel Young,UAB,Texas A&M; Corpus Christi,1450,20180331
3287,3,Emily Martinez,Haley Jared,Demi McInnis,Madi Fitzsimmons,UAB,Texas A&M; Corpus Christi,1450,20180331
3288,4,Sallianne Napolitano,Gabbi Moreno,Maya Daukas,Kayla Walker,UAB,Texas A&M; Corpus Christi,1450,20180331
3289,5,Tressa Buckland,Annie Pringle,Jenna Krenek,Naomi Overstreet,UAB,Texas A&M; Corpus Christi,1450,20180331
3290,1,Carlee Baxter,Amber Lake,Marion Couraud,Sarah Bolton,Webber,Missouri Baptist University,1451,20180330
3291,2,Hannah Tannone,Emily Bowen,Kamden Maas,Caterina Cigarini,Webber,Missouri Baptist University,1451,20180330
3292,3,Laura Embry,Salla Rautiainen,Maggie Sorensen,Rachel Luebbers,Webber,Missouri Baptist University,1451,20180330
3293,4,Jessica Terry,Teryn Mills,Sarah Wilson,Kelly Wilson,Missouri Baptist University,Webber,1451,20180330
3294,5,Molly Fusarelli,Kaxandra Naranjo,Rachel  Poole,Mallory Moran,Webber,Missouri Baptist University,1451,20180330
3295,1,Amber Lake,Carlee Baxter,Kelly Hughes,Summer Coulter,Webber,Carson-Newman,1452,20180331
3296,2,Emily Bowen,Hannah Tannone,Aryana Fazelnia,Montgomery Sauter,Webber,Carson-Newman,1452,20180331
3297,3,Laura Embry,Salla Rautiainen,Grace Seymour,Lauren Williams,Webber,Carson-Newman,1452,20180331
3298,4,Kaxandra Naranjo,Molly Fusarelli,Micah Depetro,Abby Struewing,Webber,Carson-Newman,1452,20180331
3299,5,Teryn Mills,Jessica Terry,Gabrielle Bailey,Micah Palmer,Webber,Carson-Newman,1452,20180331
3300,1,Marion Couraud,Sarah Bolton,Kelly Hughes,Summer Coulter,Missouri Baptist University,Carson-Newman,1453,20180331
3301,2,Kamden Maas,Caterina Cigarini,Aryana Fazelnia,Montgomery Sauter,Missouri Baptist University,Carson-Newman,1453,20180331
3302,3,Sarah Wilson,Kelly Wilson,Grace Seymour,Lauren Williams,Missouri Baptist University,Carson-Newman,1453,20180331
3303,4,Mallory Moran,Maggie Sorensen,Micah Depetro,Abby Struewing,Missouri Baptist University,Carson-Newman,1453,20180331
3304,5,Rachel Luebbers,Rachel  Poole,Catherine Cook,Lexi Headley,Missouri Baptist University,Carson-Newman,1453,20180331
3305,1,JM Lewandowski,Nicole Lott,Marion Couraud,Sarah Bolton,UNC Wilmington,Missouri Baptist University,1454,20180330
3306,2,Katie McCullough,Brynn Montgomery,Kamden Maas,Caterina Cigarini,UNC Wilmington,Missouri Baptist University,1454,20180330
3307,3,Halle Hunt,Raquel Rooney,Kelly Wilson,Sarah Wilson,UNC Wilmington,Missouri Baptist University,1454,20180330
3308,4,Anna Grauel,Kati Smith,Kristen Williams,Brilee Henson,UNC Wilmington,Missouri Baptist University,1454,20180330
3309,5,Sarah Kelly,Courtney Mullinax,Maggie Sorensen,Mallory Moran,UNC Wilmington,Missouri Baptist University,1454,20180330
3310,1,Mackenzie Allen,Amanda Carroll,Sophie Peel,Kacy Ogden,FGCU,Mercer,1455,20180331
3311,2,Karissa Rhoades,Katherine Puisis,Jessica Johnson,Elli Gibson,FGCU,Mercer,1455,20180331
3312,3,Ashley Glickert,Giovanna Borgiotti,Amber Gibson,Gracie Garanich,FGCU,Mercer,1455,20180331
3313,4,Kayla Whetstone,Snowy Burnam,Kylie Keeling,Elli Merchant,FGCU,Mercer,1455,20180331
3314,5,Alanya Ryan,Kaitlan Krivdo,Marina Chavez,Emilee Wissmach,Mercer,FGCU,1455,20180331
3315,1,Torrey Van Winden,Tia Miric,Rachel Nieto,Nele Barber,Cal Poly SLO,Long Beach State,1456,20180401
3316,2,Sam Manley,Emily Sonny,Sasha Karelov,Anete Brinke,Cal Poly SLO,Long Beach State,1456,20180401
3317,3,Adlee Van Winden,Taylor Nelson,Zoi Konstantopoulou,Megan Kruidhof,Cal Poly SLO,Long Beach State,1456,20180401
3318,4,Macy Gordon,Raeann Greisen,Kristyna Adamcikova,Nicci Reinking,Long Beach State,Cal Poly SLO,1456,20180401
3319,5,Heather Pembroke,Hannah Hubbard,Hannah Matt,Marisa Ramsey,Long Beach State,Cal Poly SLO,1456,20180401
3320,1,Nele Barber,Rachel Nieto,Sarah Davis,Mikaela Nocetti,Long Beach State,"Cal State University, Sacramento",1457,20180401
3321,2,Megan Kruidhof,Sasha Karelov,Kennedy Kurtz,Lana Brown,Long Beach State,"Cal State University, Sacramento",1457,20180401
3322,3,Kristyna Adamcikova,Claire Newlander,Hannah Meadows,Ashtin Olin,Long Beach State,"Cal State University, Sacramento",1457,20180401
3323,4,Zoi Konstantopoulou,Nicci Reinking,Skyler Takeda,Macey Hayden,Long Beach State,"Cal State University, Sacramento",1457,20180401
3324,5,Hannah Matt,Marisa Ramsey,Brigitte Murdock,Paige Swinney,Long Beach State,"Cal State University, Sacramento",1457,20180401
3325,1,Ginny Gerig,Cecily Gable,Jessie Wachtman,Liz Allen,Austin Peay State ,Morehead State,1458,20180402
3326,2,Nina Korfhage,Brooke Moore,Olivia Lohmeier,Jessica  Hall,Austin Peay State ,Morehead State,1458,20180402
3327,3,Haley Turner,Jenna Panning,Alyssa Cecil,Karlee Reynolds,Austin Peay State ,Morehead State,1458,20180402
3328,4,Ashley Slay,Katelyn Theiss,Jordan Jones,Lauren Rokey,Austin Peay State ,Morehead State,1458,20180402
3329,5,Kaylee Taff,Chloe Stitt,Maddie Fella,Danielle McCarson,Austin Peay State ,Morehead State,1458,20180402
3330,1,Ginny Gerig,Cecily Gable,Jessie Wachtman,Liz Allen,Austin Peay State ,Morehead State,1459,20180402
3331,2,Claire Darland,Brooke Moore,Olivia Lohmeier,Jessica  Hall,Austin Peay State ,Morehead State,1459,20180402
3332,3,Haley Turner,Jenna Panning,Alyssa Cecil,Karlee Reynolds,Austin Peay State ,Morehead State,1459,20180402
3333,4,Ashley Slay,Katelyn Theiss,Jordan Jones,Lauren Rokey,Austin Peay State ,Morehead State,1459,20180402
3334,5,Kaylee Taff,Chloe Stitt,Maddie Fella,Danielle McCarson,Austin Peay State ,Morehead State,1459,20180402
3335,1,Darby Dunn,Sammee Thomas,Mackenzie Allen,Amanda Carroll,Stetson,FGCU,1460,20180404
3336,2,Sunniva Helland-Hansen,Carly Perales,Kellie Pernula,Karissa Rhoades,FGCU,Stetson,1460,20180404
3337,3,Rachel Noble,Samantha Harris,Giovanna Borgiotti,Ashley Glickert,FGCU,Stetson,1460,20180404
3338,4,Julie Varga,Lauren Durham,Kayla Whetstone,Snowy Burnam,Stetson,FGCU,1460,20180404
3339,5,Rebecca Ingram,Quinci Birker,Kaitlan Krivdo,Alanya Ryan,Stetson,FGCU,1460,20180404
3340,1,Sammee Thomas,Darby Dunn,Mackenzie Allen,Amanda Carroll,Stetson,FGCU,1461,20180404
3341,2,Sunniva Helland-Hansen,Carly Perales,Karissa Rhoades,Katherine Puisis,Stetson,FGCU,1461,20180404
3342,3,Samantha Harris,Rachel Noble,Ashley Glickert,Giovanna Borgiotti,Stetson,FGCU,1461,20180404
3343,4,Julie Varga,Lauren Durham,Snowy Burnam,Kayla Whetstone,Stetson,FGCU,1461,20180404
3344,5,Rebecca Ingram,Quinci Birker,Kaitlan Krivdo,Courtney VanLiew,Stetson,FGCU,1461,20180404
3345,1,Sorrel  Houghton,Melissa Elias,Jenya Kruglova,Anna Garrett,Tampa,Saint Leo,1462,20180403
3346,2,Katie McKiel,Gabbi Pacatte,Brooke Turner,Jamee Townsend,Saint Leo,Tampa,1462,20180403
3347,3,Nicole Dominguez,Leigh Buttner,Nina Vattovaz,Reggie Van Devender,Saint Leo,Tampa,1462,20180403
3348,4,Nylah Demps,Taylor George,Britt Sederholm,Paloma Da Silva,Tampa,Saint Leo,1462,20180403
3349,5,Alexandra Misca,Sarah Moore,Annabella Arcari,Allie Daul,Tampa,Saint Leo,1462,20180403
3350,1,Megan McNamara,Nicole McNamara,Rachel Nieto,Nele Barber,UCLA,Long Beach State,1463,20180404
3351,2,Sarah Sponcil ,Lily Justine,Anete Brinke,Sasha Karelov,UCLA,Long Beach State,1463,20180404
3352,3,Savvy Simo,Zana Muno,Megan Kruidhof,Zoi Konstantopoulou,UCLA,Long Beach State,1463,20180404
3353,4,Mac May,Elise Zappia,Nicci Reinking,Kristyna Adamcikova,UCLA,Long Beach State,1463,20180404
3354,5,Megan Muret,Izzy Carey,Hannah Matt,Marisa Ramsey,UCLA,Long Beach State,1463,20180404
3355,1,Madeline Mertz,Kaylie Mchugh,Gabby Love,Grace Convey,Tulane,ULM,1464,20180404
3356,2,Lan Nguyen,Tarin Mergener,Maile Sellers,Kayla Gallant,Tulane,ULM,1464,20180404
3357,3,Anna Chin,Lauren Orlich,Rebecca Brown,Catherine Griffith,Tulane,ULM,1464,20180404
3358,4,Addison Hermstad,Ashley Delgado,Bailey Smith,Taylor  Meyer,Tulane,ULM,1464,20180404
