,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
2296,5,Hannah Matt,Marisa Ramsey,Nicolette  Pinkney,Lauren Conati,Long Beach State,Cal State Northridge,1433,20180331
2301,5,Paige Dreeuws,Hannah Zalopany,Brigitte Murdock,Paige Swinney,Hawaii,"Cal State University, Sacramento",1434,20180331
2306,5,Marisa Ramsey,Hannah Matt,Krista Hernandez,Ally  Barber ,Long Beach State,Cal State Bakersfield,1435,20180331
2311,5,Nicolette  Pinkney,Lauren Conati,Brigitte Murdock,Paige Swinney,Cal State Northridge,"Cal State University, Sacramento",1436,20180331
2316,5,Hannah Hubbard,Heather Pembroke,Krista Hernandez,Ally  Barber ,Cal Poly SLO,Cal State Bakersfield,1437,20180331
2321,5,Hannah Zalopany,Paige Dreeuws,Hannah Matt,Marisa Ramsey,Hawaii,Long Beach State,1438,20180331
2326,5,Samantha Plaster,Kate  Baldwin,Natalee Todd,Ara Norwood,ASU,Colorado Mesa,1439,20180331
2331,5,Francesca Goncalves,Eva Torruella,Jessica Clark,Madi Relaz,Florida State,Grand Canyon,1441,20180331
2336,5,Estefanie  Bethancourt,Natalia Giron,Eden Hawes,Ashley Bauchert,FIU,Georgia State,1442,20180331
2341,5,Katinka Krahn,Alexa Richardson,Kylie Keeling,Elli Merchant,Stetson,Mercer,1443,20180331
2346,5,Rebecca Ingram,Quinci Birker,Autumn Otto,Haylie Beck,Stetson,Coastal Carolina,1444,20180331
2351,5,Carolyn Cain,Casey Justice,Courtney Mullinax,Jaime Thomas,UNF,UNC Wilmington,1445,20180331
2356,5,Taylor Foley,Logan Manusky,Carolyn Cain,Casey Justice,College of Charleston,UNF,1446,20180331
2361,5,Taylor Foley,Logan Manusky,Teryn Mills,Jessica Terry,College of Charleston,Webber,1447,20180331
2366,5,Mackenzie  Dear,Shelby Holmes,Ashley Clingan,Maddie Cloutier,Central Arkansas,Jacksonville State,1448,20180331
2368,5,Loren Washington,Madeleine  Sims,Sallianne Napolitano,Gabbi Moreno,UAB,Texas A&M; Kingsville,1449,20180331
2373,5,Tressa Buckland,Annie Pringle,Jenna Krenek,Naomi Overstreet,UAB,Texas A&M; Corpus Christi,1450,20180331
2378,5,Sarah Kelly,Courtney Mullinax,Maggie Sorensen,Mallory Moran,UNC Wilmington,Missouri Baptist University,1454,20180330
2383,5,Alanya Ryan,Kaitlan Krivdo,Marina Chavez,Emilee Wissmach,Mercer,FGCU,1455,20180331
2388,5,Heather Pembroke,Hannah Hubbard,Hannah Matt,Marisa Ramsey,Long Beach State,Cal Poly SLO,1456,20180401
2393,5,Hannah Matt,Marisa Ramsey,Brigitte Murdock,Paige Swinney,Long Beach State,"Cal State University, Sacramento",1457,20180401
2398,5,Kaylee Taff,Chloe Stitt,Maddie Fella,Danielle McCarson,Austin Peay State ,Morehead State,1458,20180402
2403,5,Kaylee Taff,Chloe Stitt,Maddie Fella,Danielle McCarson,Austin Peay State ,Morehead State,1459,20180402
2408,5,Rebecca Ingram,Quinci Birker,Kaitlan Krivdo,Alanya Ryan,Stetson,FGCU,1460,20180404
2413,5,Rebecca Ingram,Quinci Birker,Kaitlan Krivdo,Courtney VanLiew,Stetson,FGCU,1461,20180404
2418,5,Megan Muret,Izzy Carey,Hannah Matt,Marisa Ramsey,UCLA,Long Beach State,1463,20180404
2423,5,Rio Frohoff,Gabriella Becerra,Holland Ponthieux,Allie Kemp,Tulane,ULM,1464,20180404
2428,5,Rio Frohoff,Gabriella Becerra,Holland Ponthieux,Allie Kemp,Tulane,ULM,1465,20180404
2433,5,Izzy Carey,Megan Muret,Jenna Belton,Jo Kremer,UCLA,USC,1466,20180404
2438,5,Ashley Clingan,Maddie Cloutier,Kaitlyn Carter,Amy Tyma,Jacksonville State,Huntingdon,1467,20180403
2443,5,Erin Indermill,Daniella Molinari,Bree Bolton,Karli Burk,Cal State Northridge,Vanguard,1469,20180405
2448,5,Erin Indermill,Daniella Molinari,Julia Denboer,Kekela Hendrickson,Cal State Northridge,Concordia,1470,20180405
2453,5,Morgan Kendrick,Jennifer Laird,Jamie Hirai,Thaliana Grajeda,Saint Mary's,San Jose State University,1471,20180405
2458,5,Brooke Sassin,Jordan Westendorf,Ashley McGinn,Eden Hawes,TCU,Georgia State,1472,20180406
2463,5,Francesca Goncalves,Eva Torruella,Brittany Pellitteri,Julia Lewkowicz,Florida State,FAU,1473,20180406
2468,5,Brooke Sassin,Jordan Westendorf,Tressa Buckland,Annie Pringle,TCU,UAB,1474,20180406
2473,5,Tori Reiser,Bethany Salapek,Autumn Otto,Sara Boothe,Coastal Carolina,Jacksonville,1475,20180406
2478,5,Carolyn Cain,Casey Justice,Autumn Otto,Sara Boothe,UNF,Coastal Carolina,1476,20180406
2483,5,Alexa Richardson,Katinka Krahn,Ara Norwood,Natalee Todd,Stetson,Colorado Mesa,1477,20180406
2488,5,Grace Campbell,Maddie Micheletti,Samantha Plaster,Kate  Baldwin,Cal,ASU,1478,20180406
2493,5,Makenna Martin,Caroline Cordes,Quinci Birker,Rebecca Ingram,Arizona,Stetson,1479,20180406
2498,5,Kate Novack,Amie  Held,Annie Pringle,Sallianne Napolitano,UAB,Georgia State,1480,20180406
2503,5,Brittany Pellitteri,Julia Lewkowicz,Courtney Mullinax,Jaime Thomas,FAU,UNC Wilmington,1481,20180406
2508,5,Francesca Goncalves,Eva Torruella,Brooke Sassin,Jordan Westendorf,Florida State,TCU,1482,20180406
2513,5,Francesca Goncalves,Eva Torruella,Courtney Mullinax,Jaime Thomas,Florida State,UNC Wilmington,1483,20180406
2518,5,Grace Campbell,Maddie Micheletti,Rebecca Ingram,Quinci Birker,Cal,Stetson,1484,20180406
2523,5,Kate  Baldwin,Samantha Plaster,Ara Norwood,Julia Baskin,ASU,Colorado Mesa,1485,20180406
2528,5,Carolyn Cain,Casey Justice,Elli Merchant,Kylie Keeling,Mercer,UNF,1486,20180406
2533,5,Bethany Salapek,Tori Reiser,Marina Chavez,Emilee Wissmach,Mercer,Jacksonville,1487,20180406
2538,5,Makenna Martin,Caroline Cordes,Kate  Baldwin,Halle Parker,Arizona,ASU,1488,20180406
2543,5,Allie Elson,Ashley McGinn,Courtney Mullinax,Jaime Thomas,Georgia State,UNC Wilmington,1501,20180407
2548,5,Allie Elson,Ashley McGinn,Courtney Mullinax,Jaime Thomas,Georgia State,UNC Wilmington,1502,20180407
2552,5,Brittany Pellitteri,Julia Lewkowicz,Jordan Westendorf,Brooke Sassin,FAU,TCU,1503,20180407
2557,5,Paige Dreeuws,Hannah Zalopany,Kristen Castellanos,Cierra Simpson,Hawaii,LMU,1504,20180407
2562,5,Paige Dreeuws,Hannah Zalopany,Alexa Van Komen,Berkeley Oblad,Hawaii,Utah,1505,20180407
2567,5,Kristen Castellanos,Cierra Simpson,Samantha  Drechsel,Kara Bajema,LMU,Washington,1506,20180407
2572,5,Emma Calle,Kara Bajema,Berkeley Oblad,Alexa Van Komen,Washington,Utah,1512,20180407
2577,5,Kristen Castellanos,Cierra Simpson,Laura Gauta,Alexa Van Komen,LMU,Utah,1515,20180407
2582,5,Paige Dreeuws,Hannah Zalopany,Samantha  Drechsel,Kara Bajema,Hawaii,Washington,1517,20180407
2587,5,Hannah Hubbard,Heather Pembroke,Shannon Richardson,Blake Sharp,Cal Poly SLO,Stanford,1521,20180407
2592,5,Izzy Carey,Megan Muret,Morgan Kendrick,Jennifer Laird,UCLA,Saint Mary's,1522,20180407
2597,5,Izzy Carey,Megan Muret,Hannah Hubbard,Heather Pembroke,UCLA,Cal Poly SLO,1523,20180407
2602,5,Shannon Richardson,Blake Sharp,Ashlyn Fleming,Taylor Poncetta,Stanford,Pacific,1524,20180407
2611,5,Grace Campbell,Maddie Micheletti,Ara Norwood,Natalee Todd,Cal,Colorado Mesa,1526,20180407
2616,5,Quinci Birker,Rebecca Ingram,Kate  Baldwin,Samantha Plaster,Stetson,ASU,1527,20180407
2621,5,Alexa Richardson,Katinka Krahn,Bree Bolton,Karli Burk,Stetson,Vanguard,1528,20180407
2626,5,Pi'ikea Clemens,Shannon Levinson,Summer Avery,Hayley Sturgeon,San Jose State University,USF,1529,20180407
2631,5,Caroline Cordes,Sara Watanabe,Grace Campbell,Maddie Micheletti,Cal,Arizona,1530,20180407
2636,5,Shannon Levinson,Pi'ikea Clemens,Summer Avery,Ryann Thomison,San Jose State University,USF,1531,20180407
2641,5,Thaliana Grajeda,Jamie Hirai,Erin Reineking,Michelle Gajdka,Santa Clara,San Jose State University,1532,20180407
2646,5,Shannon Levinson,Pi'ikea Clemens,Erin Reineking,Michelle Gajdka,Santa Clara,USF,1533,20180407
2651,5,Gabriella Becerra,Rio Frohoff,Danielle Wheeler,Mikayla Vivens,Tulane,Houston Baptist,1534,20180407
2656,5,Jessica Clark,Madi Relaz,Colene Hamilton,Kristine Hjembo,Central Arkansas,Grand Canyon,1535,20180407
2661,5,Maddie Ligon,Riley Young,Ashley Delgado,Addison Hermstad,LSU,Tulane,1536,20180407
2670,5,Danielle Wheeler,Mikayla Vivens,Maxine Walsh,Ally Carr,Houston Baptist,New Orleans,1538,20180407
2679,5,Riley Young,Maddie Ligon,Jamie  Walsh,Emily Reinking,LSU,Grand Canyon,1540,20180407
2688,5,Krista Hernandez,Ally  Barber ,Jeshmarie Suarez,Daisy Crenshaw,Cal State Bakersfield,CSULA,1542,20180407
2697,5,Brigitte Murdock,Paige Swinney,Caitlyn Bato,Daisy Crenshaw,"Cal State University, Sacramento",CSULA,1544,20180407
2702,5,Abbey Wilson,Emily Nenninger,Ally  Barber ,Krista Hernandez,New Mexico,Cal State Bakersfield,1545,20180407
2707,5,Maggie Scott,Ronika Stone,Liz Reich,McKenzie Schwan,Oregon,Portland,1546,20180407
2712,5,Krista Hernandez,Ally  Barber ,Brigitte Murdock,Paige Swinney,"Cal State University, Sacramento",Cal State Bakersfield,1547,20180407
2721,5,Madilyn McCarty,Nicole DeBolt,Marina Chavez,Lela Mcintosh,UNF,Mercer,1549,20180407
2726,5,Emilee Wissmach,Marina Chavez,Forfeit  1,Forfeit  2,Mercer,Jacksonville,1550,20180407
2731,5,Kate  Baldwin,Samantha Plaster,Bree Bolton,Karli Burk,ASU,Vanguard,1558,20180407
2736,5,Riley Young,Maddie Ligon,Kristine Hjembo,Colene Hamilton,LSU,Central Arkansas,1563,20180408
2741,5,Jamie  Walsh,Jessica Clark,Danielle Wheeler,Mikayla Vivens,Grand Canyon,Houston Baptist,1564,20180408
2746,5,Kristine Hjembo,Colene Hamilton,Maxine Walsh,Ally Carr,Central Arkansas,New Orleans,1565,20180408
2751,5,Addison Hermstad,Ashley Delgado,Jamie  Walsh,Jessica Clark,Grand Canyon,Tulane,1566,20180408
2756,5,Kara Bajema,Samantha  Drechsel,Cierra Simpson,Kristen Castellanos,LMU,Washington,1574,20180408
2761,5,Paige Dreeuws,Hannah Zalopany,Laura Gauta,Phoebe  Grace,Hawaii,Utah,1575,20180408
2766,5,Megan Muret,Izzy Carey,Taylor Poncetta,Ashlyn Fleming,UCLA,Pacific,1579,20180408
2771,5,Madi Yeomans,Elise Zappia,Blake Sharp,Shannon Richardson,UCLA,Stanford,1580,20180408
2776,5,Addison Hermstad,Ashley Delgado,Delaney Driver,MC Rogers,Tulane,Central Arkansas,1581,20180408
2781,5,Christina  Mcafee,Briana Correa,Maxine Walsh,Ally Carr,Tulane,New Orleans,1582,20180408
2786,5,Brayden Gruenewald,Jamie Stivers,Taylor Poncetta,Ashlyn Fleming,Cal Poly SLO,Pacific,1583,20180408
2791,5,Hannah Hubbard,Heather Pembroke,Madi Wilkerson,Sienna Young,Cal Poly SLO,Saint Mary's,1584,20180408
2796,5,Hi'ilawe  Huddleston,Hannah Zalopany,Samantha  Drechsel,Kara Bajema,Hawaii,Washington,1585,20180408
2801,5,Cierra Simpson,Kristen Castellanos,Laura Gauta,Lauren Sproule,Utah,LMU,1586,20180408
2806,5,Madi Wilkerson,Sienna Young,Blake Sharp,Shannon Richardson,Saint Mary's,Stanford,1587,20180408
2811,5,Kali Fluke,Meagan Carter,Hailey Hughes,Shayla Schmidt,Houston Baptist,Jacksonville State,1588,20180302
2816,5,Maddie Dilfer,Nikki Lyons,Alexandra Poletto,Katrina Kernochan,Pepperdine,USC,1589,20180410
2821,5,Taylor Poncetta,Ashlyn Fleming,Erin Reineking,Michelle Gajdka,Pacific,Santa Clara,1590,20180410
2830,5,Lela Mcintosh,Marina Chavez,Autumn Otto,Sara Boothe,Mercer,Coastal Carolina,1592,20180411
2835,5,Lela Mcintosh,Marina Chavez,Sara Boothe,Autumn Otto,Coastal Carolina,Mercer,1593,20180411
2840,5,Nicolette  Pinkney,Lauren Conati,Krista Hernandez,Ally  Barber ,Cal State Northridge,Cal State Bakersfield,1596,20180412
2845,5,Cierra Simpson,Kristen Castellanos,Krista Hernandez,Ally  Barber ,LMU,Cal State Bakersfield,1597,20180412
2850,5,Kristen Castellanos,Cierra Simpson,Nicolette  Pinkney,Lauren Conati,LMU,Cal State Northridge,1598,20180412
2855,5,Ashley Delgado,Addison Hermstad,Logan Manusky,Taylor Foley,Tulane,College of Charleston,1599,20180413
2860,5,Mariana De Paula Silva,Taija Thomas,Annie Pringle,Sallianne Napolitano,FIU,UAB,1601,20180413
2865,5,Macie Tendrich,Leah Perri,Aristea Tontai,Kalin Eske,South Carolina,Coastal Carolina,1602,20180413
2870,5,Macie Tendrich,Leah Perri,Rio Frohoff,Gabriella Becerra,South Carolina,Tulane,1603,20180413
2875,5,Rebecca Ingram,Quinci Birker,Mallory Waggoner,Casey Justice,UNF,Stetson,1605,20180413
2880,5,Quinci Birker,Rebecca Ingram,Tori Reiser,Bethany Salapek,Stetson,Jacksonville,1606,20180413
2885,5,Kellie Pernula,Kaitlan Krivdo,Tori Reiser,Bethany Salapek,FGCU,Jacksonville,1607,20180413
2890,5,Casey Justice,Mallory Waggoner,Kellie Pernula,Kaitlan Krivdo,UNF,FGCU,1608,20180413
2895,5,Holland Ponthieux,Allie Kemp,Kaylee Taff,Chloe Stitt,ULM,Austin Peay State ,1609,20180413
2897,5,Sarah Ungerleider,Mesa Goebel,Danielle McCarson,Maddie Fella,Morehead State,Principia,1611,20180413
2902,5,Kristine Hjembo,Colene Hamilton,Bailey Smith,Taylor  Meyer,Central Arkansas,ULM,1612,20180413
2907,5,Mackenzie  Dear,Shelby Holmes,Kaylee Taff,Chloe Stitt,Central Arkansas,Austin Peay State ,1613,20180413
2912,5,Allison Beckman,Lauren Freed,Ivy Reynolds,Lynsey Wright,College of Charleston,Missouri State,1614,20180413
2917,5,Autumn Otto,Haylie Beck,Lynsey Wright,Ivy Reynolds,Missouri State,Coastal Carolina,1615,20180413
2922,5,Nikki Lyons,Maddie Dilfer,Caroline Cordes,Sara Watanabe,Pepperdine,Arizona,1622,20180414
2927,5,Heather Pembroke,Hannah Hubbard,Brooke Burling,Jonny Baham,Arizona,Cal Poly SLO,1623,20180414
2932,5,Kaitlan Krivdo,Alanya Ryan,Mallory Waggoner,Casey Justice,UNF,FGCU,1624,20180414
2937,5,Nikki Lyons,Maddie Dilfer,Heather Pembroke,Hannah Hubbard,Pepperdine,Cal Poly SLO,1625,20180414
2942,5,Courtney VanLiew,Kaitlan Krivdo,Tori Reiser,Bethany Salapek,FGCU,Jacksonville,1626,20180414
2947,5,Delaney Driver,MC Rogers,Holland Ponthieux,Allie Kemp,Central Arkansas,ULM,1627,20180414
2952,5,Shelby Holmes,Mackenzie  Dear,Ashley Slay,Katelyn Theiss,Central Arkansas,Austin Peay State ,1628,20180414
2957,5,Natalia Giron,Estefanie  Bethancourt,Annie Pringle,Sallianne Napolitano,FIU,UAB,1629,20180414
2962,5,Jenna Belton,Maja Kaiser,Samantha  Drechsel,Natalie Robinson,USC,Washington,1630,20180414
2967,5,Jenna Belton,Jo Kremer,Shannon Richardson,Blake Sharp,Stanford,USC,1631,20180414
2972,5,Shannon Richardson,Blake Sharp,Marine Hall-Poirier,Kyra Hanawahine,Stanford,Oregon,1632,20180414
2977,5,Grace Campbell,Maddie Micheletti,Marine Hall-Poirier,Kyra Hanawahine,Cal,Oregon,1633,20180414
2982,5,Rio Frohoff,Gabriella Becerra,Lynsey Wright,Ivy Reynolds,Tulane,Missouri State,1634,20180414
2987,5,Rio Frohoff,Gabriella Becerra,Autumn Otto,Haylie Beck,Tulane,Coastal Carolina,1635,20180414
2992,5,Kayla Long,Abbey Wilson,Sofia Resendiz,Paris Cosley,New Mexico,Abilene Christian,1636,20180414
2999,5,Quinci Birker,Rebecca Ingram,Tori Reiser,Bethany Salapek,Stetson,Jacksonville,1639,20180414
3004,5,Quinci Birker,Rebecca Ingram,Mallory Waggoner,Casey Justice,Stetson,UNF,1640,20180414
3009,5,Kenna Hanses,Skye Southwick,Kate  Baldwin,Samantha Plaster,ASU,Boise State,1641,20180414
3014,5,Holland Ponthieux,Allie Kemp,Kaylee Taff,Chloe Stitt,ULM,Austin Peay State ,1642,20180414
3018,5,Jessica  Hall,Jordan Jones,Paige Krone,Courtney Wheeler,Morehead State,Ottawa,1643,20180414
3023,5,Hannah Matt,Marisa Ramsey,Laura Gauta,Lauren Sproule,Long Beach State,Utah,1644,20180414
3028,5,Logan Manusky,Brittany Velez,Haylie Beck,Autumn Otto,College of Charleston,Coastal Carolina,1645,20180414
3033,5,Laura Gauta,Alexa Van Komen,Ally  Barber ,Krista Hernandez,Utah,Cal State Bakersfield,1646,20180414
3038,5,Laura Gauta,Alexa Van Komen,Ally  Barber ,Krista Hernandez,Utah,Cal State Bakersfield,1647,20180414
3043,5,Macie Tendrich,Leah Perri,Ivy Reynolds,Lynsey Wright,South Carolina,Missouri State,1648,20180414
3048,5,Aubrey Ezell,Lydia Dimke,Taylor Foley,Logan Manusky,College of Charleston,South Carolina,1649,20180414
3053,5,Riley Young,Maddie Ligon,Jordan Westendorf,Brooke Sassin,TCU,LSU,1650,20180414
3058,5,Riley Young,Maddie Ligon,Jordan Westendorf,Brooke Sassin,TCU,LSU,1651,20180414
3063,5,Jordan Westendorf,Brooke Sassin,Maddie Cloutier,Ashley Clingan,TCU,Jacksonville State,1652,20180414
3068,5,Hi'ilawe  Huddleston,Hannah Zalopany,Kenna Hanses,Skye Southwick,Hawaii,Boise State,1653,20180414
3073,5,Eva Torruella,Francesca Goncalves,Allie Elson,Ashley McGinn,Florida State,Georgia State,1654,20180414
3078,5,Eva Torruella,Francesca Goncalves,Danielle Wheeler,Mikayla Vivens,Florida State,Houston Baptist,1655,20180414
3083,5,Ali Eager,Nikki Esposito,Maxine Walsh,Ally Carr,Florida State,New Orleans,1656,20180414
3088,5,Alexis  Patterson,Emma Kirst,Ally  Barber ,Krista Hernandez,Long Beach State,Cal State Bakersfield,1657,20180414
3093,5,Riley Young,Maddie Ligon,Allie Elson,Maddie Gordon,LSU,Georgia State,1658,20180414
3098,5,Ashlyn Fleming,Taylor Poncetta,Brigitte Murdock,Paige Swinney,Pacific,"Cal State University, Sacramento",1660,20180414
3103,5,Summer Avery,Ryann Thomison,Taylor Poncetta,Ashlyn Fleming,San Jose State University,Pacific,1661,20180414
3108,5,Summer Avery,Ryann Thomison,Brigitte Murdock,Paige Swinney,San Jose State University,"Cal State University, Sacramento",1662,20180414
3113,5,Hannah Zalopany,Hi'ilawe  Huddleston,Kate  Baldwin,Samantha Plaster,Hawaii,ASU,1663,20180414
3118,5,Natalie Robinson,Samantha  Drechsel,Maddie Micheletti,Grace Campbell,Cal,Washington,1664,20180414
3123,5,Gabriella Johnston,Naomi Overstreet,Sofia Resendiz,Paris Cosley,Texas A&M; Corpus Christi,Abilene Christian,1665,20180414
3128,5,Jordyn Miller,Meagan Carter,Maddie Cloutier,Ashley Clingan,Houston Baptist,Jacksonville State,1666,20180414
3133,5,Grace Campbell,Maddie Micheletti,Jo Kremer,Jenna Belton,Cal,USC,1667,20180415
3138,5,Francesca Goncalves,Eva Torruella,Riley Young,Maddie Ligon,LSU,Florida State,1668,20180415
3143,5,Naomi Overstreet,Jenna Krenek,Kayla Long,Abbey Wilson,Texas A&M; Corpus Christi,New Mexico,1669,20180415
3148,5,Blake Sharp,Shannon Richardson,Grace Campbell,Maddie Micheletti,Cal,Stanford,1670,20180415
3153,5,Ally Carr,Maxine Walsh,Maddie Cloutier,Kayla Frear,New Orleans,Jacksonville State,1671,20180415
3158,5,Francesca Goncalves,Madison Fitzpatrick,Ashley Clingan,Kim Krutsinger,Florida State,Jacksonville State,1672,20180415
3163,5,Natalie Robinson,Samantha  Drechsel,Kyra Hanawahine,Marine Hall-Poirier,Washington,Oregon,1673,20180415
3168,5,Jenna Belton,Maja Kaiser,Marine Hall-Poirier,Kyra Hanawahine,USC,Oregon,1674,20180415
3173,5,Allie Elson,Maddie Gordon,Kristy Wieser,Avery Arellano,TCU,Georgia State,1675,20180415
3178,5,Brooke Sassin,Jordan Westendorf,Danielle Wheeler,Mikayla Vivens,TCU,Houston Baptist,1676,20180415
3183,5,Kenna Hanses,Skye Southwick,Cierra Flood,Katie Cross,ASU,Boise State,1677,20180415
3188,5,Hannah Matt,Marisa Ramsey,Kristen Castellanos,Cierra Simpson,Long Beach State,LMU,1678,20180415
3193,5,Hi'ilawe  Huddleston,Hannah Zalopany,Kate  Baldwin,Samantha Plaster,Hawaii,ASU,1679,20180415
3198,5,Riley Young,Lilly Kessler,Mikayla Vivens,Danielle Wheeler,LSU,Houston Baptist,1680,20180415
3203,5,Hannah Matt,Marisa Ramsey,Laura Gauta,Phoebe  Grace,Long Beach State,Utah,1681,20180415
3208,5,Kristen Castellanos,Cierra Simpson,Laura Gauta,Lauren Sproule,LMU,Utah,1682,20180415
3213,5,Allie Elson,Maddie Gordon,Ally Carr,Maxine Walsh,Georgia State,New Orleans,1683,20180415
3219,5,Blake Sharp,Shannon Richardson,Samantha  Drechsel,Natalie Robinson,Stanford,Washington,1686,20180415
3224,5,Hi'ilawe  Huddleston,Hannah Zalopany,Kenna Hanses,Skye Southwick,Hawaii,Boise State,1687,20180415
3229,5,Haley Hallgren,Alexandra Poletto,Hannah Matt,Marisa Ramsey,USC,Long Beach State,1707,20180417
3234,5,Hannah Matt,Marisa Ramsey,Jessica Clark,Jamie  Walsh,Long Beach State,Grand Canyon,1708,20180417
3239,5,Grace Campbell,Maddie Micheletti,Madi Wilkerson,Sienna Young,Cal,Saint Mary's,1709,20180417
3244,5,Haley Hallgren,Alexandra Poletto,Jessica Clark,Jamie  Walsh,Grand Canyon,USC,1710,20180417
3249,5,Jonny Baham,Brooke Burling,Samantha Plaster,Kate  Baldwin,ASU,Arizona,1711,20180418
3254,5,Izzy Carey,Megan Muret,Hannah Matt,Marisa Ramsey,UCLA,Long Beach State,1712,20180419
3259,5,Erin Indermill,Daniella Molinari,Jeshmarie Suarez,Victoria Duarte,Cal State Northridge,CSULA,1713,20180419
3264,5,Jessica Clark,Jamie  Walsh,Alexa Van Komen,Laura Gauta,Grand Canyon,Utah,1714,20180419
3269,5,Eva Torruella,Francesca Goncalves,Courtney Mullinax,Sarah Kelly,Florida State,UNC Wilmington,1715,20180420
3274,5,Caroline Skaff,Jess Vastine,Sallianne Napolitano,Annie Pringle,South Carolina,UAB,1716,20180420
3279,5,Riley Young,Maddie Ligon,Allie Elson,Ashley McGinn,LSU,Georgia State,1717,20180420
3284,5,Estefanie  Bethancourt,Natalia Giron,Logan Manusky,Taylor Foley,FIU,College of Charleston,1718,20180420
3289,5,Francesca Goncalves,Eva Torruella,Brittany Pellitteri,Julia Lewkowicz,Florida State,FAU,1719,20180420
3294,5,Caroline Skaff,Jess Vastine,Ashley Delgado,Addison Hermstad,Tulane,South Carolina,1720,20180420
3299,5,Logan Manusky,Taylor Foley,Sallianne Napolitano,Annie Pringle,College of Charleston,UAB,1721,20180420
3304,5,Riley Young,Maddie Ligon,Courtney Mullinax,Sarah Kelly,LSU,UNC Wilmington,1722,20180420
3309,5,Madi Wilkerson,Sienna Young,Liz Reich,McKenzie Schwan,Saint Mary's,Portland,1723,20180420
3322,5,Natalia Giron,Estefanie  Bethancourt,Ashley Delgado,Addison Hermstad,Tulane,FIU,1726,20180420
3327,5,Allie Elson,Ashley McGinn,Brittany Pellitteri,Julia Lewkowicz,FAU,Georgia State,1727,20180420
3332,5,Caroline Cordes,Makenna Martin,Emily Nenninger,Abbey Wilson,Arizona,New Mexico,1728,20180420
3337,5,Laura Gauta,Alexa Van Komen,Hayden Boucher,Benesia Rodriguez,Utah,Benedictine,1729,20180420
3342,5,Mercedes Pacheco,Carly Beddingfield,Hayden Boucher,Benesia Rodriguez,New Mexico,Benedictine,1730,20180420
3347,5,Maddie Dilfer,Nikki Lyons,Ashlyn Fleming,Taylor Poncetta,Pepperdine,Pacific,1731,20180420
3352,5,Madi Wilkerson,Sienna Young,Cierra Simpson,Kristen Castellanos,LMU,Saint Mary's,1732,20180420
3357,5,McKenzie Schwan,Liz Reich,Forfeit 2,Forfeit  1,Portland,Santa Clara,1733,20180420
3362,5,Ashlyn Fleming,Taylor Poncetta,Liz Reich,McKenzie Schwan,Pacific,Portland,1734,20180420
3367,5,Cierra Simpson,Kristen Castellanos,Shannon Levinson,Pi'ikea Clemens,LMU,USF,1735,20180420
3372,5,Ashlyn Fleming,Taylor Poncetta,Shannon Levinson,Pi'ikea Clemens,Pacific,USF,1736,20180420
3375,5,Jordan Jones,Jessica  Hall,Catherine Cook,Lexi Headley,Morehead State,Carson-Newman,1737,20180420
3380,5,Hannah Hubbard,Heather Pembroke,Ryann Thomison,Summer Avery,Cal Poly SLO,San Jose State University,1738,20180420
3385,5,Sjea Anderson,Olivia Lee,Bree Bolton,Karly Cantu,Cal Poly SLO,Vanguard,1739,20180420
3390,5,Kaylee Taff,Chloe Stitt,Jordan Jones,Jessica  Hall,Austin Peay State ,Morehead State,1742,20180420
3395,5,Chloe Stitt,Kaylee Taff,Maddie Cloutier,Ashley Clingan,Austin Peay State ,Jacksonville State,1743,20180420
3402,5,Caroline Cordes,Makenna Martin,Laura Gauta,Lauren Sproule,Arizona,Utah,1746,20180420
3407,5,Samantha  Drechsel,Natalie Robinson,Maya Watkins,Kylee Johnson,Boise State,Washington,1752,20180420
3412,5,Caroline Skaff,Jess Vastine,Logan Manusky,Taylor Foley,College of Charleston,South Carolina,1765,20180421
3417,5,Francesca Goncalves,Eva Torruella,Riley Young,Maddie Ligon,Florida State,LSU,1766,20180421
3422,5,Caroline Skaff,Jess Vastine,Logan Manusky,Taylor Foley,College of Charleston,South Carolina,1767,20180421
3427,5,Danielle Wheeler,Mikayla Vivens,Naomi Overstreet,Jenna Krenek,Houston Baptist,Texas A&M; Corpus Christi,1768,20180420
3432,5,Danielle Wheeler,Mikayla Vivens,Maxine Walsh,Ally Carr,Houston Baptist,New Orleans,1769,20180420
3437,5,Maddie Dilfer,Nikki Lyons,Madi Wilkerson,Sienna Young,Pepperdine,Saint Mary's,1770,20180421
3442,5,Ashley Delgado,Addison Hermstad,Sallianne Napolitano,Annie Pringle,Tulane,UAB,1771,20180421
3447,5,Brittany Pellitteri,Julia Lewkowicz,Courtney Mullinax,Sarah Kelly,UNC Wilmington,FAU,1772,20180421
3452,5,Francesca Goncalves,Eva Torruella,Allie Elson,Ashley McGinn,Florida State,Georgia State,1773,20180421
3457,5,Caroline Skaff,Jess Vastine,Natalia Giron,Estefanie  Bethancourt,FIU,South Carolina,1774,20180421
3462,5,Cierra Simpson,Kristen Castellanos,Ashlyn Fleming,Taylor Poncetta,LMU,Pacific,1775,20180421
3467,5,Ashley Delgado,Addison Hermstad,Logan Manusky,Taylor Foley,Tulane,College of Charleston,1776,20180421
3472,5,Riley Young,Maddie Ligon,Brittany Pellitteri,Julia Lewkowicz,LSU,FAU,1777,20180421
