,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
2,3,Rebecca Ingram,Quinci Birker,Madison  Whiting,Arielle Erillo,Stetson,Eckerd ,799,20180223
7,3,Julia Mannisto,Carly Schneider,Georgia Johnson,Eden Hawes,South Carolina,Georgia State,800,20180223
12,3,Francesca Goncalves,Sara Putt,Nicole Navarro,Nicole Grant,Florida State,FAU,801,20180223
17,3,Olivia Stasevich,Georgia Johnson,Quinci Birker,Rebecca Ingram,Georgia State,Stetson,802,20180223
22,3,Sara Putt,Francesca Goncalves,Leah Perri,Macie Tendrich,Florida State,South Carolina,803,20180223
30,3,Kenzie Maloney,Sami Slaughter,Megan Block,Dani Burke,Nebraska,Benedictine,805,20180223
34,3,Olivia Powers,Maddie Ligon,Hannah Hubbard,Raeann Greisen,Cal Poly SLO,LSU,816,20180223
39,3,Maddie Ligon,Olivia Powers,Bella Baumann,Taylor Jarzombek,LSU,Grand Canyon,817,20180223
44,3,Hannah Hubbard,Raeann Greisen,Gigi Hernandez,Heidi Dyer,Pepperdine,Cal Poly SLO,818,20180223
53,3,Leah Perri,Macie Tendrich,Alexa Richardson,Rachel Noble,Stetson,South Carolina,823,20180224
58,3,Francesca Goncalves,Sara Putt,Olivia Stasevich,Georgia Johnson,Florida State,Georgia State,824,20180224
63,3,Heidi Dyer,Gigi Hernandez,Olivia Powers,Maddie Ligon,Pepperdine,LSU,825,20180224
68,3,Olivia Powers,Maddie Ligon,Kelly Hunter,Sami Slaughter,LSU,Nebraska,826,20180224
77,3,Leah Perri,Macie Tendrich,Nicole Grant,Nicole Navarro,FAU,South Carolina,828,20180224
82,3,Heidi Dyer,Gigi Hernandez,Bella Baumann,Taylor Jarzombek,Pepperdine,Grand Canyon,829,20180224
87,3,Hannah Rogers,Molly Scheel,Bailey Banks,Katya Silveira,TCU,Houston Baptist,830,20180224
92,3,Francesca Goncalves,Sara Putt,Rachel Noble,Samantha Harris,Florida State,Stetson,831,20180224
97,3,Madi Yeomans,Elise Zappia,Payton Chang,Catherine Raquel,UCLA,Stanford,832,20180224
101,3,Casey Justice,Madilyn McCarty,Molly Fusarelli,Salla Rautiainen,UNF,Webber,833,20180224
106,3,Casey Justice,Madilyn McCarty,Gabbi Pacatte,Leigh Buttner,UNF,Tampa,834,20180224
110,3,Sarah Chase,Mary Hernandez,Mima Mirkovic,Alexia Inman,Cal,Saint Mary's,835,20180224
115,3,Mima Mirkovic,Alexia Inman,Taylor Poncetta,Hanne De Schrijver,Cal,Pacific,836,20180224
120,3,Morgan Martin,Lea Monkhouse,Payton Chang,Catherine Raquel,Hawaii,Stanford,837,20180224
125,3,Erika Zembyla,Lina Bernier,Catherine Griffith,Rebecca Brown,ULM,FIU,838,20180224
130,3,Raeann Greisen,Hannah Hubbard,Sami Slaughter,Jazz Sweat,Cal Poly SLO,Nebraska,839,20180224
135,3,Joy Dennis,Brianna Sizemore,Bella Baumann,Taylor Jarzombek,Grand Canyon,USC,840,20180224
140,3,Bailey Banks,Katya Silveira,Catherine Griffith,Rebecca Brown,ULM,Houston Baptist,841,20180224
145,3,Amber Gibson,Gracie Garanich,Amy Tyma,Cheyenne Scarborough,Mercer,Huntingdon,842,20180224
150,3,Joy Dennis,Brianna Sizemore,Katelyn Carballo,Ellyson Lundberg,ASU,USC,843,20180224
155,3,Morgan Martin,Lea Monkhouse,Elise Zappia,Madi Yeomans,Hawaii,UCLA,844,20180224
162,3,Candice Denny,Brooke Burling,Megan Block,Dani Burke,Arizona,Benedictine,846,20180224
167,3,Jamie Hirai,Hayley Sturgeon,Katelyn Mueller,Lexie Rawls,San Jose State University,Abilene Christian,847,20180224
172,3,Jamie Hirai,Hayley Sturgeon,Lexie Rawls,Katelyn Mueller,San Jose State University,Abilene Christian,848,20180224
177,3,Sarah Chase,Mary Hernandez,Roni Long,Skylar Wine,Saint Mary's,Pacific,851,20180224
182,3,Erika Zembyla,Lina Bernier,Jaelyn Greene,Jillian Bergeson,TCU,FIU,854,20180225
187,3,Candice Denny,Brooke Burling,Katelyn Mueller,Lexie Rawls,Arizona,Abilene Christian,855,20180225
192,3,Jamie Hirai,Hayley Sturgeon,Dani Burke,Megan Block,San Jose State University,Benedictine,856,20180225
197,3,Joy Dennis,Brianna Sizemore,Sami Slaughter,Jazz Sweat,USC,Nebraska,857,20180225
202,3,Ellyson Lundberg,Katelyn Carballo,Jazz Sweat,Sami Slaughter,ASU,Nebraska,858,20180225
207,3,Jaelyn Greene,Jillian Bergeson,Catherine Griffith,Rebecca Brown,TCU,ULM,859,20180225
212,3,Madi Yeomans,Elise Zappia,Catherine Raquel,Payton Chang,UCLA,Stanford,860,20180225
217,3,Brianna Sizemore,Joy Dennis,Hannah Hubbard,Raeann Greisen,USC,Cal Poly SLO,861,20180225
222,3,Hannah Hubbard,Raeann Greisen,Ellyson Lundberg,Katelyn Carballo,ASU,Cal Poly SLO,862,20180225
227,3,Catherine Griffith,Rebecca Brown,Tenley Housler,Erin Umbel,ULM,Texas A&M; Kingsville,863,20180225
232,3,Lina Bernier,Erika Zembyla,Tenley Housler,Erin Umbel,FIU,Texas A&M; Kingsville,864,20180225
237,3,Brooke Burling,Candice Denny,Jamie Hirai,Hayley Sturgeon,Arizona,San Jose State University,865,20180225
241,3,Casey Justice,Madilyn McCarty,Natalie Anderson,Kiana Sawtelle,UNF,Southeastern,866,20180225
246,3,Elise Zappia,Madi Yeomans,Morgan Martin,Lea Monkhouse,UCLA,Hawaii,868,20180225
251,3,Lea Monkhouse,Morgan Martin,Catherine Raquel,Payton Chang,Hawaii,Stanford,869,20180225
256,3,Hannah Hubbard,Raeann Greisen,Bella Baumann,Taylor Jarzombek,Grand Canyon,Cal Poly SLO,870,20180223
261,3,Sara Kovac,Jessie Prichard,Briannah Mariner,Sarah Garrow,LMU,Cal State Bakersfield,871,20180224
266,3,Chloe Reinig,Kekai Whitford,Dani Erdelatz,Charity Dennis,LMU,Vanguard,872,20180224
271,3,Briannah Mariner,Sarah Garrow,Charity Dennis,Dani Erdelatz,Cal State Bakersfield,Vanguard,873,20180224
276,3,Lina Bernier,Erika Zembyla,Nicole Navarro,Nicole Grant,FAU,FIU,875,20180227
281,3,Madi Yeomans,Elise Zappia,Gigi Hernandez,Heidi Dyer,Pepperdine,UCLA,876,20180228
286,3,Madi Yeomans,Elise Zappia,Gigi Hernandez,Heidi Dyer,Pepperdine,UCLA,877,20180228
291,3,Madi Yeomans,Elise Zappia,Haley Hallgren,Sammy Slater,USC,UCLA,878,20180228
296,3,Gigi Hernandez,Heidi Dyer,Haley Hallgren,Sammy Slater,USC,Pepperdine,879,20180228
301,3,Lauren McMurray,Autumn  Russell,Dani Erdelatz,Charity Dennis,Cal State Northridge,Vanguard,881,20180228
306,3,Bryce Bark,Madison Dueck,Tessie Powers,Ngozi Nwabuzoh,Cal,Santa Clara,882,20180301
311,3,Kennedy Madison,Riana  Brennan,Lina Bernier,Erika Zembyla,College of Charleston,FIU,885,20180302
316,3,Rachel Noble,Samantha Harris,Kennedy Madison,Riana  Brennan,Stetson,College of Charleston,886,20180302
321,3,Mia Mason,Brooke Burling,Eastyn Baleto,Lauren Twitty,New Mexico,Arizona,887,20180302
326,3,Shayne Mcpherson,Carly Dehoog,Chloe Reinig,Kekai Whitford,Washington,LMU,888,20180302
331,3,Sami Slaughter,Jazz Sweat,Maddie Beck,Sarah Demmer,Nebraska,Missouri State,889,20180302
336,3,Sara Kovac,Jessie Prichard,Eastyn Baleto,Lauren Twitty,LMU,New Mexico,890,20180302
341,3,Mia Mason,Brooke Burling,Shayne Mcpherson,Carly Dehoog,Arizona,Washington,891,20180302
346,3,Nora Buvarp Lavik ,Camille Araujo,Tessie Powers,Ngozi Nwabuzoh,Santa Clara,USF,892,20180302
351,3,Nora Buvarp Lavik ,Camille Araujo,Ngozi Nwabuzoh,Tessie Powers,Santa Clara,USF,893,20180302
356,3,Kate Formico,Courtney Bowen,Sarah Chase,Mary Hernandez,Stanford,Saint Mary's,894,20180302
361,3,Katrin Gotterba,Alex Holt,Lana Brown,Hannah Meadows,Pacific,"Cal State University, Sacramento",895,20180302
366,3,Kate Formico,Courtney Bowen,Camille Araujo,Nora Buvarp Lavik ,USF,Stanford,896,20180302
371,3,Katrin Gotterba,Alex Holt,Tessie Powers,Ngozi Nwabuzoh,Pacific,Santa Clara,897,20180302
376,3,Sarah Chase,Mary Hernandez,Lana Brown,Hannah Meadows,Saint Mary's,"Cal State University, Sacramento",898,20180302
381,3,Bryce Bark,Madison Dueck,Jamie Hirai,Hayley Sturgeon,Cal,San Jose State University,902,20180302
386,3,Caroline Waite,Brooke Moore,Jordan Schumacher,Kaitlyn Grice,Austin Peay State ,New Orleans,903,20180302
394,3,Rebecca Brown,Catherine Griffith,Caroline Waite,Brooke Moore,ULM,Austin Peay State ,910,20180302
399,3,Bailey Banks,Katya Silveira,Erin Bognar,Emily Martinez,Houston Baptist,UAB,912,20180302
406,3,Raeann Greisen,Hannah Hubbard,Katelyn Carballo,Ellyson Lundberg,ASU,Cal Poly SLO,918,20180303
411,3,Hailey Luke,Katie Horton,Riana  Brennan,Kennedy Madison,Florida State,College of Charleston,919,20180303
416,3,Anabela Sataric,Erika Zembyla,Samantha Harris,Rachel Noble,Stetson,FIU,920,20180303
421,3,Nicole Navarro,Nicole Grant,Brittany Pase,Casey Justice,FAU,UNF,921,20180303
426,3,Lan Nguyen,Rio Frohoff,Molly Scheel,Hannah Rogers,TCU,Tulane,922,20180303
431,3,Lan Nguyen,Rio Frohoff,Katelyn Carballo,Ellyson Lundberg,Tulane,ASU,923,20180303
436,3,Heidi Dyer,Gigi Hernandez,Joy Dennis,Brianna Sizemore,Pepperdine,USC,924,20180303
441,3,Joy Dennis,Haley Hallgren,Madi Yeomans,Elise Zappia,USC,UCLA,925,20180303
446,3,Nicole Decker,Maddie Ligon,Brittany Pase,Casey Justice,LSU,UNF,926,20180303
451,3,Shayne Mcpherson,Carly Dehoog,Eastyn Baleto,Lauren Twitty,Washington,New Mexico,927,20180303
456,3,Veronica Nederend,Maddie  Leiphardt ,Mia Mason,Brooke Burling,LMU,Arizona,928,20180303
461,3,Heidi Dyer,Gigi Hernandez,Madi Yeomans,Elise Zappia,UCLA,Pepperdine,929,20180303
466,3,Heidi Dyer,Gigi Hernandez,Brianna Sizemore,Joy Dennis,Pepperdine,USC,930,20180303
471,3,Sara Putt,Ali Eager,Samantha Harris,Rachel Noble,Florida State,Stetson,931,20180303
476,3,Adlee Van Winden,Taylor Nelson,Molly Scheel,Hannah Rogers,Cal Poly SLO,TCU,932,20180303
481,3,Courtney Bowen,Kate Formico,Lana Brown,Hannah Meadows,Stanford,"Cal State University, Sacramento",933,20180303
486,3,Courtney Bowen,Kate Formico,Katrin Gotterba,Alex Holt,Stanford,Pacific,934,20180303
491,3,Meagan McCall,Mattie Johnson,Madi Fitzsimmons,Demi McInnis,Georgia State,Texas A&M; Corpus Christi,935,20180303
496,3,Olivia Stasevich,Georgia Johnson,Olivia Powers,Maddie Ligon,Georgia State,LSU,936,20180303
501,3,Julia Mannisto,Carly Schneider,Raquel Rooney,Sarah Kelly,South Carolina,UNC Wilmington,937,20180303
506,3,Julia Mannisto,Carly Schneider,Nicole Grant,Nicole Navarro,South Carolina,FAU,938,20180303
511,3,Caroline Waite,Brooke Moore,Sam Bogdan,Bethany Randall,Austin Peay State ,Jacksonville State,939,20180303
518,3,Rebecca Brown,Catherine Griffith,Brittany  Bilotti,Sarah Senft,ULM,Spring Hill College,941,20180303
522,3,Bailey Banks,Katya Silveira,Caroline Waite,Brooke Moore,Houston Baptist,Austin Peay State ,943,20180303
527,3,Meagan McCall,Mattie Johnson,Madi Fitzsimmons,Demi McInnis,Georgia State,Texas A&M; Corpus Christi,945,20180302
532,3,Ngozi Nwabuzoh,Tessie Powers,Hannah Meadows,Lana Brown,Santa Clara,"Cal State University, Sacramento",946,20180303
537,3,Mary Hernandez,Sarah Chase,Nora Buvarp Lavik ,Camille Araujo,Saint Mary's,USF,947,20180303
542,3,Katrin Gotterba,Alex Holt,Camille Araujo,Nora Buvarp Lavik ,Pacific,USF,948,20180303
547,3,Sarah Chase,Mary Hernandez,Allison Kantor,Tatiana San Juan,Saint Mary's,Santa Clara,949,20180303
552,3,Erin Bognar,Emily Martinez,Sam Bogdan,Grace Jarnagin,UAB,Jacksonville State,950,20180302
557,3,Tressa Buckland,Avei Logoleo,Madison Miller,Brianna Vega,UAB,New Orleans,956,20180303
562,3,Brianna Vega,Madison Miller,Bailey Banks,Katya Silveira,New Orleans,Houston Baptist,957,20180303
567,3,Adlee Van Winden,Taylor Nelson,Lan Nguyen,Rio Frohoff,Cal Poly SLO,Tulane,966,20180304
572,3,Katelyn Carballo,Ellyson Lundberg,Molly Scheel,Hannah Rogers,ASU,TCU,967,20180304
577,3,Amie  Held,Kate Novack,Sarah Kelly,Raquel Rooney,Georgia State,UNC Wilmington,968,20180304
582,3,Julia Mannisto,Carly Schneider,Olivia Stasevich,Georgia Johnson,Georgia State,South Carolina,969,20180304
587,3,Nicole Navarro,Nicole Grant,Emmy Allen,Maddie Ligon,FAU,LSU,970,20180304
592,3,Emmy Allen,Maddie Ligon,Sarah Kelly,Raquel Rooney,LSU,UNC Wilmington,971,20180304
597,3,Julia Mannisto,Carly Schneider,Carolyn Cain,Blaire Register,South Carolina,UNF,972,20180304
602,3,Madi Fitzsimmons,Demi McInnis,Brittany Pase,Casey Justice,Texas A&M; Corpus Christi,UNF,973,20180304
607,3,Nicole Navarro,Nicole Grant,Madi Fitzsimmons,Demi McInnis,FAU,Texas A&M; Corpus Christi,974,20180304
614,3,Anete Brinke,Sasha Karelov,Mattison Degarmo,Emily Lopes,Long Beach State,Cal State Bakersfield,982,20180304
619,3,Kristyna Adamcikova,Hailey Harward,Lauren McMurray,Autumn  Russell,Long Beach State,Cal State Northridge,983,20180304
625,3,Madison Miller,Brianna Vega,Bailey Banks,Katya Silveira,New Orleans,Houston Baptist,986,20180303
630,3,Rebecca Brown,Catherine Griffith,Jordan Schumacher,Kaitlyn Grice,ULM,New Orleans,987,20180302
635,3,Lauren McMurray,Autumn  Russell,Mattison Degarmo,Emily Lopes,Cal State Bakersfield,Cal State Northridge,988,20180304
640,3,Jessica Clark,Katie Pyles,Maddie  Leiphardt ,Veronica Nederend,Grand Canyon,LMU,989,20180303
645,3,Hannah Towne,Taylor Jarzombek,Dani Erdelatz,Charity Dennis,Grand Canyon,Vanguard,992,20180302
650,3,Sasha Karelov,Anete Brinke,Brooke Burling,Mia Mason,Long Beach State,Arizona,993,20180306
655,3,Meagan McCall,Mattie Johnson,Haley Turner,Caroline Waite,Georgia State,Austin Peay State ,994,20180306
660,3,Meagan McCall,Georgia Johnson,Bethany Randall,Sam Bogdan,Georgia State,Jacksonville State,995,20180306
665,3,Sarah Kelly,Raquel Rooney,Caroline Waite,Brooke Moore,UNC Wilmington,Austin Peay State ,996,20180306
670,3,Sarah Kelly,Raquel Rooney,Bethany Randall,Sam Bogdan,UNC Wilmington,Jacksonville State,997,20180306
675,3,Gigi Hernandez,Heidi Dyer,Sasha Karelov,Anete Brinke,Long Beach State,Pepperdine,1000,20180307
680,3,Kate Formico,Courtney Bowen,Hayley Sturgeon,Jamie Hirai,Stanford,San Jose State University,1001,20180307
685,3,Sami Slaughter,Jazz Sweat,Rachel Luebbers,Maggie Sorensen,Nebraska,Missouri Baptist University,1002,20180307
690,3,Madi Yeomans,Elise Zappia,Lea Monkhouse,Morgan Martin,Hawaii,UCLA,1003,20180308
695,3,Lea Monkhouse,Morgan Martin,Chloe Reinig,Kekai Whitford,Hawaii,LMU,1004,20180308
700,3,Madi Yeomans,Elise Zappia,Chloe Reinig,Kekai Whitford,UCLA,LMU,1005,20180308
705,3,Lauren McMurray,Autumn  Russell,Kyra Auten,Marcela Frazzoni,Cal State Northridge,Concordia,1006,20180308
709,3,Lauren McMurray,Autumn  Russell,Daisia LaBrie,Caitlyn Bato,Cal State Northridge,CSULA,1007,20180308
714,3,Samantha Harris,Rachel Noble,Nicole Dominguez,Katie McKiel,Stetson,Tampa,1009,20180309
719,3,Rachel Noble,Samantha Harris,Tenley Housler,Erin Umbel,Stetson,Texas A&M; Kingsville,1010,20180309
723,3,Amber Gibson,Gracie Garanich,Gabbi Pacatte,Leigh Buttner,Mercer,Tampa,1011,20180309
728,3,Rachel Noble,Samantha Harris,Courtney Charneco,Makena Wilson,Stetson,Florida Southern,1012,20180309
733,3,Nicole Navarro,Nicole Grant,Laura Embry,Salla Rautiainen,FAU,Webber,1014,20180309
738,3,Nicole Grant,Nicole Navarro,Katya Silveira,Bailey Banks,Houston Baptist,FAU,1015,20180309
743,3,Bryce Bark,Madison Dueck,Ellyson Lundberg,Katelyn Carballo,ASU,Cal,1019,20180309
748,3,Bryce Bark,Madison Dueck,Kylee Johnson,Kenna Hanses,Cal,Boise State,1020,20180309
753,3,Lan Nguyen,Rio Frohoff,Kylee Johnson,Kenna Hanses,Tulane,Boise State,1021,20180309
758,3,Lan Nguyen,Tarin Mergener,Hayley Sturgeon,Jamie Hirai,Tulane,San Jose State University,1022,20180309
763,3,Kate Formico,Courtney Bowen,Lan Nguyen,Tarin Mergener,Stanford,Tulane,1023,20180309
768,3,Ellyson Lundberg,Katelyn Carballo,Hayley Sturgeon,Jamie Hirai,ASU,San Jose State University,1024,20180309
773,3,Katherine Puisis,Karissa Rhoades,Bailey Banks,Katya Silveira,FGCU,Houston Baptist,1025,20180309
778,3,Karissa Rhoades,Katherine Puisis,Laura Embry,Salla Rautiainen,FGCU,Webber,1026,20180309
783,3,Hannah Towne,Taylor Jarzombek,Yasmin Tan,Mercedes Pacheco,Grand Canyon,New Mexico,1033,20180309
788,3,Yasmin Tan,Mercedes Pacheco,Eighmy Dobbins,Katelyn Mueller,Abilene Christian,New Mexico,1034,20180309
793,3,Amber Gibson,Gracie Garanich,Courtney Charneco,Makena Wilson,Mercer,Florida Southern,1036,20180310
796,3,Amber Gibson,Gracie Garanich,Mackenzie Redner,Savanna Cary,Mercer,Eckerd ,1037,20180310
801,3,Gigi Hernandez,Heidi Dyer,Sara Putt,Francesca Goncalves,Pepperdine,Florida State,1038,20180310
806,3,Morgan Martin,Lea Monkhouse,Molly Scheel,Hannah Rogers,Hawaii,TCU,1040,20180310
811,3,Joy Dennis,Haley Hallgren,Estefanie  Bethancourt,Natalia Giron,USC,FIU,1041,20180310
816,3,Savvy Simo,Zana Muno,Maddie Ligon,Emmy Allen,LSU,UCLA,1042,20180310
821,3,Bryce Bark,Madison Dueck,Tarin Mergener,Lan Nguyen,Cal,Tulane,1043,20180310
826,3,Olivia Stasevich,Georgia Johnson,Katherine Puisis,Karissa Rhoades,Georgia State,FGCU,1044,20180310
831,3,Katherine Puisis,Karissa Rhoades,Nicole Grant,Nicole Navarro,FGCU,FAU,1045,20180310
836,3,Emmy Allen,Maddie Ligon,Haley Hallgren,Joy Dennis,LSU,USC,1047,20180310
841,3,Francesca Goncalves,Brooke Kuhlman,Lea Monkhouse,Morgan Martin,Florida State,Hawaii,1048,20180310
846,3,Carly Schneider,Julia Mannisto,Shelby Babowicz,Katie Krawczyk,South Carolina,Jacksonville,1049,20180310
851,3,Julia Mannisto,Carly Schneider,Callie Workman,Brittany Pase,South Carolina,UNF,1050,20180310
856,3,Meagan McCall,Mattie Johnson,Bailey Banks,Katya Silveira,Georgia State,Houston Baptist,1051,20180310
861,3,Olivia Stasevich,Georgia Johnson,Nicole Grant,Nicole Navarro,Georgia State,FAU,1052,20180310
866,3,Lan Nguyen,Tarin Mergener,Natalie Braun,Katelyn Carballo,Tulane,ASU,1053,20180310
871,3,Zana Muno,Savvy Simo,Anabela Sataric,Madison Besterfield,UCLA,FIU,1054,20180310
876,3,Madi Relaz,Hannah Towne,Katelyn Mueller,Eighmy Dobbins,Grand Canyon,Abilene Christian,1055,20180310
881,3,Heidi Dyer,Gigi Hernandez,Jensyn Bledsoe,Molly Scheel,Pepperdine,TCU,1056,20180310
886,3,Bailey Banks,Katya Silveira,Laura Embry,Salla Rautiainen,Houston Baptist,Webber,1057,20180310
891,3,Hannah Hubbard,Raeann Greisen,Lauren Naatz,Sarah Savoca,Cal Poly SLO,Portland,1058,20180310
896,3,Hannah Hubbard,Raeann Greisen,Nora Buvarp Lavik ,Camille Araujo,Cal Poly SLO,USF,1059,20180310
901,3,Raeann Greisen,Hannah Hubbard,Katrin Gotterba,Alex Holt,Cal Poly SLO,Pacific,1060,20180310
906,3,Kate Formico,Courtney Bowen,Natalie Braun,Katelyn Carballo,Stanford,ASU,1061,20180310
911,3,Autumn  Russell,Lauren McMurray,Camille Araujo,Nora Buvarp Lavik ,Cal State Northridge,USF,1062,20180310
916,3,Camille Araujo,Nora Buvarp Lavik ,Skyler Takeda,Brie Gathright,USF,"Cal State University, Sacramento",1063,20180310
921,3,Casey Justice,Carolyn Cain,Shelby Babowicz,Katie Krawczyk,UNF,Jacksonville,1064,20180310
926,3,Courtney Bowen,Kate Formico,Kiley Lewis,Jensen Allen,Stanford,Boise State,1065,20180310
931,3,Lauren Naatz,Sarah Savoca,Lana Brown,Skyler Takeda,"Cal State University, Sacramento",Portland,1066,20180310
936,3,Katrin Gotterba,Alex Holt,Lana Brown,Skyler Takeda,Pacific,"Cal State University, Sacramento",1067,20180310
941,3,Autumn  Russell,Lauren McMurray,Lauren Naatz,Sarah Savoca,Cal State Northridge,Portland,1068,20180310
946,3,Autumn  Russell,Lauren McMurray,Katrin Gotterba,Alex Holt,Pacific,Cal State Northridge,1069,20180310
951,3,Bryce Bark,Madison Dueck,Julia Golbeck,Ciara Reistad,Cal,San Jose State University,1070,20180310
956,3,Mattison Degarmo,Emily Lopes,Dani Erdelatz,Charity Dennis,Cal State Bakersfield,Vanguard,1071,20180310
961,3,Lea Monkhouse,Morgan Martin,Lina Bernier,Dorina Klinger,Hawaii,FIU,1073,20180311
966,3,Gigi Hernandez,Heidi Dyer,Emmy Allen,Maddie Ligon,LSU,Pepperdine,1074,20180311
971,3,Savvy Simo,Zana Muno,Francesca Goncalves,Brooke Kuhlman,UCLA,Florida State,1075,20180311
976,3,Haley Hallgren,Joy Dennis,Molly Scheel,Jensyn Bledsoe,USC,TCU,1076,20180311
981,3,Lea Monkhouse,Morgan Martin,Emmy Allen,Maddie Ligon,Hawaii,LSU,1077,20180311
986,3,Heidi Dyer,Gigi Hernandez,Erika Zembyla,Anabela Sataric,Pepperdine,FIU,1078,20180311
991,3,Zana Muno,Savvy Simo,Cassie House,Haven Hill,UCLA,TCU,1079,20180311
996,3,Joy Dennis,Haley Hallgren,Brooke Kuhlman,Francesca Goncalves,Florida State,USC,1080,20180311
1001,3,Kristyna Adamcikova,Hailey Harward,Sam Brinkmann,Mikaela Mosquera,Long Beach State,Missouri State,1081,20180312
1005,3,Sam Brinkmann,Mikaela Mosquera,Kasie Gilfert,Samantha Ritter,Missouri State,Colorado Mesa,1082,20180312
1010,3,Kristyna Adamcikova,Hailey Harward,Samantha Ritter,Kasie Gilfert,Long Beach State,Colorado Mesa,1083,20180312
1015,3,Julia Golbeck,Ciara Reistad,Sarah Savoca,Lauren Naatz,San Jose State University,Portland,1084,20180312
1020,3,Sadie Anderson,Grace Jarnagin,Shelby McAllister,Lexie DeVuyst,Jacksonville State,Huntingdon,1085,20180313
1024,3,Mikaela Mosquera,Sam Brinkmann,Daisia LaBrie,Caitlyn Bato,Missouri State,CSULA,1086,20180313
1032,3,Sarah Chase,Mary Hernandez,Tessie Powers,Ngozi Nwabuzoh,Saint Mary's,Santa Clara,1088,20180313
1037,3,Catherine Griffith,Rebecca Brown,Bethany Randall,Sam Bogdan,ULM,Jacksonville State,1093,20180303
1042,3,Gigi Hernandez,Heidi Dyer,Brooke Kuhlman,Francesca Goncalves,Pepperdine,Florida State,1094,20180314
1046,3,Lauren McMurray,Autumn  Russell,Samantha Ritter,Kasie Gilfert,Cal State Northridge,Colorado Mesa,1095,20180314
1050,3,Caroline Finnell,Sarah Demmer,Lindy Dixon,Hailey Crane,Missouri State,Colorado Mesa,1096,20180314
1055,3,Lauren McMurray,Autumn  Russell,Mikaela Mosquera,Sam Brinkmann,Missouri State,Cal State Northridge,1097,20180314
1062,3,Hailey Harward,Kristyna Adamcikova,Jensyn Bledsoe,Molly Scheel,Long Beach State,TCU,1102,20180315
1067,3,Veronica Nederend,Maddie  Leiphardt ,Jensyn Bledsoe,Molly Scheel,TCU,LMU,1103,20180315
1072,3,Hailey Harward,Kristyna Adamcikova,Katie Horton,Hailey Luke,Long Beach State,Florida State,1105,20180315
1077,3,Victoria Paranagua,Ali Eager,Veronica Nederend,Maddie  Leiphardt ,Florida State,LMU,1106,20180315
1082,3,Samantha Harris,Rachel Noble,Eastyn Baleto,Lauren Twitty,New Mexico,Stetson,1107,20180316
1087,3,Kennedy Madison,Riana  Brennan,Nicole Navarro,Nicole Grant,College of Charleston,FAU,1108,20180316
1092,3,Gabbi Moreno,Emily Martinez,Catherine Griffith,Rebecca Brown,ULM,UAB,1109,20180316
1097,3,Gabbi Moreno,Emily Martinez,Rebecca Brown,Catherine Griffith,ULM,UAB,1110,20180316
1102,3,Lina Bernier,Madison Besterfield,Morgan Dees,Katie Krawczyk,FIU,Jacksonville,1111,20180316
1107,3,Jessica Martinez,Stephanie Pollnow,Amber Gibson,Gracie Garanich,Central Arkansas,Mercer,1112,20180316
1112,3,Bryce Bark,Madison Dueck,Sarah Chase,Mary Hernandez,Cal,Saint Mary's,1113,20180316
1117,3,Bryce Bark,Madison Dueck,Hannah Meadows,Ashtin Olin,Cal,"Cal State University, Sacramento",1114,20180316
1122,3,Anabela Sataric,Helene Thelle,Yasmin Tan,Chloe Crappell,New Mexico,FIU,1115,20180316
1127,3,Emily Lopes,Mattison Degarmo,Sam Brinkmann,Mikaela Mosquera,Cal State Bakersfield,Missouri State,1116,20180316
1132,3,Samantha Harris,Rachel Noble,Sarah Kelly,Raquel Rooney,Stetson,UNC Wilmington,1117,20180316
1137,3,Lan Nguyen,Tarin Mergener,Amber Gibson,Gracie Garanich,Tulane,Mercer,1118,20180316
1142,3,Lan Nguyen,Tarin Mergener,Haley Turner,Caroline Waite,Tulane,Austin Peay State ,1119,20180316
1147,3,Kennedy Madison,Riana  Brennan,Mallory Mattingly,Lauren Petersen,College of Charleston,Jacksonville,1120,20180316
1152,3,Jessica Martinez,Stephanie Pollnow,Maile Sellers,Kayla Gallant,ULM,Central Arkansas,1121,20180316
1156,3,Katherine Puisis,Karissa Rhoades,Katie McKiel,Nicole Dominguez,FGCU,Tampa,1122,20180316
1161,3,Erica Brok,Mackenzie Morris,Bailey Banks,Katya Silveira,FAU,Houston Baptist,1129,20180316
1166,3,Sarah Kelly,Raquel Rooney,Katya Silveira,Bailey Banks,UNC Wilmington,Houston Baptist,1135,20180316
1171,3,Sarah Kelly,Raquel Rooney,Cristina Finan,Shelby Babowicz,UNC Wilmington,Jacksonville,1136,20180316
1176,3,Bailey Banks,Katya Silveira,Eastyn Baleto,Lauren Twitty,New Mexico,Houston Baptist,1137,20180316
1181,3,Samantha Harris,Rachel Noble,Erica Brok,Mackenzie Morris,FAU,Stetson,1140,20180317
1186,3,Adlee Van Winden,Taylor Nelson,Molly Scheel,Jensyn Bledsoe,Cal Poly SLO,TCU,1141,20180317
1191,3,Morgan Martin,Lea Monkhouse,Sami Slaughter,Jazz Sweat,Hawaii,Nebraska,1143,20180317
1196,3,Georgia Johnson,Olivia Stasevich,Emmy Allen,Maddie Ligon,Georgia State,LSU,1144,20180317
1201,3,Haleigh Nelson,Olivia Powers,Hailey Hughes,Shayla Schmidt,LSU,Jacksonville State,1145,20180317
