,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
1172,4,Katie McCullough,Brynn Montgomery,Mallory Mattingly,Lauren Petersen,UNC Wilmington,Jacksonville,1136,20180316
1177,4,Danielle Wheeler,Mikayla Vivens,Carly Beddingfield,Abbey Wilson,New Mexico,Houston Baptist,1137,20180316
1182,4,Lauren Durham,Julie Varga,Amanda Silva,Sam Gott,Stetson,FAU,1140,20180317
1187,4,Raeann Greisen,Hannah Hubbard,Claire Doyle,Hannah Rogers,Cal Poly SLO,TCU,1141,20180317
1192,4,Ari Homayun,Amy Ozee,Hayley Densberger,Chesney McClellan,Hawaii,Nebraska,1143,20180317
1197,4,Amie  Held,Kate Novack,Olivia Powers,Gina Tillis,Georgia State,LSU,1144,20180317
1202,4,Megan Davenport,Maddie Ligon,Bethany Randall,Grace Jarnagin,LSU,Jacksonville State,1145,20180317
1207,4,Katrina Kernochan,Alexandra Poletto,Taylor Jarzombek,Bella Baumann,USC,Grand Canyon,1146,20180317
1212,4,Brynn Montgomery,Katie McCullough,Carly Beddingfield,Mercedes Pacheco,UNC Wilmington,New Mexico,1147,20180317
1217,4,Allison Beckman,Lauren Freed,Carly Beddingfield,Mercedes Pacheco,College of Charleston,New Mexico,1148,20180317
1222,4,Macie Tendrich,Leah Perri,Amie  Held,Kate Novack,South Carolina,Georgia State,1149,20180317
1227,4,Ari Homayun,Amy Ozee,Katrina Kernochan,Alexandra Poletto,Hawaii,USC,1150,20180317
1232,4,Gabbi Moreno,Emily Martinez,Lela Mcintosh,Emilee Wissmach,UAB,Mercer,1151,20180317
1237,4,Rio Frohoff,Ashley Delgado,Erin Bognar,Sallianne Napolitano,Tulane,UAB,1152,20180317
1242,4,Ari Homayun,Amy Ozee,Hayley Densberger,Chesney McClellan,Hawaii,Nebraska,1153,20180317
1247,4,Anna Chin,Addison Hermstad,Allie Kemp,Bailey Smith,Tulane,ULM,1154,20180317
1252,4,Taylor Jarzombek,Bella Baumann,Chesney McClellan,Hayley Densberger,Grand Canyon,Nebraska,1155,20180317
1257,4,Julie Varga,Lauren Durham,Danielle Wheeler,Mikayla Vivens,Stetson,Houston Baptist,1156,20180317
1262,4,Skylar Caputo,Alexis Filippone,Caroline Skaff,Jess Vastine,Pepperdine,South Carolina,1157,20180317
1267,4,Skylar Caputo,Alexis Filippone,Grace Jarnagin,Bethany Randall,Pepperdine,Jacksonville State,1158,20180317
1272,4,Kylie Keeling,Elli Merchant,Ashley Slay,Katelyn Theiss,Mercer,Austin Peay State ,1159,20180317
1277,4,Kristine Hjembo,Colene Hamilton,Ashley Slay,Katelyn Theiss,Central Arkansas,Austin Peay State ,1160,20180317
1282,4,Raeann Greisen,Hannah Hubbard,Jonny Baham,Brooke Burling,Cal Poly SLO,Arizona,1161,20180317
1287,4,Estefanie  Bethancourt,Natalia Giron,Katie McCullough,Brynn Montgomery,UNC Wilmington,FIU,1162,20180317
1292,4,Raeann Greisen,Hannah Hubbard,Claire Doyle,Hannah Rogers,Cal Poly SLO,TCU,1163,20180317
1297,4,Estefanie  Bethancourt,Natalia Giron,Allison Beckman,Lauren Freed,FIU,College of Charleston,1164,20180317
1302,4,Erica Brok,Mackenzie Morris,Cristina Finan,Shelby Babowicz,FAU,Jacksonville,1165,20180317
1307,4,Jenna Belton,Jo Kremer,Chesney McClellan,Hayley Densberger,USC,Nebraska,1166,20180317
1312,4,Alaina Chacon,Victoria Paranagua,Jordyn Miller,Meagan Carter,Florida State,Houston Baptist,1170,20180317
1317,4,Francesca Goncalves,Brooke Kuhlman,Cristina Finan,Shelby Babowicz,Florida State,Jacksonville,1171,20180317
1322,4,Ari Homayun,Amy Ozee,Bella Baumann,Taylor Jarzombek,Hawaii,Grand Canyon,1172,20180317
1327,4,Caroline Schafer,Mia Merino,Breann Robinson,Luiza Andrade,Cal,San Jose State University,1173,20180317
1332,4,Caroline Schafer,Mia Merino,Taylor Poncetta,Ashlyn Fleming,Cal,Pacific,1174,20180317
1337,4,Jonny Baham,Brooke Burling,Claire Doyle,Hannah Rogers,Arizona,TCU,1175,20180317
1342,4,Lindsey Calvin,Kelsey Knudsen,Sabrina Blackwell,Erica Ronda,USF,Saint Mary's,1176,20180317
1347,4,Kayla Walker,Chloe Simon,Kaitlyn Grice,Jordan Schumacher,New Orleans,Texas A&M; Corpus Christi,1179,20180317
1352,4,Izzy Carey,Megan Muret,Sarah Demmer,Caroline Finnell,UCLA,Missouri State,1180,20180317
1357,4,Mac May,Elise Zappia,Hailey Crane,Lindy Dixon,UCLA,Colorado Mesa,1181,20180317
1362,4,Taylor Poncetta,Ashlyn Fleming,Laura  Parts,Kaitlynn Zdroik,Pacific,San Jose State University,1182,20180317
1367,4,Mac May,Elise Zappia,Veronica Nederend,Maddie  Leiphardt ,UCLA,LMU,1183,20180317
1371,4,Sarah Demmer,Caroline Finnell,Natalee Todd,Ara Norwood,Missouri State,Colorado Mesa,1184,20180317
1376,4,Chloe Reinig,Kekai Whitford,Sarah Demmer,Caroline Finnell,LMU,Missouri State,1185,20180317
1381,4,Bozena Culo,Emma Doud,Samantha Ritter,Kasie Gilfert,LMU,Colorado Mesa,1188,20180317
1386,4,Skylar Caputo,Alexis Filippone,Haleigh Nelson,Maddie Ligon,Pepperdine,LSU,1189,20180318
1392,4,Alexis Filippone,Skylar Caputo,Kate Novack,Amie  Held,Pepperdine,Georgia State,1191,20180318
1397,4,Macie Tendrich,Leah Perri,Maddie Ligon,Haleigh Nelson,South Carolina,LSU,1192,20180318
1402,4,Jordan Schumacher,Kaitlyn Grice,Destiny Crowder,Makayla Aspegren,New Orleans,Ottawa,1193,20180318
1407,4,Amy Ozee,Ari Homayun,Jenna Belton,Jo Kremer,USC,Hawaii,1194,20180318
1412,4,Jenna Belton,Jo Kremer,Chesney McClellan,Hayley Densberger,USC,Nebraska,1195,20180318
1417,4,Katie Pyles,Jessica Clark,Hayley Densberger,Chesney McClellan,Grand Canyon,Nebraska,1196,20180318
1424,4,Amy Ozee,Ari Homayun,Jessica Clark,Katie Pyles,Hawaii,Grand Canyon,1198,20180318
1429,4,Kayla Walker,Chloe Simon,Makayla Aspegren,Destiny Crowder,Texas A&M; Corpus Christi,Ottawa,1199,20180318
1434,4,Amy Ozee,Ari Homayun,Chesney McClellan,Jasmine Schmidt,Hawaii,Nebraska,1200,20180318
1439,4,Macie Tendrich,Leah Perri,Grace Jarnagin,Bethany Randall,South Carolina,Jacksonville State,1201,20180318
1444,4,Allie Elson,Rebekah Brodbeck,Grace Jarnagin,Bethany Randall,Georgia State,Jacksonville State,1202,20180318
1449,4,Hailey Devlin,Stephany Purdue,Erin Reineking,Michelle Gajdka,Arizona,Santa Clara,1203,20180318
1454,4,Hailey Devlin,Stephany Purdue,Laura  Parts,Kaitlynn Zdroik,Arizona,San Jose State University,1204,20180318
1459,4,Laura  Parts,Kaitlynn Zdroik,Michelle Gajdka,Erin Reineking,San Jose State University,Santa Clara,1205,20180318
1463,4,Allison Beckman,Lauren Freed,Catherine Milwee,Emily Greim,College of Charleston,Spring Hill College,1214,20180320
1468,4,Kelsey Knudsen,Lindsey Calvin,Ashlyn Fleming,Taylor Poncetta,Saint Mary's,Pacific,1215,20180320
1473,4,Ari Homayun,Amy Ozee,Chesney McClellan,Hayley Densberger,Hawaii,Nebraska,1216,20180320
1478,4,Brittany Pellitteri,Kaila Dorish,Courtney Charneco,Kayla Dumon,FAU,Florida Southern,1217,20180321
1483,4,Allison Beckman,Lauren Freed,Rhyan  Rand,Ally Carr,College of Charleston,New Orleans,1218,20180321
1488,4,Estefanie  Bethancourt,Natalia Giron,Snowy Burnam,Kayla Whetstone,FIU,FGCU,1219,20180321
1493,4,Katie McCullough,Brynn Montgomery,Kyla Manning,Autumn Otto,UNC Wilmington,Coastal Carolina,1220,20180321
1498,4,Sarah Kelly,Raquel Rooney,Aristea Tontai,Kalin Eske,UNC Wilmington,Coastal Carolina,1221,20180321
1503,4,Sarah Demmer,Caroline Finnell,Makayla Aspegren,Makayla Baker,Missouri State,Ottawa,1224,20180322
1508,4,Zoi Konstantopoulou,Nicci Reinking,Anna Crabtree,Natalie Robinson,Long Beach State,Washington,1225,20180322
1513,4,Alexis  Patterson,Emma Kirst,Eliana Johnson,Karly Cantu,Long Beach State,Vanguard,1226,20180322
1518,4,Anna Crabtree,Natalie Robinson,Eliana Johnson,Karly Cantu,Washington,Vanguard,1227,20180322
1523,4,Allie Elson,Rebekah Brodbeck,Grace Jarnagin,Bethany Randall,Georgia State,Jacksonville State,1228,20180323
1528,4,Madilyn McCarty,Nicole DeBolt,Kylie Keeling,Elli Merchant,Mercer,UNF,1229,20180323
1533,4,Zoi Konstantopoulou,Nicci Reinking,Hayley Densberger,Chesney McClellan,Long Beach State,Nebraska,1230,20180323
1538,4,Zoi Konstantopoulou,Nicci Reinking,Asia O'Neil,Jessica Diederich,Long Beach State,Concordia,1231,20180323
1543,4,Chesney McClellan,Hayley Densberger,Jessica Diederich,Asia O'Neil,Nebraska,Concordia,1232,20180323
1548,4,Amie  Held,Kate Novack,Madilyn McCarty,Nicole DeBolt,Georgia State,UNF,1233,20180323
1553,4,Bailey Smith,Taylor  Meyer,Kylie Keeling,Elli Merchant,Mercer,ULM,1234,20180323
1558,4,Estefanie  Bethancourt,Natalia Giron,Britt Sederholm,Paloma Da Silva,FIU,Saint Leo,1235,20180323
1563,4,Estefanie  Bethancourt,Natalia Giron,Hannah Marchand,Shaylee Befus,FIU,Jacksonville,1237,20180323
1568,4,Hannah Marchand,Shaylee Befus,Katie Lowe,Katelin Umberhandt,Jacksonville,Florida Southern,1240,20180323
1576,4,Laura  Parts,Kaitlynn Zdroik,Camille Araujo,Erica Ronda,USF,San Jose State University,1255,20180323
1581,4,Ashley Slay,Katelyn Theiss,Addison Genard,Cheyenne Scarborough,Austin Peay State ,Huntingdon,1256,20180323
1584,4,Ashley Slay,Katelyn Theiss,Danielle Stachura,Kai Wesemann,Austin Peay State ,Lincoln Memorial,1257,20180323
1589,4,Bailey Smith,Taylor  Meyer,Grace Jarnagin,Bethany Randall,Jacksonville State,ULM,1258,20180324
1594,4,Kylie Keeling,Elli Merchant,Grace Jarnagin,Bethany Randall,Mercer,Jacksonville State,1259,20180324
1599,4,Madilyn McCarty,Nicole DeBolt,Bailey Smith,Taylor  Meyer,UNF,ULM,1260,20180324
1604,4,Mac May,Elise Zappia,Katie Cross,Cierra Flood,UCLA,ASU,1261,20180324
1609,4,Ari Homayun,Amy Ozee,Raquel Rooney,Jaime Thomas,Hawaii,UNC Wilmington,1262,20180324
1613,4,Estefanie  Bethancourt,Natalia Giron,Arielle Erillo,Fernanda  Reis,FIU,Eckerd ,1263,20180324
1618,4,Joy Dennis,Jo Kremer,Mia Merino,Caroline Schafer,Cal,USC,1264,20180324
1623,4,Jordan Westendorf,Brooke Sassin,Erin Bognar,Emily Martinez,TCU,UAB,1265,20180324
1628,4,Payton Chang,Catherine Raquel,Anna Crabtree,Natalie Robinson,Stanford,Washington,1266,20180324
1633,4,Mac May,Elise Zappia,Hailey Devlin,Stephany Purdue,UCLA,Arizona,1267,20180324
1638,4,Kate Novack,Rebekah Brodbeck,Bailey Smith,Taylor  Meyer,ULM,Georgia State,1268,20180324
1643,4,Madilyn McCarty,Nicole DeBolt,Grace Jarnagin,Bethany Randall,UNF,Jacksonville State,1269,20180324
1648,4,Allie Elson,Amie  Held,Lela Mcintosh,Marina Chavez,Georgia State,Mercer,1270,20180324
1653,4,Raquel Rooney,Jaime Thomas,Kaylee McClure,Alex Kells,UNC Wilmington,UAB,1271,20180324
1658,4,Jenna Belton,Jo Kremer,Katie Cross,Cierra Flood,USC,ASU,1272,20180324
1663,4,Mia Merino,Caroline Schafer,Kara Bajema,Emma Calle,Cal,Washington,1273,20180324
1668,4,Leah Perri,Macie Tendrich,Snowy Burnam,Kayla Whetstone,South Carolina,FGCU,1274,20180324
1673,4,Raeann Greisen,Hannah Hubbard,Veronica Nederend,Emma Doud,LMU,Cal Poly SLO,1275,20180324
1678,4,Raeann Greisen,Hannah Hubbard,Briannah Mariner,Aleksandra Djordjevic,Cal Poly SLO,Cal State Bakersfield,1276,20180324
1681,4,Shaylee Befus,Hannah Marchand,Paloma Da Silva,Britt Sederholm,Jacksonville,Saint Leo,1278,20180324
1686,4,Estefanie  Bethancourt,Natalia Giron,Katie Lowe,Katelin Umberhandt,FIU,Florida Southern,1279,20180324
1692,4,Lauren Durham,Julie Varga,Catherine Milwee,Emily Greim,Stetson,Spring Hill College,1282,20180324
1697,4,Megan Davenport,Emmy Allen,Lauren Durham,Julie Varga,Stetson,LSU,1283,20180324
1702,4,Payton Chang,Catherine Raquel,Hailey Devlin,Stephany Purdue,Arizona,Stanford,1284,20180324
1707,4,Snowy Burnam,Kayla Whetstone,Claire Doyle,Hannah Rogers,FGCU,TCU,1285,20180324
1712,4,Danielle Wheeler,Mikayla Vivens,Kristine Hjembo,Colene Hamilton,Central Arkansas,Houston Baptist,1286,20180324
1717,4,Kristine Hjembo,Colene Hamilton,Paige Krone,Mikayla Wheeler,Central Arkansas,Ottawa,1287,20180324
1722,4,Kali Fluke,Brennan Miller,Paige Krone,Mikayla Wheeler,Houston Baptist,Ottawa,1288,20180324
1727,4,Ari Homayun,Amy Ozee,Leah Perri,Macie Tendrich,Hawaii,South Carolina,1289,20180324
1732,4,Lauren Freed,Allison Beckman,Rio Frohoff,Ashley Delgado,College of Charleston,Tulane,1290,20180324
1741,4,Lexi  Ham,Julie Varga,Ashley Delgado,Addison Hermstad,Tulane,Stetson,1292,20180324
1746,4,Megan Davenport,Emmy Allen,Nicole Navarro,Kaila Dorish,LSU,FAU,1293,20180324
1751,4,Emily Hardesty,Tatum Ballard,Jordan Schumacher,Kaitlyn Grice,LSU,New Orleans,1294,20180324
1756,4,Veronica Nederend,Emma Doud,Briannah Mariner,Aleksandra Djordjevic,LMU,Cal State Bakersfield,1295,20180324
1761,4,Kassidy Naone,Lauren Naatz,Marine Hall-Poirier,Kyra Hanawahine,Portland,Oregon,1296,20180324
1766,4,Emily Baptista,Hanne De Schrijver,Sabrina Blackwell,Nora Buvarp Lavik ,Pacific,USF,1297,20180324
1771,4,Kaila Dorish,Nicole Navarro,Allison Beckman,Lauren Freed,College of Charleston,FAU,1298,20180324
1776,4,Taylor Foley,Logan Manusky,Rhyan  Rand,Ally Carr,College of Charleston,New Orleans,1299,20180324
1781,4,Ashley Slay,Katelyn Theiss,Micah Depetro,Abby Struewing,Austin Peay State ,Carson-Newman,1300,20180324
1786,4,Raquel Rooney,Jaime Thomas,Kayla Whetstone,Snowy Burnam,UNC Wilmington,FGCU,1308,20180325
1791,4,Brooke Sassin,Jordan Westendorf,Raquel Rooney,Jaime Thomas,TCU,UNC Wilmington,1309,20180325
1796,4,Mac May,Elise Zappia,Mia Merino,Caroline Schafer,UCLA,Cal,1310,20180325
1801,4,Jenna Belton,Jo Kremer,Hailey Devlin,Stephany Purdue,USC,Arizona,1311,20180325
1806,4,Mac May,Elise Zappia,Anna Crabtree,Natalie Robinson,UCLA,Washington,1312,20180325
1811,4,Payton Chang,Catherine Raquel,Cierra Flood,Katie Cross,ASU,Stanford,1313,20180325
1816,4,Ari Homayun,Amy Ozee,Snowy Burnam,Kayla Whetstone,Hawaii,FGCU,1314,20180325
1821,4,Lauren Durham,Julie Varga,Lauren Freed,Allison Beckman,College of Charleston,Stetson,1315,20180325
1826,4,Lauren Durham,Julie Varga,Blessings Dunn,Rhyan  Rand,Stetson,New Orleans,1316,20180325
1831,4,Jenna Belton,Jo Kremer,Payton Chang,Catherine Raquel,USC,Stanford,1317,20180325
1836,4,Ari Homayun,Amy Ozee,Emily Martinez,Erin Bognar,Hawaii,UAB,1318,20180325
1841,4,Caroline Schafer,Mia Merino,Hailey Devlin,Stephany Purdue,Cal,Arizona,1319,20180325
1846,4,Katie Cross,Cierra Flood,Anna Crabtree,Natalie Robinson,ASU,Washington,1320,20180325
1851,4,Brittany Pellitteri,Kaila Dorish,Addison Hermstad,Ashley Delgado,Tulane,FAU,1321,20180325
1856,4,Megan Davenport,Emmy Allen,Gabriella Becerra,Rio Frohoff,LSU,Tulane,1322,20180325
1861,4,Emmy Allen,Megan Davenport,Allison Beckman,Lauren Freed,LSU,College of Charleston,1323,20180325
1866,4,Leah Perri,Macie Tendrich,Hannah Rogers,Claire Doyle,South Carolina,TCU,1324,20180325
1871,4,Tressa Buckland,Kaylee McClure,Macie Tendrich,Leah Perri,UAB,South Carolina,1325,20180325
1876,4,Brittany Pellitteri,Kaila Dorish,Taylor Hurst,Catherine Milwee,FAU,Spring Hill College,1326,20180325
1883,4,Raeann Greisen,Macy Gordon,Ronika Stone,Maggie Scott,Cal Poly SLO,Oregon,1328,20180326
1888,4,Mac May,Elise Zappia,Skylar Caputo,Alexis Filippone,UCLA,Pepperdine,1329,20180327
1893,4,Shannon Richardson,Catherine Raquel,Caitlyn Bato,Daisy Crenshaw,Stanford,CSULA,1330,20180327
1898,4,Zoi Konstantopoulou,Nicci Reinking,Catherine Raquel,Shannon Richardson,Long Beach State,Stanford,1331,20180327
1903,4,Zoi Konstantopoulou,Nicci Reinking,Daisy Crenshaw,Caitlyn Bato,Long Beach State,CSULA,1332,20180327
1908,4,Madilyn McCarty,Nicole DeBolt,Cristina Finan,Shelby Babowicz,UNF,Jacksonville,1338,20180328
1913,4,Madilyn McCarty,Nicole DeBolt,Shelby Babowicz,Cristina Finan,UNF,Jacksonville,1339,20180328
1918,4,Hannah Matt,Marisa Ramsey,Maggie Scott,Ronika Stone,Long Beach State,Oregon,1340,20180328
1923,4,Zoi Konstantopoulou,Nicci Reinking,Lindsey Calvin,Kelsey Knudsen,Long Beach State,Saint Mary's,1341,20180328
1928,4,Maddie  Leiphardt ,Bozena Culo,Erin Indermill,Daniella Molinari,LMU,Cal State Northridge,1342,20180328
1933,4,Lindsey Calvin,Kelsey Knudsen,Ronika Stone,Maggie Scott,Saint Mary's,Oregon,1343,20180328
1942,4,Anna Crabtree,Natalie Robinson,Kylee Johnson,Maya Watkins,Washington,Boise State,1348,20180329
1947,4,Kylee Johnson,Maya Watkins,Kassidy Naone,Lauren Naatz,Boise State,Portland,1349,20180329
1952,4,Leah Perri,Macie Tendrich,Hannah Rogers,Claire Doyle,South Carolina,TCU,1350,20180330
1957,4,Estefanie  Bethancourt,Natalia Giron,Katie Pyles,Jessica Clark,Grand Canyon,FIU,1351,20180330
1962,4,Elise Zappia,Mac May,Brooke Kuhlman,Molly McBain,UCLA,Florida State,1352,20180330
1967,4,Bozena Culo,Maddie  Leiphardt ,Lindsey Calvin,Kelsey Knudsen,LMU,Saint Mary's,1353,20180329
1972,4,Lindsey Calvin,Kelsey Knudsen,Jessica Diederich,Asia O'Neil,Saint Mary's,Concordia,1354,20180329
1977,4,Kayla Whetstone,Snowy Burnam,Kyla Manning,Autumn Otto,FGCU,Coastal Carolina,1355,20180330
1982,4,Nicole Navarro,Kaila Dorish,Katie Pyles,Jessica Clark,FAU,Grand Canyon,1356,20180330
1987,4,Elise Zappia,Mac May,Lina Bernier,Madison Besterfield,UCLA,FIU,1357,20180330
1992,4,Lauren Durham,Julie Varga,Lela Mcintosh,Marina Chavez,Stetson,Mercer,1358,20180330
1997,4,Kate Novack,Amie  Held,Ashley Delgado,Addison Hermstad,Georgia State,Tulane,1359,20180330
2002,4,Amy Ozee,Ari Homayun,Briannah Mariner,Aleksandra Djordjevic,Hawaii,Cal State Bakersfield,1360,20180330
2007,4,Raeann Greisen,Macy Gordon,Erin Indermill,Daniella Molinari,Cal Poly SLO,Cal State Northridge,1361,20180330
2012,4,Leah Perri,Macie Tendrich,Madi Relaz,Jessica Clark,South Carolina,Grand Canyon,1362,20180330
2021,4,Kayla Whetstone,Snowy Burnam,Kylie Keeling,Elli Merchant,FGCU,Mercer,1364,20180330
2026,4,Sarah Kelly,Raquel Rooney,Micah Depetro,Abby Struewing,UNC Wilmington,Carson-Newman,1365,20180330
2031,4,Allison Beckman,Lauren Freed,Rachel  Poole,Mallory Moran,College of Charleston,Missouri Baptist University,1366,20180330
2036,4,Erin Indermill,Daniella Molinari,Briannah Mariner,Aleksandra Djordjevic,Cal State Northridge,Cal State Bakersfield,1367,20180330
2041,4,Elise Zappia,Mac May,Nicole Navarro,Kaila Dorish,UCLA,FAU,1370,20180330
2046,4,Molly McBain,Alaina Chacon,Avery Arellano,Hannah Rogers,Florida State,TCU,1371,20180330
2051,4,Estefanie  Bethancourt,Natalia Giron,Julia Mannisto,Caroline Skaff,South Carolina,FIU,1372,20180330
2056,4,Macey Hayden,Skyler Takeda,Briannah Mariner,Aleksandra Djordjevic,"Cal State University, Sacramento",Cal State Bakersfield,1373,20180330
2061,4,Amy Ozee,Ari Homayun,Erin Indermill,Daniella Molinari,Hawaii,Cal State Northridge,1374,20180330
2066,4,Carly Beddingfield,Mercedes Pacheco,Kennedy Shelstead,Amy Weiss,Abilene Christian,New Mexico,1375,20180330
2071,4,Carly Beddingfield,Mercedes Pacheco,Lindy Dixon,Hailey Crane,New Mexico,Colorado Mesa,1376,20180330
2076,4,Katie Cross,Cierra Flood,Lindy Dixon,Hailey Crane,ASU,Colorado Mesa,1377,20180330
2081,4,Katie Cross,Cierra Flood,Kennedy Shelstead,Amy Weiss,ASU,Abilene Christian,1378,20180330
2086,4,Mia Merino,Caroline Schafer,Sabrina Blackwell,Nora Buvarp Lavik ,Cal,USF,1379,20180330
2091,4,Megan Davenport,Emmy Allen,Makenna Martin,Mia Mason,LSU,Arizona,1380,20180330
2096,4,Addison Hermstad,Ashley Delgado,Nicole Navarro,Kaila Dorish,Tulane,FAU,1381,20180330
2101,4,Kate Novack,Amie  Held,Hannah Rogers,Avery Arellano,TCU,Georgia State,1382,20180330
2106,4,Megan Davenport,Emmy Allen,Kaylee McClure,Tressa Buckland,LSU,UAB,1383,20180330
2111,4,Macy Gordon,Raeann Greisen,Skyler Takeda,Macey Hayden,Cal Poly SLO,"Cal State University, Sacramento",1386,20180330
2116,4,Anna Crabtree,Natalie Robinson,Kylee Johnson,Maya Watkins,Washington,Boise State,1391,20180330
2121,4,Anna Crabtree,Natalie Robinson,Kassidy Naone,Lauren Naatz,Washington,Portland,1392,20180330
2126,4,Bozena Culo,Maddie  Leiphardt ,Asia O'Neil,Jessica Diederich,LMU,Concordia,1393,20180329
2131,4,Bozena Culo,Maddie  Leiphardt ,Karly Cantu,Eliana Johnson,LMU,Vanguard,1394,20180329
2136,4,Erin Bognar,Emily Martinez,Hailey Hughes,Shayla Schmidt,UAB,Jacksonville State,1395,20180330
2140,4,Kristine Hjembo,Colene Hamilton,Kyra Henderson ,Haley Hutchinson ,Central Arkansas,Texas A&M; Kingsville,1396,20180330
2145,4,Colene Hamilton,Kristine Hjembo,Demi McInnis,Chloe Simon,Central Arkansas,Texas A&M; Corpus Christi,1397,20180330
2150,4,Madilyn McCarty,Nicole DeBolt,Abby Struewing,Micah Depetro,UNF,Carson-Newman,1398,20180330
2155,4,Nicole DeBolt,Madilyn McCarty,Molly Fusarelli,Kaxandra Naranjo,UNF,Webber,1399,20180330
2160,4,Allison Beckman,Lauren Freed,Sarah Kelly,Raquel Rooney,College of Charleston,UNC Wilmington,1400,20180330
2165,4,Molly McBain,Brooke Kuhlman,Rio Frohoff,Gabriella Becerra,Florida State,Tulane,1401,20180331
2170,4,Elise Zappia,Mac May,Emily Reinking,Jamie  Walsh,UCLA,Grand Canyon,1402,20180331
2175,4,Nicole Navarro,Kaila Dorish,Avery Arellano,Hannah Rogers,TCU,FAU,1403,20180331
2180,4,Kayla Walker,Chloe Simon,Grace Jarnagin,Bethany Randall,Texas A&M; Corpus Christi,Jacksonville State,1404,20180330
2185,4,Brooke Kuhlman,Molly McBain,Estefanie  Bethancourt,Natalia Giron,Florida State,FIU,1405,20180331
2190,4,Anna Grauel,Kati Smith,Kristen Williams,Brilee Henson,UNC Wilmington,Missouri Baptist University,1406,20180330
2195,4,Allison Beckman,Lauren Freed,Sarah Kelly,Raquel Rooney,College of Charleston,UNC Wilmington,1407,20180330
2200,4,Lauren Durham,Julie Varga,Autumn Otto,Kyla Manning,Stetson,Coastal Carolina,1408,20180330
2205,4,Kayla Whetstone,Snowy Burnam,Autumn Otto,Kyla Manning,FGCU,Coastal Carolina,1409,20180331
2210,4,Elise Zappia,Mac May,Leah Perri,Macie Tendrich,UCLA,South Carolina,1410,20180331
2215,4,Alexis Filippone,Skylar Caputo,Bozena Culo,Maddie  Leiphardt ,Pepperdine,LMU,1416,20180331
2220,4,Makenna Martin,Mia Mason,Kristine Hjembo,Colene Hamilton,Arizona,Central Arkansas,1417,20180331
2225,4,Jenna Belton,Jo Kremer,Lindsey Calvin,Kelsey Knudsen,USC,Saint Mary's,1419,20180331
2230,4,Rio Frohoff,Gabriella Becerra,Estefanie  Bethancourt,Natalia Giron,FIU,Tulane,1420,20180331
2235,4,Alexis Filippone,Skylar Caputo,Lindsey Calvin,Kelsey Knudsen,Pepperdine,Saint Mary's,1421,20180331
2240,4,Jamie  Walsh,Emily Reinking,Georgia Johnson,Allie Elson,Georgia State,Grand Canyon,1422,20180331
2245,4,Jonny Baham,Brooke Burling,Chloe Simon,Demi McInnis,Arizona,Texas A&M; Corpus Christi,1423,20180331
2250,4,Hannah Rogers,Avery Arellano,Rio Frohoff,Gabriella Becerra,TCU,Tulane,1424,20180331
2255,4,Megan Davenport,Maddie Ligon,Kyra Henderson ,Haley Hutchinson ,LSU,Texas A&M; Kingsville,1425,20180331
2260,4,Megan Davenport,Tatum Ballard,Grace Jarnagin,Bethany Randall,LSU,Jacksonville State,1426,20180331
2265,4,Bozena Culo,Maddie  Leiphardt ,Kelsey Knudsen,Lindsey Calvin,Saint Mary's,LMU,1427,20180331
2270,4,Skylar Caputo,Alexis Filippone,Alexandra Poletto,Katrina Kernochan,Pepperdine,USC,1428,20180331
2275,4,Katie Cross,Cierra Flood,Carly Beddingfield,Mercedes Pacheco,ASU,New Mexico,1429,20180331
2280,4,Carly Beddingfield,Mercedes Pacheco,Kennedy Shelstead,Amy Weiss,New Mexico,Abilene Christian,1430,20180331
2285,4,Katrina Kernochan,Alexandra Poletto,Bozena Culo,Maddie  Leiphardt ,USC,LMU,1431,20180331
2290,4,Ari Homayun,Amy Ozee,Macy Gordon,Raeann Greisen,Hawaii,Cal Poly SLO,1432,20180331
2295,4,Nicci Reinking,Zoi Konstantopoulou,Erin Indermill,Daniella Molinari,Long Beach State,Cal State Northridge,1433,20180331
2300,4,Amy Ozee,Ari Homayun,Skyler Takeda,Macey Hayden,Hawaii,"Cal State University, Sacramento",1434,20180331
2305,4,Zoi Konstantopoulou,Nicci Reinking,Briannah Mariner,Aleksandra Djordjevic,Long Beach State,Cal State Bakersfield,1435,20180331
2310,4,Erin Indermill,Daniella Molinari,Macey Hayden,Skyler Takeda,"Cal State University, Sacramento",Cal State Northridge,1436,20180331
2315,4,Macy Gordon,Raeann Greisen,Briannah Mariner,Aleksandra Djordjevic,Cal Poly SLO,Cal State Bakersfield,1437,20180331
2320,4,Amy Ozee,Ari Homayun,Nicci Reinking,Zoi Konstantopoulou,Hawaii,Long Beach State,1438,20180331
2325,4,Katie Cross,Cierra Flood,Samantha Ritter,Kasie Gilfert,ASU,Colorado Mesa,1439,20180331
2330,4,Molly McBain,Brooke Kuhlman,Jamie  Walsh,Emily Reinking,Florida State,Grand Canyon,1441,20180331
2335,4,Lina Bernier,Madison Besterfield,Amie  Held,Kate Novack,Georgia State,FIU,1442,20180331
2340,4,Julie Varga,Lauren Durham,Marina Chavez,Lela Mcintosh,Mercer,Stetson,1443,20180331
