,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
2370,2,Avei Logoleo,Erin Bognar,Madison Green,Rachel Young,UAB,Texas A&M; Corpus Christi,1450,20180331
2375,2,Katie McCullough,Brynn Montgomery,Kamden Maas,Caterina Cigarini,UNC Wilmington,Missouri Baptist University,1454,20180330
2380,2,Karissa Rhoades,Katherine Puisis,Jessica Johnson,Elli Gibson,FGCU,Mercer,1455,20180331
2385,2,Sam Manley,Emily Sonny,Sasha Karelov,Anete Brinke,Cal Poly SLO,Long Beach State,1456,20180401
2390,2,Megan Kruidhof,Sasha Karelov,Kennedy Kurtz,Lana Brown,Long Beach State,"Cal State University, Sacramento",1457,20180401
2395,2,Nina Korfhage,Brooke Moore,Olivia Lohmeier,Jessica  Hall,Austin Peay State ,Morehead State,1458,20180402
2400,2,Claire Darland,Brooke Moore,Olivia Lohmeier,Jessica  Hall,Austin Peay State ,Morehead State,1459,20180402
2405,2,Sunniva Helland-Hansen,Carly Perales,Kellie Pernula,Karissa Rhoades,FGCU,Stetson,1460,20180404
2410,2,Sunniva Helland-Hansen,Carly Perales,Karissa Rhoades,Katherine Puisis,Stetson,FGCU,1461,20180404
2415,2,Sarah Sponcil ,Lily Justine,Anete Brinke,Sasha Karelov,UCLA,Long Beach State,1463,20180404
2420,2,Lan Nguyen,Tarin Mergener,Maile Sellers,Kayla Gallant,Tulane,ULM,1464,20180404
2425,2,Lan Nguyen,Tarin Mergener,Maile Sellers,Kayla Gallant,Tulane,ULM,1465,20180404
2430,2,Lily Justine,Sarah Sponcil ,Terese Cannon,Sammy Slater,UCLA,USC,1466,20180404
2435,2,Kaylie Milton,Hannah Kirk,Bria Rochelle,Alexis Creasman,Jacksonville State,Huntingdon,1467,20180403
2440,2,Kristey Markle,Nickeisha Williams,Kelli Dowell,Hannah Holder,Cal State Northridge,Vanguard,1469,20180405
2445,2,Kristey Markle,Nickeisha Williams,Avery Keathley,Riley Gill,Cal State Northridge,Concordia,1470,20180405
2450,2,Emily Bible,Lindsey Knudsen,Julia Golbeck,Ciara Reistad,Saint Mary's,San Jose State University,1471,20180405
2455,2,Jillian Bergeson,Jaelyn Greene,Brooke Weiner,Tiffany Creamer,Georgia State,TCU,1472,20180406
2460,2,Hailey Luke,Katie Horton,Gabrielle Dischler,Jessalyn Kinlaw,Florida State,FAU,1473,20180406
2465,2,Jillian Bergeson,Jaelyn Greene,Erin Bognar,Avei Logoleo,TCU,UAB,1474,20180406
2470,2,Mallory Mattingly,Lauren Petersen,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,Jacksonville,1475,20180406
2475,2,Taryn Griffey,Chaney Howard,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,UNF,1476,20180406
2480,2,Carly Perales,Sunniva Helland-Hansen,Hana Peterman,Megan Gianinetti,Stetson,Colorado Mesa,1477,20180406
2485,2,Iya Lindahl,Jessica Gaffney,Sydney Palmer,Kara  Woodard,Cal,ASU,1478,20180406
2490,2,Kacey Nady,Sara Watanabe,Carly Perales,Sunniva Helland-Hansen,Stetson,Arizona,1479,20180406
2495,2,Tiffany Creamer,Brooke Weiner,Erin Bognar,Avei Logoleo,Georgia State,UAB,1480,20180406
2500,2,Gabrielle Dischler,Jessalyn Kinlaw,Halle Hunt,JM Lewandowski,FAU,UNC Wilmington,1481,20180406
2505,2,Hailey Luke,Katie Horton,Jillian Bergeson,Jaelyn Greene,Florida State,TCU,1482,20180406
2510,2,Hailey Luke,Katie Horton,Halle Hunt,JM Lewandowski,Florida State,UNC Wilmington,1483,20180406
2515,2,Iya Lindahl,Jessica Gaffney,Carly Perales,Sunniva Helland-Hansen,Stetson,Cal,1484,20180406
2520,2,Kara  Woodard,Frances Giedraitis,Megan Gianinetti,Hana Peterman,ASU,Colorado Mesa,1485,20180406
2525,2,Taryn Griffey,Chaney Howard,Amber Gibson,Gracie Garanich,UNF,Mercer,1486,20180406
2530,2,Mallory Mattingly,Lauren Petersen,Elli Gibson,Jessica Johnson,Jacksonville,Mercer,1487,20180406
2535,2,Stephany Purdue,Hailey Devlin,Sydney Palmer,Kara  Woodard,Arizona,ASU,1488,20180406
2540,2,Tiffany Creamer,Brooke Weiner,Katie McCullough,Brynn Montgomery,Georgia State,UNC Wilmington,1501,20180407
2545,2,Tiffany Creamer,Brooke Weiner,Katie McCullough,Brynn Montgomery,Georgia State,UNC Wilmington,1502,20180407
2550,2,Gabrielle Dischler,Jessalyn Kinlaw,Jaelyn Greene,Jillian Bergeson,FAU,TCU,1503,20180407
2554,2,Morgan Martin,Lea Monkhouse,Sara Kovac,Jessie Prichard,Hawaii,LMU,1504,20180407
2559,2,Morgan Martin,Lea Monkhouse,Melissa Powell,Tawnee Luafalemana,Hawaii,Utah,1505,20180407
2564,2,Sara Kovac,Jessie Prichard,Destiny Julye,Courtney Schwan,LMU,Washington,1506,20180407
2569,2,Destiny Julye,Courtney Schwan,Melissa Powell,Tawnee Luafalemana,Washington,Utah,1512,20180407
2574,2,Sara Kovac,Jessie Prichard,Tawnee Luafalemana,Melissa Powell,LMU,Utah,1515,20180407
2579,2,Morgan Martin,Lea Monkhouse,Courtney Schwan,Destiny Julye,Hawaii,Washington,1517,20180407
2584,2,Emily Sonny,Sam Manley,Courtney Bowen,Sunny Villapando,Stanford,Cal Poly SLO,1521,20180407
2589,2,Lily Justine,Sarah Sponcil ,Emily Bible,Lindsey Knudsen,UCLA,Saint Mary's,1522,20180407
2594,2,Lily Justine,Sarah Sponcil ,Emily Sonny,Sam Manley,UCLA,Cal Poly SLO,1523,20180407
2599,2,Courtney Bowen,Sunny Villapando,Kaitlyn Lines,Roni Long,Stanford,Pacific,1524,20180407
2604,2,Stephany Purdue,Hailey Devlin,Hana Peterman,Megan Gianinetti,Arizona,Colorado Mesa,1525,20180407
2608,2,Iya Lindahl,Jessica Gaffney,Hana Peterman,Megan Gianinetti,Cal,Colorado Mesa,1526,20180407
2613,2,Sunniva Helland-Hansen,Carly Perales,Kara  Woodard,Sydney Palmer,Stetson,ASU,1527,20180407
2618,2,Sunniva Helland-Hansen,Carly Perales,Hannah Holder,Kelli Dowell,Stetson,Vanguard,1528,20180407
2623,2,Haley Howell,Carly Lowry,Julia Golbeck,Ciara Reistad,USF,San Jose State University,1529,20180407
2628,2,Stephany Purdue,Hailey Devlin,Iya Lindahl,Jessica Gaffney,Cal,Arizona,1530,20180407
2633,2,Haley Howell,Carly Lowry,Julia Golbeck,Ciara Reistad,USF,San Jose State University,1531,20180407
2638,2,Julia Golbeck,Ciara Reistad,Anna McCreadie,Gretchen Reinert,San Jose State University,Santa Clara,1532,20180407
2643,2,Haley Howell,Carly Lowry,Anna McCreadie,Gretchen Reinert,USF,Santa Clara,1533,20180407
2648,2,Lan Nguyen,Tarin Mergener,Tori Hinojosa,Kayla Armer,Tulane,Houston Baptist,1534,20180407
2653,2,Taylor Jarzombek,Katie Pyles,Megan Nash,Hayley Tippett,Central Arkansas,Grand Canyon,1535,20180407
2658,2,Haleigh Nelson,Mandi Orellana,Anna Chin,Lauren Orlich,LSU,Tulane,1536,20180407
2663,2,Taryn Griffey,Chaney Howard,Aleksandra Djuric,Leah Hardeman,UNF,Coastal Carolina,1537,20180407
2667,2,Kayla Armer,Tori Hinojosa,Cara Sander,Victoria Corcoran,Houston Baptist,New Orleans,1538,20180407
2672,2,Lauren Petersen,Mallory Mattingly,Carla Cahill,Dora Lulic,Coastal Carolina,Jacksonville,1539,20180407
2676,2,Haleigh Nelson,Mandi Orellana,Taylor Jarzombek,Katie Pyles,Grand Canyon,LSU,1540,20180407
2681,2,Lauren Petersen,Mallory Mattingly,Carla Cahill,Dora Lulic,Coastal Carolina,Jacksonville,1541,20180407
2685,2,Sarah Garrow,Desiree Sukhov,Janessa Mata,Daisia LaBrie,Cal State Bakersfield,CSULA,1542,20180407
2690,2,Lela Mcintosh,Gracie Garanich,Lauren Petersen,Mallory Mattingly,Mercer,Jacksonville,1543,20180407
2694,2,Kennedy Kurtz,Lana Brown,Janessa Mata,Daisia LaBrie,"Cal State University, Sacramento",CSULA,1544,20180407
2699,2,Eastyn Baleto,Lauren Twitty,Desiree Sukhov,Sarah Garrow,New Mexico,Cal State Bakersfield,1545,20180407
2704,2,Taylor Agost,Josie Cole,Morgan Robinson,Katie Barker,Oregon,Portland,1546,20180407
2709,2,Sarah Garrow,Desiree Sukhov,Kennedy Kurtz,Lana Brown,Cal State Bakersfield,"Cal State University, Sacramento",1547,20180407
2714,2,Lauren Petersen,Mallory Mattingly,Carla Cahill,Dora Lulic,Coastal Carolina,Jacksonville,1548,20180407
2718,2,Taryn Griffey,Chaney Howard,Sophie Peel,Kacy Ogden,Mercer,UNF,1549,20180407
2723,2,Lela Mcintosh,Gracie Garanich,Lauren Petersen,Mallory Mattingly,Mercer,Jacksonville,1550,20180407
2728,2,Frances Giedraitis,Halle Parker,Kelli Dowell,Hannah Holder,ASU,Vanguard,1558,20180407
2733,2,Haleigh Nelson,Ashley Allmer,Kimberly Schnars,Stephanie Pollnow,LSU,Central Arkansas,1563,20180408
2738,2,Bella Baumann,Jessica Stansfield,Kayla Armer,Tori Hinojosa,Houston Baptist,Grand Canyon,1564,20180408
2743,2,Hayley Tippett,Megan Nash,Rachel Kuhn,Veronica Corcoran,Central Arkansas,New Orleans,1565,20180408
2748,2,Anna Chin,Lauren Orlich,Katie Pyles,Taylor Jarzombek,Tulane,Grand Canyon,1566,20180408
2753,2,Courtney Schwan,Destiny Julye,Sara Kovac,Jessie Prichard,Washington,LMU,1574,20180408
2758,2,Morgan Martin,Lea Monkhouse,Melissa Powell,Tawnee Luafalemana,Hawaii,Utah,1575,20180408
2763,2,Sarah Sponcil ,Lily Justine,Kaitlyn Lines,Roni Long,UCLA,Pacific,1579,20180408
2768,2,Sarah Sponcil ,Lily Justine,Sunny Villapando,Courtney Bowen,UCLA,Stanford,1580,20180408
2773,2,Anna Chin,Lauren Orlich,Kimberly Schnars,Stephanie Pollnow,Tulane,Central Arkansas,1581,20180408
2778,2,Anna Chin,Lauren Orlich,Rachel Kuhn,Veronica Corcoran,New Orleans,Tulane,1582,20180408
2783,2,Taylor Nelson,Adlee Van Winden,Kaitlyn Lines,Roni Long,Cal Poly SLO,Pacific,1583,20180408
2788,2,Sam Manley,Emily Sonny,Emily Bible,Lindsey Knudsen,Cal Poly SLO,Saint Mary's,1584,20180408
2793,2,Morgan Martin,Lea Monkhouse,Destiny Julye,Courtney Schwan,Hawaii,Washington,1585,20180408
2798,2,Sara Kovac,Jessie Prichard,Melissa Powell,Tawnee Luafalemana,LMU,Utah,1586,20180408
2803,2,Emily Bible,Lindsey Knudsen,Courtney Bowen,Sunny Villapando,Stanford,Saint Mary's,1587,20180408
2808,2,Tori Hinojosa,Kayla Armer,Hannah Kirk,Sadie Anderson,Houston Baptist,Jacksonville State,1588,20180302
2813,2,Madalyn Roh,Brook Bauer,Joy Dennis,Brianna Sizemore,Pepperdine,USC,1589,20180410
2818,2,Roni Long,Kaitlyn Lines,Anna McCreadie,Gretchen Reinert,Pacific,Santa Clara,1590,20180410
2823,2,Karissa Rhoades,Katherine Puisis,Emily Bowen,Hannah Tannone,FGCU,Webber,1591,20180410
2827,2,Sophie Peel,Kacy Ogden,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,Mercer,1592,20180411
2832,2,Amber Gibson,Gracie Garanich,Leah Hardeman,Aleksandra Djuric,Coastal Carolina,Mercer,1593,20180411
2837,2,Kristey Markle,Nickeisha Williams,Sarah Garrow,Desiree Sukhov,Cal State Bakersfield,Cal State Northridge,1596,20180412
2842,2,Sara Kovac,Jessie Prichard,Desiree Sukhov,Sarah Garrow,LMU,Cal State Bakersfield,1597,20180412
2847,2,Sara Kovac,Jessie Prichard,Kristey Markle,Nickeisha Williams,LMU,Cal State Northridge,1598,20180412
2852,2,Lan Nguyen,Tarin Mergener,Devon Rachel,Mckala Rhodes,Tulane,College of Charleston,1599,20180413
2857,2,Katie Friesen,Dorina Klinger,Erin Bognar,Avei Logoleo,FIU,UAB,1601,20180413
2862,2,Aubrey Ezell,Lydia Dimke,Carla Cahill,Dora Lulic,Coastal Carolina,South Carolina,1602,20180413
2867,2,Katie Smith,Cadie Bates,Tarin Mergener,Lan Nguyen,Tulane,South Carolina,1603,20180413
2872,2,Carly Perales,Sunniva Helland-Hansen,Taryn Griffey,Chaney Howard,UNF,Stetson,1605,20180413
2877,2,Carly Perales,Sunniva Helland-Hansen,Mallory Mattingly,Lauren Petersen,Stetson,Jacksonville,1606,20180413
2882,2,Karissa Rhoades,Katherine Puisis,Mallory Mattingly,Lauren Petersen,FGCU,Jacksonville,1607,20180413
2887,2,Taryn Griffey,Chaney Howard,Karissa Rhoades,Katherine Puisis,UNF,FGCU,1608,20180413
2892,2,Kayla Gallant,Maile Sellers,Brooke Moore,Claire Darland,ULM,Austin Peay State ,1609,20180413
2899,2,Aly Brinkley,Jessica Martinez,Catherine Griffith,Rebecca Brown,ULM,Central Arkansas,1612,20180413
2904,2,Megan Nash,Hayley Tippett,Nina Korfhage,Brooke Moore,Central Arkansas,Austin Peay State ,1613,20180413
2909,2,Devon Rachel,Mckala Rhodes,Julia Hanson,Kelsey Larsen,College of Charleston,Missouri State,1614,20180413
2914,2,Dora Lulic,Carla Cahill,Mikaela Mosquera,Sam Brinkmann,Coastal Carolina,Missouri State,1615,20180413
2919,2,Madalyn Roh,Brook Bauer,Hailey Devlin,Stephany Purdue,Pepperdine,Arizona,1622,20180414
2924,2,Sam Manley,Emily Sonny,Hailey Devlin,Stephany Purdue,Cal Poly SLO,Arizona,1623,20180414
2929,2,Karissa Rhoades,Katherine Puisis,Taryn Griffey,Chaney Howard,FGCU,UNF,1624,20180414
2934,2,Madalyn Roh,Brook Bauer,Emily Sonny,Jessica  Manley,Pepperdine,Cal Poly SLO,1625,20180414
2939,2,Karissa Rhoades,Katherine Puisis,Mallory Mattingly,Lauren Petersen,FGCU,Jacksonville,1626,20180414
2944,2,Jessica Martinez,Aly Brinkley,Kayla Gallant,Maile Sellers,ULM,Central Arkansas,1627,20180414
2949,2,Kimberly Schnars,Stephanie Pollnow,Jenna Panning,Haley Turner,Central Arkansas,Austin Peay State ,1628,20180414
2954,2,Lina Bernier,Erika Zembyla,Erin Bognar,Avei Logoleo,FIU,UAB,1629,20180414
2959,2,Joy Dennis,Cammie Dorn,Destiny Julye,Courtney Schwan,Washington,USC,1630,20180414
2964,2,Joy Dennis,Cammie Dorn,Courtney Bowen,Sunny Villapando,Stanford,USC,1631,20180414
2969,2,Sunny Villapando,Courtney Bowen,Taylor Agost,Josie Cole,Stanford,Oregon,1632,20180414
2974,2,Jessica Gaffney,Iya Lindahl,Taylor Agost,Josie Cole,Cal,Oregon,1633,20180414
2979,2,Tarin Mergener,Lan Nguyen,Mikaela Mosquera,Sam Brinkmann,Tulane,Missouri State,1634,20180414
2984,2,Lan Nguyen,Tarin Mergener,Dora Lulic,Carla Cahill,Tulane,Coastal Carolina,1635,20180414
2989,2,Eastyn Baleto,Lauren Twitty,Jacey Smith,Kendall Bosse,New Mexico,Abilene Christian,1636,20180414
2994,2,Macy Berg,Madison Brabham,Lauren Twitty,Eastyn Baleto,New Mexico,Texas A&M; Kingsville,1637,20180414
2996,2,Carly Perales,Sunniva Helland-Hansen,Mallory Mattingly,Lauren Petersen,Stetson,Jacksonville,1639,20180414
3001,2,Carly Perales,Sunniva Helland-Hansen,Taryn Griffey,Chaney Howard,Stetson,UNF,1640,20180414
3006,2,Brindl Langley,Kiley Lewis,Frances Giedraitis,Sydney Palmer,Boise State,ASU,1641,20180414
3011,2,Kayla Gallant,Maile Sellers,Brooke Moore,Claire Darland,ULM,Austin Peay State ,1642,20180414
3015,2,Chandler Clark,Olivia Lohmeier,Brooke Fearka,Makayla Aspegren,Morehead State,Ottawa,1643,20180414
3020,2,Megan Kruidhof,Rachel Nieto,Tawnee Luafalemana,Melissa Powell,Long Beach State,Utah,1644,20180414
3025,2,Krissy Mummey,Mckala Rhodes,Carla Cahill,Dora Lulic,College of Charleston,Coastal Carolina,1645,20180414
3030,2,Tawnee Luafalemana,Melissa Powell,Sarah Garrow,Desiree Sukhov,Utah,Cal State Bakersfield,1646,20180414
3035,2,Tawnee Luafalemana,Melissa Powell,Sarah Garrow,Desiree Sukhov,Utah,Cal State Bakersfield,1647,20180414
3040,2,Katie Smith,Cadie Bates,Sam Brinkmann,Mikaela Mosquera,South Carolina,Missouri State,1648,20180414
3045,2,Katie Smith,Cadie Bates,Krissy Mummey,Mckala Rhodes,South Carolina,College of Charleston,1649,20180414
3050,2,Haleigh Nelson,Mandi Orellana,Jillian Bergeson,Jaelyn Greene,LSU,TCU,1650,20180414
3055,2,Haleigh Nelson,Mandi Orellana,Jillian Bergeson,Jaelyn Greene,LSU,TCU,1651,20180414
3060,2,Jillian Bergeson,Jaelyn Greene,Hannah Kirk,Kaylie Milton,TCU,Jacksonville State,1652,20180414
3065,2,Lea Monkhouse,Morgan Martin,Brindl Langley,Kiley Lewis,Hawaii,Boise State,1653,20180414
3070,2,Katie Horton,Hailey Luke,Tiffany Creamer,Brooke Weiner,Florida State,Georgia State,1654,20180414
3075,2,Katie Horton,Hailey Luke,Kayla Armer,Tori Hinojosa,Florida State,Houston Baptist,1655,20180414
3080,2,Katie Horton,Hailey Luke,Cara Sander,Victoria Corcoran,Florida State,New Orleans,1656,20180414
3085,2,Megan Kruidhof,Rachel Nieto,Sarah Garrow,Desiree Sukhov,Long Beach State,Cal State Bakersfield,1657,20180414
3090,2,Haleigh Nelson,Mandi Orellana,Brooke Weiner,Tiffany Creamer,Georgia State,LSU,1658,20180414
3095,2,Roni Long,Hanne De Schrijver,Sarah Davis,Kennedy Kurtz,"Cal State University, Sacramento",Pacific,1660,20180414
3100,2,Julia Golbeck,Ciara Reistad,Roni Long,Kaitlyn Lines,San Jose State University,Pacific,1661,20180414
3105,2,Julia Golbeck,Ciara Reistad,Kennedy Kurtz,Lana Brown,"Cal State University, Sacramento",San Jose State University,1662,20180414
3110,2,Morgan Martin,Lea Monkhouse,Natalie Braun,Kara  Woodard,Hawaii,ASU,1663,20180414
3115,2,Destiny Julye,Courtney Schwan,Alexia Inman,Mima Mirkovic,Washington,Cal,1664,20180414
3120,2,Madison Green,Rachel Young,Kendall Bosse,Jacey Smith,Texas A&M; Corpus Christi,Abilene Christian,1665,20180414
3125,2,Kayla Armer,Tori Hinojosa,Hannah Kirk,Kaylie Milton,Houston Baptist,Jacksonville State,1666,20180414
3130,2,Jessica Gaffney,Iya Lindahl,Joy Dennis,Cammie Dorn,Cal,USC,1667,20180415
3135,2,Hailey Luke,Katie Horton,Mandi Orellana,Haleigh Nelson,Florida State,LSU,1668,20180415
3140,2,Madison Green,Rachel Young,Lauren Twitty,Eastyn Baleto,Texas A&M; Corpus Christi,New Mexico,1669,20180415
3145,2,Sunny Villapando,Courtney Bowen,Iya Lindahl,Jessica Gaffney,Stanford,Cal,1670,20180415
3150,2,Rachel Kuhn,Veronica Corcoran,Kaylie Milton,Hannah Kirk,New Orleans,Jacksonville State,1671,20180415
3155,2,Katie Horton,Nikki Esposito,Kaylie Milton,Hannah Kirk,Florida State,Jacksonville State,1672,20180415
3160,2,Destiny Julye,Courtney Schwan,Taylor Agost,Josie Cole,Washington,Oregon,1673,20180415
3165,2,Joy Dennis,Cammie Dorn,Taylor Agost,Josie Cole,USC,Oregon,1674,20180415
3170,2,Tiffany Creamer,Brooke Weiner,Jillian Bergeson,Jaelyn Greene,Georgia State,TCU,1675,20180415
3175,2,Jaelyn Greene,Jillian Bergeson,Kayla Armer,Tori Hinojosa,TCU,Houston Baptist,1676,20180415
3180,2,Kiley Lewis,Brindl Langley,Natalie Braun,Kara  Woodard,Boise State,ASU,1677,20180415
3185,2,Rachel Nieto,Megan Kruidhof,Sara Kovac,Jessie Prichard,Long Beach State,LMU,1678,20180415
3190,2,Morgan Martin,Lea Monkhouse,Sydney Palmer,Frances Giedraitis,Hawaii,ASU,1679,20180415
3195,2,Haleigh Nelson,Mandi Orellana,Kayla Armer,Tori Hinojosa,LSU,Houston Baptist,1680,20180415
3200,2,Megan Kruidhof,Rachel Nieto,Melissa Powell,Tawnee Luafalemana,Long Beach State,Utah,1681,20180415
3205,2,Sara Kovac,Jessie Prichard,Tawnee Luafalemana,Melissa Powell,LMU,Utah,1682,20180415
3210,2,Tiffany Creamer,Brooke Weiner,Cara Sander,Victoria Corcoran,Georgia State,New Orleans,1683,20180415
3214,2,Macy Berg,Madison Brabham,Rachel Young,Madison Green,Texas A&M; Corpus Christi,Texas A&M; Kingsville,1684,20180415
3216,2,Sunny Villapando,Courtney Bowen,Courtney Schwan,Destiny Julye,Stanford,Washington,1686,20180415
3221,2,Morgan Martin,Lea Monkhouse,Brindl Langley,Kiley Lewis,Hawaii,Boise State,1687,20180415
3226,2,Joy Dennis,Cammie Dorn,Megan Kruidhof,Rachel Nieto,Long Beach State,USC,1707,20180417
3231,2,Megan Kruidhof,Rachel Nieto,Bella Baumann,Jessica Stansfield,Long Beach State,Grand Canyon,1708,20180417
3236,2,Jessica Gaffney,Iya Lindahl,Emily Bible,Lindsey Knudsen,Saint Mary's,Cal,1709,20180417
3241,2,Terese Cannon,Sammy Slater,Bella Baumann,Taylor Jarzombek,USC,Grand Canyon,1710,20180417
3246,2,Kacey Nady,Olivia Hallaran,Natalie Braun,Frances Giedraitis,Arizona,ASU,1711,20180418
3251,2,Lily Justine,Sarah Sponcil ,Megan Kruidhof,Rachel Nieto,UCLA,Long Beach State,1712,20180419
3256,2,Kristey Markle,Nickeisha Williams,Janessa Mata,Daisia LaBrie,Cal State Northridge,CSULA,1713,20180419
3261,2,Bella Baumann,Jessica Stansfield,Tawnee Luafalemana,Melissa Powell,Grand Canyon,Utah,1714,20180419
3266,2,Hailey Luke,Katie Horton,Brynn Montgomery,JM Lewandowski,Florida State,UNC Wilmington,1715,20180420
3271,2,Ali Denney,Shannon Williams,Avei Logoleo,Erin Bognar,South Carolina,UAB,1716,20180420
3276,2,Haleigh Nelson,Mandi Orellana,Brooke Weiner,Tiffany Creamer,Georgia State,LSU,1717,20180420
3281,2,Lina Bernier,Erika Zembyla,Devon Rachel,Mckala Rhodes,FIU,College of Charleston,1718,20180420
3286,2,Katie Horton,Hailey Luke,Gabrielle Dischler,Jessalyn Kinlaw,Florida State,FAU,1719,20180420
3291,2,Shannon Williams,Ali Denney,Tarin Mergener,Lan Nguyen,South Carolina,Tulane,1720,20180420
3296,2,Mckala Rhodes,Devon Rachel,Avei Logoleo,Erin Bognar,College of Charleston,UAB,1721,20180420
3301,2,Haleigh Nelson,Mandi Orellana,JM Lewandowski,Brynn Montgomery,LSU,UNC Wilmington,1722,20180420
3306,2,Lindsey Knudsen,Emily Bible,Katie Barker,Morgan Robinson,Saint Mary's,Portland,1723,20180420
3311,2,Sara Kovac,Jessie Prichard,Anna McCreadie,Gretchen Reinert,LMU,Santa Clara,1724,20180420
3315,2,Sara Kovac,Jessie Prichard,Anna McCreadie,Gretchen Reinert,LMU,Santa Clara,1725,20180420
3319,2,Lina Bernier,Erika Zembyla,Tarin Mergener,Lan Nguyen,FIU,Tulane,1726,20180420
3324,2,Tiffany Creamer,Brooke Weiner,Gabrielle Dischler,Jessalyn Kinlaw,Georgia State,FAU,1727,20180420
3329,2,Kacey Nady,Olivia Hallaran,Eastyn Baleto,Lauren Twitty,Arizona,New Mexico,1728,20180420
3334,2,Tawnee Luafalemana,Bailey Choy,Anokina Mirzapour,Kassandra Renteria,Utah,Benedictine,1729,20180420
3339,2,Lauren Twitty,Eastyn Baleto,Anokina Mirzapour,Kassandra Renteria,New Mexico,Benedictine,1730,20180420
3344,2,Madalyn Roh,Brook Bauer,Roni Long,Hanne De Schrijver,Pepperdine,Pacific,1731,20180420
3349,2,Lindsey Knudsen,Emily Bible,Sara Kovac,Jessie Prichard,LMU,Saint Mary's,1732,20180420
3354,2,Katie Barker,Morgan Robinson,Ngozi Nwabuzoh,Gretchen Reinert,Portland,Santa Clara,1733,20180420
3359,2,Roni Long,Hanne De Schrijver,Katie Barker,Morgan Robinson,Pacific,Portland,1734,20180420
3364,2,Sara Kovac,Jessie Prichard,Haley Howell,Carly Lowry,LMU,USF,1735,20180420
3369,2,Roni Long,Hanne De Schrijver,Haley Howell,Carly Lowry,Pacific,USF,1736,20180420
3373,2,Chandler Clark,Olivia Lohmeier,Montgomery Sauter,Aryana Fazelnia,Morehead State,Carson-Newman,1737,20180420
3377,2,Emily Sonny,Sam Manley,Ciara Reistad,Julia Golbeck,Cal Poly SLO,San Jose State University,1738,20180420
3382,2,Emily Sonny,Sam Manley,Kayla Tinker,Gabby Morrison,Cal Poly SLO,Vanguard,1739,20180420
3387,2,Nina Korfhage,Brooke Moore,Chandler Clark,Olivia Lohmeier,Morehead State,Austin Peay State ,1742,20180420
3392,2,Claire Darland,Brooke Moore,Charis Ludtke,Hannah Kirk,Jacksonville State,Austin Peay State ,1743,20180420
3399,2,Olivia Hallaran,Kacey Nady,Bailey Choy,Tawnee Luafalemana,Arizona,Utah,1746,20180420
3404,2,Emma Calle,Destiny Julye,Brindl Langley,Kiley Lewis,Boise State,Washington,1752,20180420
3409,2,Shannon Williams,Ali Denney,Mckala Rhodes,Devon Rachel,South Carolina,College of Charleston,1765,20180421
3414,2,Katie Horton,Hailey Luke,Haleigh Nelson,Mandi Orellana,Florida State,LSU,1766,20180421
3419,2,Shannon Williams,Ali Denney,Mckala Rhodes,Devon Rachel,South Carolina,College of Charleston,1767,20180421
3424,2,Kayla Armer,Tori Hinojosa,Madison Green,Rachel Young,Houston Baptist,Texas A&M; Corpus Christi,1768,20180420
3429,2,Kayla Armer,Tori Hinojosa,Victoria Corcoran,Rachel Kuhn,Houston Baptist,New Orleans,1769,20180420
3434,2,Madalyn Roh,Brook Bauer,Lindsey Knudsen,Emily Bible,Pepperdine,Saint Mary's,1770,20180421
3439,2,Tarin Mergener,Lan Nguyen,Avei Logoleo,Erin Bognar,Tulane,UAB,1771,20180421
3444,2,Gabrielle Dischler,Jessalyn Kinlaw,JM Lewandowski,Brynn Montgomery,FAU,UNC Wilmington,1772,20180421
3449,2,Katie Horton,Hailey Luke,Tiffany Creamer,Brooke Weiner,Florida State,Georgia State,1773,20180421
3454,2,Shannon Williams,Ali Denney,Lina Bernier,Erika Zembyla,South Carolina,FIU,1774,20180421
3459,2,Sara Kovac,Jessie Prichard,Roni Long,Hanne De Schrijver,LMU,Pacific,1775,20180421
3464,2,Tarin Mergener,Lan Nguyen,Mckala Rhodes,Devon Rachel,Tulane,College of Charleston,1776,20180421
3469,2,Haleigh Nelson,Mandi Orellana,Gabrielle Dischler,Jessalyn Kinlaw,FAU,LSU,1777,20180421
3474,2,Bailey Choy,Tawnee Luafalemana,Eastyn Baleto,Lauren Twitty,New Mexico,Utah,1778,20180421
3479,2,Sunniva Helland-Hansen,Carly Perales,Mallory Mattingly,Kendall Murr,Stetson,Jacksonville,1779,20180421
3484,2,Taryn Griffey,Chaney Howard,Karissa Rhoades,Katherine Puisis,UNF,FGCU,1780,20180421
3489,2,Lauren Petersen,Mallory Mattingly,Amber Gibson,Gracie Garanich,Mercer,Jacksonville,1781,20180421
3497,2,Lindsey Knudsen,Emily Bible,Sara Kovac,Jessie Prichard,Saint Mary's,LMU,1783,20180421
3502,2,Madalyn Roh,Brook Bauer,Lindsey Knudsen,Emily Bible,Pepperdine,Saint Mary's,1784,20180421
3507,2,Iya Lindahl,Alexia Inman,Sunny Villapando,Courtney Bowen,Stanford,Cal,1785,20180421
3512,2,Karissa Rhoades,Katherine Puisis,Amber Gibson,Gracie Garanich,Mercer,FGCU,1786,20180421
