Division,Comp_id,Location,Date,College,First Name,Last Name,Position,Win/Loss,Score
DI,224,"Honolulu, Hi",2017-04-08,Hawaii,Laurel,Weaver,3,1,"23-21, 21-15"
DI,224,"Honolulu, Hi",2017-04-08,Cal Poly SLO,Taylor,Gruenewald,4,0,"21-11, 21-8"
DI,224,"Honolulu, Hi",2017-04-08,Cal Poly SLO,Heather,Pembroke,4,0,"21-11, 21-8"
DI,224,"Honolulu, Hi",2017-04-08,Hawaii,Ari,Homayun,4,1,"21-11, 21-8"
DI,224,"Honolulu, Hi",2017-04-08,Hawaii,Carly,Kan,4,1,"21-11, 21-8"
DI,224,"Honolulu, Hi",2017-04-08,Cal Poly SLO,Holland,Boege,5,0,"22-20, 21-17"
DI,224,"Honolulu, Hi",2017-04-08,Cal Poly SLO,Savannah,Niemen,5,0,"22-20, 21-17"
DI,224,"Honolulu, Hi",2017-04-08,Hawaii,Hannah,Zalopany,5,1,"22-20, 21-17"
DI,224,"Honolulu, Hi",2017-04-08,Hawaii,Amy,Ozee,5,1,"22-20, 21-17"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Jessalyn,Kinlaw,1,0,"21-15, 21-18"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Megan,Rice,1,0,"21-15, 21-18"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Amy,Neal,1,1,"21-15, 21-18"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Jaelyn,Greene,1,1,"21-15, 21-18"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Jazmine,Barker,2,0,"21-10, 21-19"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Brittany,Pellitteri,2,0,"21-10, 21-19"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Molly,Scheel,2,1,"21-10, 21-19"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Haven,Hill,2,1,"21-10, 21-19"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Candace,Lacour,3,1,"22-20, 21-17"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Gabrielle,Dischler,3,1,"22-20, 21-17"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Jillian,Bergeson,3,0,"22-20, 21-17"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Shane,Peters,3,0,"22-20, 21-17"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Nicole,Navarro,4,1,"21-19, 23-21"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Nicole,Grant,4,1,"21-19, 23-21"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Avery,Arellano,4,0,"21-19, 23-21"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Claire,Doyle,4,0,"21-19, 23-21"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Ashlan ,Cunningham,5,0,"21-10, 21-15"
DI,229,"Tallahassee, Fl",2017-04-08,FAU,Julia,Lewkowicz,5,0,"21-10, 21-15"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Sarita ,Mikals,5,1,"21-10, 21-15"
DI,229,"Tallahassee, Fl",2017-04-08,TCU,Ariah,Palter,5,1,"21-10, 21-15"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Megan,Nash,1,1,"21-16, 17-21, 15-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Hayley,Tippett,1,1,"21-16, 17-21, 15-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Brittany,Gilpin,1,0,"21-16, 17-21, 15-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Madison,Green,1,0,"21-16, 17-21, 15-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Stephanie,Pollnow,2,1,"21-13, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Kristine,Hjembo,2,1,"21-13, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Madison,Woods,2,0,"21-13, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Madi,Fitzsimmons,2,0,"21-13, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Kimberly,Schnars,3,1,"21-18, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Kate,Elman,3,1,"21-18, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Morgan,Carlson,3,0,"21-18, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Mallory,Moran,3,0,"21-18, 21-10"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,MC,Rogers,4,1,"21-14, 21-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Kellen,Dunn,4,1,"21-14, 21-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Kelsee,Felux,4,0,"21-14, 21-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Claire,Karsten,4,0,"21-14, 21-12"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Amy,South,5,1,"21-12, 21-19"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Central Arkansas,Mackenzie ,Dear,5,1,"21-12, 21-19"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Kristyn,Nicholson,5,0,"21-12, 21-19"
DI,230,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Corpus Christi,Morgan,Williams,5,0,"21-12, 21-19"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Jessica,Wooten,1,1,"21-19, 21-11"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Aeriel,Horton,1,1,"21-19, 21-11"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Kelby,Sprinkles,1,0,"21-19, 21-11"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Lexi,Wick ,1,0,"21-19, 21-11"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Kayla,Armer,2,1,"21-16, 21-14"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Tori,Hinojosa,2,1,"21-16, 21-14"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Gabby,Atchley,2,0,"21-16, 21-14"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Kyra,Henderson ,2,0,"21-16, 21-14"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Bailey,Banks,3,1,"21-13, 20-22, 15-6"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Melissa ,Fuchs,3,1,"21-13, 20-22, 15-6"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Madison,Brabham,3,0,"21-13, 20-22, 15-6"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Morgan,Broussard,3,0,"21-13, 20-22, 15-6"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Tiffany,Thomas,4,1,"21-16, 21-16"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Taylor,Livoti,4,1,"21-16, 21-16"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Kat,Evans,4,0,"21-16, 21-16"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Malee,Sowa,4,0,"21-16, 21-16"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,"Madison
",O'Brien,5,1,"21-13, 21-14"
DI,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Houston Baptist,Danielle,Wheeler,5,1,"21-13, 21-14"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Kadi,Shipman,5,0,"21-13, 21-14"
DII,235,"Houston Baptist Invitational- Houston, Tx",2017-04-08,Texas A&M Kingsville,Haley,Hutchinson ,5,0,"21-13, 21-14"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Natasa,Savovic,1,0,"21-12, 21-15"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Tahleia,Bishop,1,0,"21-12, 21-15"
DI,241,"Deland, Fl",2017-04-08,FGCU,Amanda,Carroll,1,1,"21-12, 21-15"
DI,241,"Deland, Fl",2017-04-08,FGCU,Mackenzie,Allen,1,1,"21-12, 21-15"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Sara,Boothe,2,0,"18-21, 21-16, 15-12"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Katie,Davis,2,0,"18-21, 21-16, 15-12"
DI,241,"Deland, Fl",2017-04-08,FGCU,Ashley,Glickert,2,1,"18-21, 21-16, 15-12"
DI,241,"Deland, Fl",2017-04-08,FGCU,Giovanna,Borgiotti,2,1,"18-21, 21-16, 15-12"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Aleksandra,Djuric,3,0,"21-14, 21-15"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Autumn,Otto,3,0,"21-14, 21-15"
DI,241,"Deland, Fl",2017-04-08,FGCU,Karissa,Rhoades,3,1,"21-14, 21-15"
DI,241,"Deland, Fl",2017-04-08,FGCU,Katherine,Puisis,3,1,"21-14, 21-15"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Iva,Mandic ,4,0,"21-0, 21-0"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Carla,Cahill,4,0,"21-0, 21-0"
DI,241,"Deland, Fl",2017-04-08,FGCU,Halie,Werkmeister,4,1,"21-0, 21-0"
DI,241,"Deland, Fl",2017-04-08,FGCU,Caroline,Jordan,4,1,"21-0, 21-0"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Kate,Federico,5,0,"21-16, 21-14"
DI,241,"Deland, Fl",2017-04-08,Coastal Carolina,Dora,Lulic,5,0,"21-16, 21-14"
DI,241,"Deland, Fl",2017-04-08,FGCU,Madi,Wilcox,5,1,"21-16, 21-14"
DI,241,"Deland, Fl",2017-04-08,FGCU,Leigh,Pudwill,5,1,"21-16, 21-14"
DI,242,"Deland, Fl",2017-04-08,FGCU,Amanda,Carroll,1,0,"23-21, 21-15"
DI,242,"Deland, Fl",2017-04-08,FGCU,Mackenzie,Allen,1,0,"23-21, 21-15"
DI,242,"Deland, Fl",2017-04-08,Mercer,Emily,Krogman,1,1,"23-21, 21-15"
DI,242,"Deland, Fl",2017-04-08,Mercer,Toni,Penrod,1,1,"23-21, 21-15"
DI,242,"Deland, Fl",2017-04-08,FGCU,Ashley,Glickert,2,0,"21-15, 21-15"
DI,242,"Deland, Fl",2017-04-08,FGCU,Giovanna,Borgiotti,2,0,"21-15, 21-15"
DI,242,"Deland, Fl",2017-04-08,Mercer,Emma,Peel,2,1,"21-15, 21-15"
DI,242,"Deland, Fl",2017-04-08,Mercer,Sophie,Peel,2,1,"21-15, 21-15"
DI,242,"Deland, Fl",2017-04-08,FGCU,Karissa,Rhoades,3,1,"21-17, 21-17"
DI,242,"Deland, Fl",2017-04-08,FGCU,Katherine,Puisis,3,1,"21-17, 21-17"
DI,242,"Deland, Fl",2017-04-08,Mercer,Danielle,Faust,3,0,"21-17, 21-17"
DI,242,"Deland, Fl",2017-04-08,Mercer,Claire,Waliczek,3,0,"21-17, 21-17"
DI,242,"Deland, Fl",2017-04-08,FGCU,Leigh,Pudwill,4,1,"19-21, 25-23, 15-12"
DI,242,"Deland, Fl",2017-04-08,FGCU,Madi,Wilcox,4,1,"19-21, 25-23, 15-12"
DI,242,"Deland, Fl",2017-04-08,Mercer,Madison,Kerr,4,0,"19-21, 25-23, 15-12"
DI,242,"Deland, Fl",2017-04-08,Mercer,Demi-Shay,Watchorn,4,0,"19-21, 25-23, 15-12"
DI,242,"Deland, Fl",2017-04-08,FGCU,Caroline,Jordan,5,0,"22-20, 21-17"
DI,242,"Deland, Fl",2017-04-08,FGCU,Halie,Werkmeister,5,0,"22-20, 21-17"
DI,242,"Deland, Fl",2017-04-08,Mercer,Gretja,Otten,5,1,"22-20, 21-17"
DI,242,"Deland, Fl",2017-04-08,Mercer,Jessica,Johnson,5,1,"22-20, 21-17"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Erika,Zembyla,1,0,"21-13, 22-20"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Avery,Hoven,1,0,"21-13, 22-20"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Hadley,Swartz,1,1,"21-13, 22-20"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Tara,Jenkins,1,1,"21-13, 22-20"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Katarina,Jovicic ,2,0,"27-29, 22-20, 15-10"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Avei,Logoleo,2,0,"27-29, 22-20, 15-10"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Claire,Crossfield,2,1,"27-29, 22-20, 15-10"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Kori,Simpson,2,1,"27-29, 22-20, 15-10"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Kenley,Adams,3,1,"22-20, 21-18"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Emily,Martinez,3,1,"22-20, 21-18"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Delaney,Driver,3,0,"22-20, 21-18"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Gabby,Love,3,0,"22-20, 21-18"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Haley,Jared,4,0,"24-22, 30-28"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Tressa,Buckland,4,0,"24-22, 30-28"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Catherine,Griffith,4,1,"24-22, 30-28"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Rebecca,Brown,4,1,"24-22, 30-28"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Kalah,Jones,5,1,"21-13, 25-27, 15-13"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,UAB,Rachel,Evans,5,1,"21-13, 25-27, 15-13"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Grace,Convey,5,0,"21-13, 25-27, 15-13"
DI,245,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Bailey,Smith,5,0,"21-13, 25-27, 15-13"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Hadley,Swartz,1,1,"21-6, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Tara,Jenkins,1,1,"21-6, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Hannah,Phillips,1,0,"21-6, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Macy,Catlett,1,0,"21-6, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Claire,Crossfield,2,1,"21-10, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Kori,Simpson,2,1,"21-10, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Hayley,Gray,2,0,"21-10, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Rachel,Noffsinger,2,0,"21-10, 21-11"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Delaney,Driver,3,1,"21-16, 21-9"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Gabby,Love,3,1,"21-16, 21-9"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Macy,Reigelsperger ,3,0,"21-16, 21-9"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Jemima,Idemudia,3,0,"21-16, 21-9"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Catherine,Griffith,4,1,"21-13, 21-7"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Rebecca,Brown,4,1,"21-13, 21-7"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Kelly,Lean,4,0,"21-13, 21-7"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Sarah,Shaw,4,0,"21-13, 21-7"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Grace,Convey,5,1,"21-0, 21-0"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,ULM,Bailey,Smith,5,1,"21-0, 21-0"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,forfeit ,2,5,0,"21-0, 21-0"
DI,247,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Forfeit ,1,5,0,"21-0, 21-0"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Hope,Rillema,1,1,"21-7, 21-15"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Sydney,Schuler,1,1,"21-7, 21-15"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Macy,Catlett,1,0,"21-7, 21-15"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Hannah,Phillips,1,0,"21-7, 21-15"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Bailey,Nichol,2,1,"17-21, 21-7, 15-12"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Jordan,Jones,2,1,"17-21, 21-7, 15-12"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Rachel,Noffsinger,2,0,"17-21, 21-7, 15-12"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Hayley,Gray,2,0,"17-21, 21-7, 15-12"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Chandler,Clark,3,1,"21-11, 21-10"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Liz,Allen,3,1,"21-11, 21-10"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Jemima,Idemudia,3,0,"21-11, 21-10"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Macy,Reigelsperger ,3,0,"21-11, 21-10"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Alyssa,Cecil,4,1,"21-13, 21-7"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Karlee,Reynolds,4,1,"21-13, 21-7"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Sarah,Shaw,4,0,"21-13, 21-7"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Kelly,Lean,4,0,"21-13, 21-7"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Jessie,Wachtman,5,1,"21-0, 21-0"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,Morehead State,Alli,Evans,5,1,"21-0, 21-0"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,Forfeit ,1,5,0,"21-0, 21-0"
DI,248,"Nashville Beach at Joelton, TN",2017-04-08,UT Martin,forfeit ,2,5,0,"21-0, 21-0"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Kristen,Brooks,1,0,"21-15, 21-12"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Samantha,Perillo,1,0,"21-15, 21-12"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Adrienne,Czaplewski,1,1,"21-15, 21-12"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Thalia,Mendez,1,1,"21-15, 21-12"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Katie,Leftridge,2,0,"23-21, 21-18"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Lauren,Weaver,2,0,"23-21, 21-18"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Cat,Lind,2,1,"23-21, 21-18"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Angie,Pagan-Perez,2,1,"23-21, 21-18"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Grace,Coleman,3,1,"21-19, 21-12"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Trang,Christensen,3,1,"21-19, 21-12"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Breighly,Bolton,3,0,"21-19, 21-12"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Kaitlyn ,Hippchen,3,0,"21-19, 21-12"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Darian,Hileman,4,1,"21-7, 21-18"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Megan,Hren,4,1,"21-7, 21-18"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Vanessa,Boitnott,4,0,"21-7, 21-18"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Raygen,Lee,4,0,"21-7, 21-18"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Deanna,Bradbury,5,1,"21-18, 21-15"
DIII,262,"Siesta Key, Fl",2017-04-08,Stevenson,Chelsea ,Ireland,5,1,"21-18, 21-15"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Ivelisse,Saint-Clair,5,0,"21-18, 21-15"
NAIA,262,"Siesta Key, Fl",2017-04-08,Warner,Ashley,Kube,5,0,"21-18, 21-15"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Madison ,Whiting,1,1,"21-17, 17-21, 16-14"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Kaitlyn,Sibson,1,1,"21-17, 17-21, 16-14"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Samantha,Perillo,1,0,"21-17, 17-21, 16-14"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Kristen,Brooks,1,0,"21-17, 17-21, 16-14"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Fernanda ,Reis,2,0,"21-17, 21-17"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Keri,McMahon,2,0,"21-17, 21-17"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Katie,Leftridge,2,1,"21-17, 21-17"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Lauren,Weaver,2,1,"21-17, 21-17"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Arielle,Erillo,3,1,"21-5, 21-16"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Katie,Arnette,3,1,"21-5, 21-16"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Trang,Christensen,3,0,"21-5, 21-16"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Grace,Coleman,3,0,"21-5, 21-16"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Stephanie,Bogda,4,1,"21-17, 24-22"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Rachel,Cornatzer,4,1,"21-17, 24-22"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Darian,Hileman,4,0,"21-17, 24-22"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Megan,Hren,4,0,"21-17, 24-22"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Mackenzie,Redner,5,1,"21-9, 21-17"
DII,263,"Siesta Key, Fl",2017-04-08,Eckerd ,Savanna,Cary,5,1,"21-9, 21-17"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Chelsea ,Ireland,5,0,"21-9, 21-17"
DIII,263,"Siesta Key, Fl",2017-04-08,Stevenson,Deanna,Bradbury,5,0,"21-9, 21-17"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Jen,Brendel,1,1,"21-16, 21-16"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Hannah,Carey,1,1,"21-16, 21-16"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Julie,Vujnovich,1,0,"21-16, 21-16"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Madison,Seuzeneau,1,0,"21-16, 21-16"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Caterina,Cigarini,2,0,"21-14, 21-12"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Kamden,Maas,2,0,"21-14, 21-12"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Molly,Griffin,2,1,"21-14, 21-12"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Savannah,Becnel,2,1,"21-14, 21-12"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Marija,Tosic,3,0,"21-14, 21-16"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Sarah,Bolton,3,0,"21-14, 21-16"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Brittany ,Bilotti,3,1,"21-14, 21-16"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Sarah,Senft,3,1,"21-14, 21-16"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Kelly,Wilson,4,0,"21-14, 21-14"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Kelly,Hughes,4,0,"21-14, 21-14"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Caroline,Herrera,4,1,"21-14, 21-14"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Hannah,Masoner,4,1,"21-14, 21-14"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Amanda,Thibodeaux,5,0,"21-18, 21-13"
NAIA,266,"Siesta Key, Fl",2017-04-08,Missouri Baptist University,Natalie,Hecht,5,0,"21-18, 21-13"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Emily,Greim,5,1,"21-18, 21-13"
DII,266,"Siesta Key, Fl",2017-04-08,Spring Hill College,Payton,Gidney,5,1,"21-18, 21-13"
DII,271,"Siesta Key, Fl",2017-04-08,Spring Hill College,Julie,Vujnovich,1,0,"17-21, 21-15, 15-9"
DII,271,"Siesta Key, Fl",2017-04-08,Spring Hill College,Madison,Seuzeneau,1,0,"17-21, 21-15, 15-9"
NAIA,271,"Siesta Key, Fl",2017-04-08,Webber,Nikki,McDaniel,1,1,"17-21, 21-15, 15-9"
NAIA,271,"Siesta Key, Fl",2017-04-08,Webber,Alexandra,Spadaro,1,1,"17-21, 21-15, 15-9"
DII,271,"Siesta Key, Fl",2017-04-08,Spring Hill College,Molly,Griffin,2,1,"23-21, 21-19"
DII,271,"Siesta Key, Fl",2017-04-08,Spring Hill College,Savannah,Becnel,2,1,"23-21, 21-19"
NAIA,271,"Siesta Key, Fl",2017-04-08,Webber,Carlee,Baxter,2,0,"23-21, 21-19"
NAIA,271,"Siesta Key, Fl",2017-04-08,Webber,Tessa,Colden,2,0,"23-21, 21-19"
