,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
1329,1,Megan McNamara,Nicole McNamara,Brook Bauer,Madalyn Roh,UCLA,Pepperdine,1329,20180327
1329,2,Lily Justine,Sarah Sponcil ,Deahna Kraft,Corinne Quiggle,Pepperdine,UCLA,1329,20180327
1329,3,Savvy Simo,Zana Muno,Heidi Dyer,Gigi Hernandez,UCLA,Pepperdine,1329,20180327
1329,4,Mac May,Elise Zappia,Skylar Caputo,Alexis Filippone,UCLA,Pepperdine,1329,20180327
1329,5,Izzy Carey,Megan Muret,Maddie Dilfer,Nikki Lyons,UCLA,Pepperdine,1329,20180327
1330,1,Kathryn Plummer,Sunny Villapando,Alejandra Negron,Karla Santos,Stanford,CSULA,1330,20180327
1330,2,Morgan Hentz,Amelia Smith,Daisia LaBrie,Janessa Mata,Stanford,CSULA,1330,20180327
1330,3,Courtney Bowen,Kate Formico,Bailey Anderson,Erianna Williams,Stanford,CSULA,1330,20180327
1330,4,Shannon Richardson,Catherine Raquel,Caitlyn Bato,Daisy Crenshaw,Stanford,CSULA,1330,20180327
1330,5,Caitlin Keefe,Blake Sharp,Michelle Boyd,Victoria Duarte,Stanford,CSULA,1330,20180327
1331,1,Nele Barber,Rachel Nieto,Kathryn Plummer,Sunny Villapando,Long Beach State,Stanford,1331,20180327
1331,2,Sasha Karelov,Megan Kruidhof,Morgan Hentz,Amelia Smith,Long Beach State,Stanford,1331,20180327
1331,3,Kristyna Adamcikova,Hailey Harward,Courtney Bowen,Kate Formico,Long Beach State,Stanford,1331,20180327
1331,4,Zoi Konstantopoulou,Nicci Reinking,Catherine Raquel,Shannon Richardson,Long Beach State,Stanford,1331,20180327
1331,5,Hannah Matt,Marisa Ramsey,Caitlin Keefe,Blake Sharp,Long Beach State,Stanford,1331,20180327
1332,1,Nele Barber,Rachel Nieto,Karla Santos,Alejandra Negron,Long Beach State,CSULA,1332,20180327
1332,2,Sasha Karelov,Megan Kruidhof,Janessa Mata,Daisia LaBrie,Long Beach State,CSULA,1332,20180327
1332,3,Kristyna Adamcikova,Hailey Harward,Bailey Anderson,Erianna Williams,Long Beach State,CSULA,1332,20180327
1332,4,Zoi Konstantopoulou,Nicci Reinking,Daisy Crenshaw,Caitlyn Bato,Long Beach State,CSULA,1332,20180327
1332,5,Claire Newlander,Marisa Ramsey,Victoria Duarte,Michelle Boyd,Long Beach State,CSULA,1332,20180327
1333,1,Kaitlyn Sibson,Paula Hoffman,Abby Cash,Lindsey Nartker,Eckerd ,Lincoln Memorial,1333,20180326
1333,2,Mackenzie Redner,Savanna Cary,Danielle Ged,Hailey Lake,Eckerd ,Lincoln Memorial,1333,20180326
1333,3,Arielle Erillo,Madison  Whiting,Rylee Storms,Erica Whiteaker,Eckerd ,Lincoln Memorial,1333,20180326
1333,4,Rachel Cornatzer,Jordan Duffy,Kai Wesemann,Danielle Stachura,Eckerd ,Lincoln Memorial,1333,20180326
1333,5,Stephanie Bogda,Kali Boatwright,Kayla Kidney,Sarah  Jones,Eckerd ,Lincoln Memorial,1333,20180326
1334,1,Kaitlyn Sibson,Paula Hoffman,Abby Cash,Lindsey Nartker,Eckerd ,Lincoln Memorial,1334,20180326
1334,2,Madison  Whiting,Arielle Erillo,Danielle Ged,Hailey Lake,Eckerd ,Lincoln Memorial,1334,20180326
1334,3,Savanna Cary,Mackenzie Redner,Erica Whiteaker,Rylee Storms,Eckerd ,Lincoln Memorial,1334,20180326
1334,4,Stephanie Bogda,Kali Boatwright,Kai Wesemann,Danielle Stachura,Eckerd ,Lincoln Memorial,1334,20180326
1334,5,Fernanda  Reis,Jordan Duffy,Kayla Kidney,Sarah  Jones,Eckerd ,Lincoln Memorial,1334,20180326
1335,1,Abby Cash,Lindsey Nartker,Anna Tovo,Allie Geary,Lincoln Memorial,Florida Southern,1335,20180327
1335,2,Danielle Ged,Hailey Lake,Sydney Marshall,Makena Wilson,Florida Southern,Lincoln Memorial,1335,20180327
1335,3,Rylee Storms,Erica Whiteaker,Lauren Kenny,Nicole Mattson,Lincoln Memorial,Florida Southern,1335,20180327
1335,4,Danielle Stachura,Kai Wesemann,Courtney Charneco,Kayla Trefren,Lincoln Memorial,Florida Southern,1335,20180327
1335,5,Kayla Kidney,Sarah  Jones,Katie Lowe,Katelin Umberhandt,Lincoln Memorial,Florida Southern,1335,20180327
1336,1,Sorrel  Houghton,Melissa Elias,Abby Cash,Lindsey Nartker,Tampa,Lincoln Memorial,1336,20180327
1336,2,Katie McKiel,Gabbi Pacatte,Hailey Lake,Danielle Ged,Tampa,Lincoln Memorial,1336,20180327
1336,3,Nicole Dominguez,Leigh Buttner,Erica Whiteaker,Rylee Storms,Tampa,Lincoln Memorial,1336,20180327
1336,4,Sarah Moore,Alexandra Misca,Danielle Stachura,Kai Wesemann,Tampa,Lincoln Memorial,1336,20180327
1336,5,Nylah Demps,Taylor George,Sarah  Jones,Kayla Kidney,Tampa,Lincoln Memorial,1336,20180327
1337,1,Anna Tovo,Allie Geary,Sorrel  Houghton,Melissa Elias,Tampa,Florida Southern,1337,20180327
1337,2,Sydney Marshall,Makena Wilson,Gabbi Pacatte,Katie McKiel,Florida Southern,Tampa,1337,20180327
1337,3,Lauren Kenny,Nicole Mattson,Leigh Buttner,Nicole Dominguez,Florida Southern,Tampa,1337,20180327
1337,4,Kayla Trefren,Gabbi Fresh,Alexandra Misca,Sarah Moore,Florida Southern,Tampa,1337,20180327
1337,5,Courtney Charneco,Katie Bergeron,Nylah Demps,Taylor George,Tampa,Florida Southern,1337,20180327
1338,1,Carina Hoff,Courtney Miller,Morgan Dees,Katie Krawczyk,UNF,Jacksonville,1338,20180328
1338,2,Taryn Griffey,Chaney Howard,Mackenzie Swan,Savannah Siegrist,UNF,Jacksonville,1338,20180328
1338,3,Brittany Pase,Callie Workman,Lauren Petersen,Mallory Mattingly,UNF,Jacksonville,1338,20180328
1338,4,Madilyn McCarty,Nicole DeBolt,Cristina Finan,Shelby Babowicz,UNF,Jacksonville,1338,20180328
1338,5,Carolyn Cain,Casey Justice,Hannah Marchand,Shaylee Befus,UNF,Jacksonville,1338,20180328
1339,1,Courtney Miller,Carina Hoff,Morgan Dees,Katie Krawczyk,UNF,Jacksonville,1339,20180328
1339,2,Chaney Howard,Taryn Griffey,Mackenzie Swan,Savannah Siegrist,UNF,Jacksonville,1339,20180328
1339,3,Brittany Pase,Callie Workman,Lauren Petersen,Mallory Mattingly,UNF,Jacksonville,1339,20180328
1339,4,Madilyn McCarty,Nicole DeBolt,Shelby Babowicz,Cristina Finan,UNF,Jacksonville,1339,20180328
1339,5,Casey Justice,Carolyn Cain,Hannah Marchand,Shaylee Befus,UNF,Jacksonville,1339,20180328
1340,1,Nele Barber,Rachel Nieto,Lindsey Vander Weide,August Raskie,Long Beach State,Oregon,1340,20180328
1340,2,Sasha Karelov,Megan Kruidhof,Taylor Agost,Josie Cole,Long Beach State,Oregon,1340,20180328
1340,3,Kristyna Adamcikova,Hailey Harward,Willow Johnson ,Lauren  Page,Long Beach State,Oregon,1340,20180328
1340,4,Hannah Matt,Marisa Ramsey,Maggie Scott,Ronika Stone,Long Beach State,Oregon,1340,20180328
1340,5,Alexis  Patterson,Emma Kirst,Kyra Hanawahine,Marine Hall-Poirier,Long Beach State,Oregon,1340,20180328
1341,1,Nele Barber,Rachel Nieto,Lindsey Knudsen,Emily Bible,Long Beach State,Saint Mary's,1341,20180328
1341,2,Sasha Karelov,Megan Kruidhof,Payton Rund,Morgan Hughes,Long Beach State,Saint Mary's,1341,20180328
1341,3,Kristyna Adamcikova,Hailey Harward,Sarah Chase,Mary Hernandez,Long Beach State,Saint Mary's,1341,20180328
1341,4,Zoi Konstantopoulou,Nicci Reinking,Lindsey Calvin,Kelsey Knudsen,Long Beach State,Saint Mary's,1341,20180328
1341,5,Hannah Matt,Marisa Ramsey,Madi Wilkerson,Jennifer Laird,Long Beach State,Saint Mary's,1341,20180328
1342,1,Savannah  Slattery,McKayla Ferris,Katie Sato,Aeryn Owens,LMU,Cal State Northridge,1342,20180328
1342,2,Jessie Prichard,Sara Kovac,Kristey Markle,Nickeisha Williams,Cal State Northridge,LMU,1342,20180328
1342,3,Emma Doud,Veronica Nederend,Lauren McMurray,Autumn  Russell,LMU,Cal State Northridge,1342,20180328
1342,4,Maddie  Leiphardt ,Bozena Culo,Erin Indermill,Daniella Molinari,LMU,Cal State Northridge,1342,20180328
1342,5,Kekai Whitford,Chloe Reinig,Shawnee De Oliveira,Cassidy Rosso,LMU,Cal State Northridge,1342,20180328
1343,1,Emily Bible,Lindsey Knudsen,Lindsey Vander Weide,August Raskie,Saint Mary's,Oregon,1343,20180328
1343,2,Payton Rund,Morgan Hughes,Taylor Agost,Josie Cole,Saint Mary's,Oregon,1343,20180328
1343,3,Sarah Chase,Mary Hernandez,Lauren  Page,Willow Johnson ,Saint Mary's,Oregon,1343,20180328
1343,4,Lindsey Calvin,Kelsey Knudsen,Ronika Stone,Maggie Scott,Saint Mary's,Oregon,1343,20180328
1343,5,Madi Wilkerson,Sienna Young,Marine Hall-Poirier,Kyra Hanawahine,Saint Mary's,Oregon,1343,20180328
1344,1,Anna Garrett,Jenya Kruglova,Amber Lake,Carlee Baxter,Saint Leo,Webber,1344,20180328
1344,2,Jamee Townsend,Brooke Turner,Emily Bowen,Hannah Tannone,Webber,Saint Leo,1344,20180328
1344,3,Nina Vattovaz,Reggie Van Devender,Salla Rautiainen,Laura Embry,Saint Leo,Webber,1344,20180328
1344,4,Paloma Da Silva,Britt Sederholm,Kaxandra Naranjo,Kobi Allston,Saint Leo,Webber,1344,20180328
1344,5,Allie Daul,Annabella Arcari,Jessica Terry,Teryn Mills,Saint Leo,Webber,1344,20180328
1345,1,Amber Lake,Carlee Baxter,Lindsey Nartker,Abby Cash,Webber,Lincoln Memorial,1345,20180328
1345,2,Emily Bowen,Hannah Tannone,Danielle Ged,Hailey Lake,Webber,Lincoln Memorial,1345,20180328
1345,3,Salla Rautiainen,Laura Embry,Rylee Storms,Erica Whiteaker,Webber,Lincoln Memorial,1345,20180328
1345,4,Kaxandra Naranjo,Kobi Allston,Danielle Stachura,Kai Wesemann,Lincoln Memorial,Webber,1345,20180328
1345,5,Teryn Mills,Jessica Terry,Sarah  Jones,Kayla Kidney,Lincoln Memorial,Webber,1345,20180328
1346,1,Anna Garrett,Jenya Kruglova,Abby Cash,Lindsey Nartker,Lincoln Memorial,Saint Leo,1346,20180328
1346,2,Jamee Townsend,Brooke Turner,Hailey Lake,Danielle Ged,Saint Leo,Lincoln Memorial,1346,20180328
1346,3,Nina Vattovaz,Reggie Van Devender,Erica Whiteaker,Rylee Storms,Saint Leo,Lincoln Memorial,1346,20180328
1346,4,Britt Sederholm,Paloma Da Silva,Kai Wesemann,Danielle Stachura,Saint Leo,Lincoln Memorial,1346,20180328
1346,5,Annabella Arcari,Allie Daul,Beka Wachob,Tone Gill,Lincoln Memorial,Saint Leo,1346,20180328
1347,1,Aeriel Horton,Jessica Wooten,Gabby Atchley,Whitney Walker,Houston Baptist,Texas A&M; Kingsville,1347,20180329
1347,2,Kayla Armer,Tori Hinojosa,Macy Berg,Madison Brabham,Houston Baptist,Texas A&M; Kingsville,1347,20180329
1347,3,Bailey Banks,Katya Silveira,Tenley Housler,Erin Umbel,Houston Baptist,Texas A&M; Kingsville,1347,20180329
1347,4,Kali Fluke,Brennan Miller,Haley Hutchinson ,Kyra Henderson ,Texas A&M; Kingsville,Houston Baptist,1347,20180329
1347,5,Danielle Wheeler,Mikayla Vivens,Madeleine  Sims,Loren Washington,Houston Baptist,Texas A&M; Kingsville,1347,20180329
1348,1,Jordan Anderson,Kimmy Gardiner,Janell Walley,Sabryn Roberts,Washington,Boise State,1348,20180329
1348,2,Courtney Schwan,Destiny Julye,Kiley Lewis,Brindl Langley,Washington,Boise State,1348,20180329
1348,3,Carly Dehoog,Shayne Mcpherson,Jensen Allen,Jaymee-Lee Bulda,Washington,Boise State,1348,20180329
1348,4,Anna Crabtree,Natalie Robinson,Kylee Johnson,Maya Watkins,Washington,Boise State,1348,20180329
1348,5,Kara Bajema,Emma Calle,Kenna Hanses,Skye Southwick,Washington,Boise State,1348,20180329
1349,1,Janell Walley,Sabryn Roberts,Cali Thompson,Tani Stephens ,Boise State,Portland,1349,20180329
1349,2,Brindl Langley,Kiley Lewis,Morgan Robinson,Katie Barker,Portland,Boise State,1349,20180329
1349,3,Jensen Allen,Jaymee-Lee Bulda,Carey Williams,Sarah Savoca,Portland,Boise State,1349,20180329
1349,4,Kylee Johnson,Maya Watkins,Kassidy Naone,Lauren Naatz,Boise State,Portland,1349,20180329
1349,5,Kenna Hanses,Skye Southwick,Liz Reich,McKenzie Schwan,Boise State,Portland,1349,20180329
1350,1,Shannon Williams,Ali Denney,Haven Hill,Cassie House,South Carolina,TCU,1350,20180330
1350,2,Cadie Bates,Katie Smith,Molly Scheel,Jensyn Bledsoe,South Carolina,TCU,1350,20180330
1350,3,Carly Schneider,Julia Mannisto,Jaelyn Greene,Jillian Bergeson,South Carolina,TCU,1350,20180330
1350,4,Leah Perri,Macie Tendrich,Hannah Rogers,Claire Doyle,South Carolina,TCU,1350,20180330
1350,5,Franky Harrison,Jess Vastine,Brooke Sassin,Jordan Westendorf,TCU,South Carolina,1350,20180330
1351,1,Federica Frasca,Margherita Bianchin,Molly Turner,Hannah Towne,FIU,Grand Canyon,1351,20180330
1351,2,Dorina Klinger,Katie Friesen,Jessica Stansfield,Bella Baumann,Grand Canyon,FIU,1351,20180330
1351,3,Lina Bernier,Madison Besterfield,Taylor Jarzombek,Kelli Iverson,FIU,Grand Canyon,1351,20180330
1351,4,Estefanie  Bethancourt,Natalia Giron,Katie Pyles,Jessica Clark,Grand Canyon,FIU,1351,20180330
1351,5,Taija Thomas,Mariana Dal Pozzo,Emily Reinking,Jamie  Walsh,FIU,Grand Canyon,1351,20180330
1352,1,Nicole McNamara,Megan McNamara,Vanessa Freire,Sara Putt,UCLA,Florida State,1352,20180330
1352,2,Sarah Sponcil ,Lily Justine,Katie Horton,Hailey Luke,Florida State,UCLA,1352,20180330
1352,3,Zana Muno,Savvy Simo,Alaina Chacon,Victoria Paranagua,UCLA,Florida State,1352,20180330
1352,4,Elise Zappia,Mac May,Brooke Kuhlman,Molly McBain,UCLA,Florida State,1352,20180330
1352,5,Izzy Carey,Megan Muret,Francesca Goncalves,Madison Fitzpatrick,UCLA,Florida State,1352,20180330
1353,1,Savannah  Slattery,McKayla Ferris,Payton Rund,Morgan Hughes,LMU,Saint Mary's,1353,20180329
1353,2,Sara Kovac,Jessie Prichard,Lindsey Knudsen,Emily Bible,Saint Mary's,LMU,1353,20180329
1353,3,Emma Doud,Veronica Nederend,Mary Hernandez,Sarah Chase,LMU,Saint Mary's,1353,20180329
1353,4,Bozena Culo,Maddie  Leiphardt ,Lindsey Calvin,Kelsey Knudsen,LMU,Saint Mary's,1353,20180329
1353,5,Chloe Reinig,Kekai Whitford,Jennifer Laird,Morgan Kendrick,Saint Mary's,LMU,1353,20180329
1354,1,Morgan Hughes,Payton Rund,Vanessa Bernzen,Tristan Self,Saint Mary's,Concordia,1354,20180329
1354,2,Emily Bible,Lindsey Knudsen,Riley Gill,Avery Keathley,Saint Mary's,Concordia,1354,20180329
1354,3,Sarah Chase,Mary Hernandez,Kyra Auten,Marcela Frazzoni,Saint Mary's,Concordia,1354,20180329
1354,4,Lindsey Calvin,Kelsey Knudsen,Jessica Diederich,Asia O'Neil,Saint Mary's,Concordia,1354,20180329
1354,5,Alex O'Sullivan,Madison Baumann,Julia Denboer,Kekela Hendrickson,Saint Mary's,Concordia,1354,20180329
1355,1,Mackenzie Allen,Amanda Carroll,Dora Lulic,Carla Cahill,FGCU,Coastal Carolina,1355,20180330
1355,2,Karissa Rhoades,Katherine Puisis,Kinga Windisch,Tanner Gauthier,FGCU,Coastal Carolina,1355,20180330
1355,3,Ashley Glickert,Giovanna Borgiotti,Aleksandra Djuric,Leah Hardeman,FGCU,Coastal Carolina,1355,20180330
1355,4,Kayla Whetstone,Snowy Burnam,Kyla Manning,Autumn Otto,FGCU,Coastal Carolina,1355,20180330
1355,5,Kaitlan Krivdo,Alanya Ryan,Kalin Eske,Aristea Tontai,FGCU,Coastal Carolina,1355,20180330
1356,1,Carly Scarborough,Amanda Silva,Molly Turner,Hannah Towne,Grand Canyon,FAU,1356,20180330
1356,2,Gabrielle Dischler,Jessalyn Kinlaw,Jessica Stansfield,Bella Baumann,FAU,Grand Canyon,1356,20180330
1356,3,Erica Brok,Mackenzie Morris,Taylor Jarzombek,Kelli Iverson,FAU,Grand Canyon,1356,20180330
1356,4,Nicole Navarro,Kaila Dorish,Katie Pyles,Jessica Clark,FAU,Grand Canyon,1356,20180330
1356,5,Julia Lewkowicz,Brittany Pellitteri,Emily Reinking,Jamie  Walsh,Grand Canyon,FAU,1356,20180330
1357,1,Megan McNamara,Nicole McNamara,Federica Frasca,Margherita Bianchin,UCLA,FIU,1357,20180330
1357,2,Sarah Sponcil ,Lily Justine,Anabela Sataric,Dorina Klinger,UCLA,FIU,1357,20180330
1357,3,Savvy Simo,Zana Muno,Estefanie  Bethancourt,Natalia Giron,UCLA,FIU,1357,20180330
1357,4,Elise Zappia,Mac May,Lina Bernier,Madison Besterfield,UCLA,FIU,1357,20180330
1357,5,Izzy Carey,Megan Muret,Mariana Dal Pozzo,Taija Thomas,UCLA,FIU,1357,20180330
1358,1,Sunniva Helland-Hansen,Carly Perales,Sophie Peel,Kacy Ogden,Stetson,Mercer,1358,20180330
1358,2,Darby Dunn,Sammee Thomas,Jessica Johnson,Elli Gibson,Stetson,Mercer,1358,20180330
1358,3,Rachel Noble,Samantha Harris,Amber Gibson,Gracie Garanich,Stetson,Mercer,1358,20180330
1358,4,Lauren Durham,Julie Varga,Lela Mcintosh,Marina Chavez,Stetson,Mercer,1358,20180330
1358,5,Quinci Birker,Rebecca Ingram,Kylie Keeling,Elli Merchant,Stetson,Mercer,1358,20180330
1359,1,Teegan Van Gunst,Annika Van Gunst,Madeline Mertz,Kaylie Mchugh,Tulane,Georgia State,1359,20180330
1359,2,Tiffany Creamer,Brooke Weiner,Tarin Mergener,Lan Nguyen,Georgia State,Tulane,1359,20180330
1359,3,Olivia Stasevich,Georgia Johnson,Anna Chin,Lauren Orlich,Georgia State,Tulane,1359,20180330
1359,4,Kate Novack,Amie  Held,Ashley Delgado,Addison Hermstad,Georgia State,Tulane,1359,20180330
1359,5,Eden Hawes,Ashley McGinn,Rio Frohoff,Kendyl Brennan,Georgia State,Tulane,1359,20180330
1360,1,Emily Maglio,Ka'iwi Schucht,Sydney Haynes,Emily Hansen,Hawaii,Cal State Bakersfield,1360,20180330
1360,2,Morgan Martin,Lea Monkhouse,Desiree Sukhov,Sarah Garrow,Hawaii,Cal State Bakersfield,1360,20180330
1360,3,Carly Kan,Laurel Weaver,Mattison Degarmo,Emily Lopes,Hawaii,Cal State Bakersfield,1360,20180330
1360,4,Amy Ozee,Ari Homayun,Briannah Mariner,Aleksandra Djordjevic,Hawaii,Cal State Bakersfield,1360,20180330
1360,5,Hannah Zalopany,Paige Dreeuws,Krista Hernandez,Ally  Barber ,Hawaii,Cal State Bakersfield,1360,20180330
1361,1,Torrey Van Winden,Tia Miric,Aeryn Owens,Katie Sato,Cal Poly SLO,Cal State Northridge,1361,20180330
1361,2,Emily Sonny,Sam Manley,Kristey Markle,Nickeisha Williams,Cal Poly SLO,Cal State Northridge,1361,20180330
1361,3,Adlee Van Winden,Taylor Nelson,Lauren McMurray,Autumn  Russell,Cal Poly SLO,Cal State Northridge,1361,20180330
1361,4,Raeann Greisen,Macy Gordon,Erin Indermill,Daniella Molinari,Cal Poly SLO,Cal State Northridge,1361,20180330
1361,5,Heather Pembroke,Hannah Hubbard,Nicolette  Pinkney,Lauren Conati,Cal Poly SLO,Cal State Northridge,1361,20180330
1362,1,Ali Denney,Shannon Williams,Molly Turner,Hannah Towne,Grand Canyon,South Carolina,1362,20180330
1362,2,Cadie Bates,Katie Smith,Jessica Stansfield,Bella Baumann,South Carolina,Grand Canyon,1362,20180330
1362,3,Carly Schneider,Julia Mannisto,Katie Pyles,Kelli Iverson,South Carolina,Grand Canyon,1362,20180330
1362,4,Leah Perri,Macie Tendrich,Madi Relaz,Jessica Clark,South Carolina,Grand Canyon,1362,20180330
1362,5,Jess Vastine,Avery Davis,Emily Reinking,Jamie  Walsh,Grand Canyon,South Carolina,1362,20180330
1363,1,Natalie Anselmo,Olivia Macdonald,Gabby Atchley,Whitney Walker,Arizona,Texas A&M; Kingsville,1363,20180330
1363,2,Kacey Nady,Olivia Hallaran,Macy Berg,Madison Brabham,Arizona,Texas A&M; Kingsville,1363,20180330
1363,3,Hailey Devlin,Stephany Purdue,Tenley Housler,Erin Umbel,Arizona,Texas A&M; Kingsville,1363,20180330
1363,4,Makenna Martin,Mia Mason,Haley Hutchinson ,Kyra Henderson ,Texas A&M; Kingsville,Arizona,1363,20180330
1363,5,Jonny Baham,Brooke Burling,Loren Washington,Malee Sowa,Arizona,Texas A&M; Kingsville,1363,20180330
1364,1,Mackenzie Allen,Amanda Carroll,Sophie Peel,Kacy Ogden,FGCU,Mercer,1364,20180330
1364,2,Katherine Puisis,Karissa Rhoades,Jessica Johnson,Elli Gibson,FGCU,Mercer,1364,20180330
1364,3,Giovanna Borgiotti,Ashley Glickert,Amber Gibson,Gracie Garanich,FGCU,Mercer,1364,20180330
1364,4,Kayla Whetstone,Snowy Burnam,Kylie Keeling,Elli Merchant,FGCU,Mercer,1364,20180330
1364,5,Alanya Ryan,Kaitlan Krivdo,Marina Chavez,Emilee Wissmach,Mercer,FGCU,1364,20180330
1365,1,Maddy Kline,Nicole Lott,Morgan Harlan,Kelly Hughes,UNC Wilmington,Carson-Newman,1365,20180330
1365,2,JM Lewandowski,Halle Hunt,Summer Coulter,Grace Seymour,UNC Wilmington,Carson-Newman,1365,20180330
1365,3,Katie McCullough,Brynn Montgomery,Aryana Fazelnia,Montgomery Sauter,UNC Wilmington,Carson-Newman,1365,20180330
1365,4,Sarah Kelly,Raquel Rooney,Micah Depetro,Abby Struewing,UNC Wilmington,Carson-Newman,1365,20180330
1365,5,Courtney Mullinax,Jaime Thomas,Gabrielle Bailey,Micah Palmer,UNC Wilmington,Carson-Newman,1365,20180330
1366,1,Krissy Mummey,Katja Ehlers,Marion Couraud,Sarah Bolton,College of Charleston,Missouri Baptist University,1366,20180330
1366,2,Devon Rachel,Mckala Rhodes,Kamden Maas,Caterina Cigarini,College of Charleston,Missouri Baptist University,1366,20180330
1366,3,Kennedy Madison,Riana  Brennan,Maggie Sorensen,Rachel Luebbers,College of Charleston,Missouri Baptist University,1366,20180330
1366,4,Allison Beckman,Lauren Freed,Rachel  Poole,Mallory Moran,College of Charleston,Missouri Baptist University,1366,20180330
1366,5,Taylor Foley,Logan Manusky,Sarah Wilson,Kelly Wilson,College of Charleston,Missouri Baptist University,1366,20180330
1367,1,Aeryn Owens,Katie Sato,Emily Hansen,Sydney Haynes,Cal State Northridge,Cal State Bakersfield,1367,20180330
1367,2,Nickeisha Williams,Kristey Markle,Desiree Sukhov,Sarah Garrow,Cal State Bakersfield,Cal State Northridge,1367,20180330
1367,3,Autumn  Russell,Lauren McMurray,Emily Lopes,Mattison Degarmo,Cal State Northridge,Cal State Bakersfield,1367,20180330
1367,4,Erin Indermill,Daniella Molinari,Briannah Mariner,Aleksandra Djordjevic,Cal State Northridge,Cal State Bakersfield,1367,20180330
1367,5,Nicolette  Pinkney,Lauren Conati,Ally  Barber ,Krista Hernandez,Cal State Bakersfield,Cal State Northridge,1367,20180330
1368,1,Alexandra Bol,Mari Molina,Emma Blockhus,Mapuhola Sekona,Cabrillo,West Valley College,1368,20180330
1368,2,Hayley Hall,Deirdre Wilson,Morgan Wright,Kaylin Henderson,Cabrillo,West Valley College,1368,20180330
1368,3,Paige Schieferstein,Kylie Kvam,Hunter Roberts,Katrina Hochmuth,Cabrillo,West Valley College,1368,20180330
1368,4,Alena Fernandez,Kendra Lis,Claire Danna,Kristen Hayes,Cabrillo,West Valley College,1368,20180330
1368,5,Lina Fiso,Jolie Samuelson,Liz McGrath,Katey Holland,Cabrillo,West Valley College,1368,20180330
1369,1,Hayley Hall,Deirdre Wilson,Sarah Waver,Briana Tellier,Cabrillo,San Mateo College,1369,20180330
1369,2,Paige Schieferstein,Kylie Kvam,Mona Moala,Malia Koloamatangi,Cabrillo,San Mateo College,1369,20180330
1369,3,Alena Fernandez,Kendra Lis,Mele Fine,Teja Evans,Cabrillo,San Mateo College,1369,20180330
1370,1,Megan McNamara,Nicole McNamara,Carly Scarborough,Amanda Silva,UCLA,FAU,1370,20180330
1370,2,Sarah Sponcil ,Lily Justine,Gabrielle Dischler,Jessalyn Kinlaw,UCLA,FAU,1370,20180330
1370,3,Zana Muno,Savvy Simo,Erica Brok,Mackenzie Morris,UCLA,FAU,1370,20180330
1370,4,Elise Zappia,Mac May,Nicole Navarro,Kaila Dorish,UCLA,FAU,1370,20180330
1370,5,Izzy Carey,Megan Muret,Brittany Pellitteri,Julia Lewkowicz,UCLA,FAU,1370,20180330
1371,1,Vanessa Freire,Sara Putt,Cassie House,Haven Hill,TCU,Florida State,1371,20180330
1371,2,Victoria Paranagua,Macy Jerger,Jensyn Bledsoe,Molly Scheel,Florida State,TCU,1371,20180330
1371,3,Katie Horton,Hailey Luke,Jillian Bergeson,Jaelyn Greene,Florida State,TCU,1371,20180330
1371,4,Molly McBain,Alaina Chacon,Avery Arellano,Hannah Rogers,Florida State,TCU,1371,20180330
1371,5,Francesca Goncalves,Eva Torruella,Brooke Sassin,Jordan Westendorf,Florida State,TCU,1371,20180330
1372,1,Federica Frasca,Margherita Bianchin,Shannon Williams,Ali Denney,FIU,South Carolina,1372,20180330
1372,2,Anabela Sataric,Erika Zembyla,Cadie Bates,Carly Schneider,FIU,South Carolina,1372,20180330
1372,3,Lina Bernier,Madison Besterfield,Leah Perri,Macie Tendrich,FIU,South Carolina,1372,20180330
1372,4,Estefanie  Bethancourt,Natalia Giron,Julia Mannisto,Caroline Skaff,South Carolina,FIU,1372,20180330
1372,5,Mariana De Paula Silva,Taija Thomas,Jess Vastine,Avery Davis,FIU,South Carolina,1372,20180330
1373,1,Sarah Davis,Mikaela Nocetti,Emily Hansen,Sydney Haynes,Cal State Bakersfield,"Cal State University, Sacramento",1373,20180330
1373,2,Kennedy Kurtz,Lana Brown,Sarah Garrow,Desiree Sukhov,Cal State Bakersfield,"Cal State University, Sacramento",1373,20180330
1373,3,Ashtin Olin,Hannah Meadows,Mattison Degarmo,Emily Lopes,"Cal State University, Sacramento",Cal State Bakersfield,1373,20180330
1373,4,Macey Hayden,Skyler Takeda,Briannah Mariner,Aleksandra Djordjevic,"Cal State University, Sacramento",Cal State Bakersfield,1373,20180330
1373,5,Brigitte Murdock,Paige Swinney,Krista Hernandez,Ally  Barber ,"Cal State University, Sacramento",Cal State Bakersfield,1373,20180330
1374,1,Emily Maglio,Ka'iwi Schucht,Katie Sato,Aeryn Owens,Hawaii,Cal State Northridge,1374,20180330
1374,2,Morgan Martin,Lea Monkhouse,Kristey Markle,Nickeisha Williams,Hawaii,Cal State Northridge,1374,20180330
1374,3,Carly Kan,Laurel Weaver,Lauren McMurray,Autumn  Russell,Hawaii,Cal State Northridge,1374,20180330
1374,4,Amy Ozee,Ari Homayun,Erin Indermill,Daniella Molinari,Hawaii,Cal State Northridge,1374,20180330
1374,5,Hannah Zalopany,Paige Dreeuws,Nicolette  Pinkney,Lauren Conati,Hawaii,Cal State Northridge,1374,20180330
