,date,compID,location,first_name,last_name,name,position,primary position,college,division,result,mu,sigma
8282,2018-03-02,889,"Lincoln, NE",Sam,Brinkmann,Sam Brinkmann,4,3,Missouri State,DI,1,27.34203401288396,7.8647105875814045
8283,2018-03-12,1081,"Long Beach, Ca",Sam,Brinkmann,Sam Brinkmann,3,3,Missouri State,DI,0,26.080505704576787,7.387980873906178
8284,2018-03-14,1097,"Northridge, Ca",Sam,Brinkmann,Sam Brinkmann,3,3,Missouri State,DI,1,30.296207472038194,6.810023810387607
8285,2018-03-16,1116,"Bakersfield, Ca",Sam,Brinkmann,Sam Brinkmann,3,3,Missouri State,DI,0,27.421448432804194,6.326354270465982
8286,2018-03-17,1180,"Santa Monica, Ca",Sam,Brinkmann,Sam Brinkmann,3,3,Missouri State,DI,0,26.227358274013117,5.923673846925755
8287,2018-03-17,1185,"Santa Monica, Ca",Sam,Brinkmann,Sam Brinkmann,3,3,Missouri State,DI,0,25.496093490168892,5.602261447883633
8288,2018-04-13,1614,"Columbia, S.C.",Sam,Brinkmann,Sam Brinkmann,3,3,Missouri State,DI,0,26.27843436686765,5.591660317719784
8289,2018-04-13,1615,"Columbia, S.C.",Sam,Brinkmann,Sam Brinkmann,2,3,Missouri State,DI,0,27.362593421627345,5.542043172753904
8290,2018-04-14,1634,"Columbia, S.C.",Sam,Brinkmann,Sam Brinkmann,2,3,Missouri State,DI,0,28.562467938258482,5.542547840738874
8291,2018-04-14,1648,"Columbia, S.C.",Sam,Brinkmann,Sam Brinkmann,2,3,Missouri State,DI,0,29.762023992098296,5.542795509314568
8292,2018-03-02,889,"Lincoln, NE",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,20.3839124750977,7.575503222265489
8293,2018-03-12,1081,"Long Beach, Ca",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,20.29895828619517,7.407242453603828
8294,2018-03-14,1097,"Northridge, Ca",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,1,27.861034120608725,6.688031090674517
8295,2018-03-16,1116,"Bakersfield, Ca",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,23.621766918455958,6.191780458639133
8296,2018-03-17,1180,"Santa Monica, Ca",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,22.325059089182872,5.919917431043152
8297,2018-03-17,1185,"Santa Monica, Ca",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,21.56620813408725,5.6544221192027875
8298,2018-04-13,1614,"Columbia, S.C.",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,21.91381737559984,5.653205845200637
8299,2018-04-13,1615,"Columbia, S.C.",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,1,24.84173281254249,5.339866425508012
8300,2018-04-14,1634,"Columbia, S.C.",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,25.111902172985985,5.300656943868869
8301,2018-04-14,1648,"Columbia, S.C.",Lynsey,Wright,Lynsey Wright,5,5,Missouri State,DI,0,25.43740120704811,5.287039658508011
8302,2018-03-02,889,"Lincoln, NE",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,20.3839124750977,7.575503222265489
8303,2018-03-12,1081,"Long Beach, Ca",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,20.29895828619517,7.407242453603828
8304,2018-03-14,1097,"Northridge, Ca",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,1,27.861034120608725,6.688031090674517
8305,2018-03-16,1116,"Bakersfield, Ca",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,23.621766918455958,6.191780458639133
8306,2018-03-17,1180,"Santa Monica, Ca",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,22.325059089182872,5.919917431043152
8307,2018-03-17,1185,"Santa Monica, Ca",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,21.56620813408725,5.6544221192027875
8308,2018-04-13,1614,"Columbia, S.C.",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,21.91381737559984,5.653205845200637
8309,2018-04-13,1615,"Columbia, S.C.",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,1,24.84173281254249,5.339866425508012
8310,2018-04-14,1634,"Columbia, S.C.",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,25.111902172985985,5.300656943868869
8311,2018-04-14,1648,"Columbia, S.C.",Ivy,Reynolds,Ivy Reynolds,5,5,Missouri State,DI,0,25.43740120704811,5.287039658508011
8312,2018-03-02,891,"Tucson, AZ",Emma,Calle,Emma Calle,5,5,Washington,DI,1,31.9924185589639,7.495996029097556
8313,2018-03-03,927,"Tucson, AZ",Emma,Calle,Emma Calle,5,5,Washington,DI,1,33.27885964396018,7.22097919727953
8314,2018-03-24,1266,"Ocean Park, Ca",Emma,Calle,Emma Calle,5,5,Washington,DI,0,29.67006943157496,6.545656208938271
8315,2018-03-24,1273,"Ocean Park, Ca",Emma,Calle,Emma Calle,4,5,Washington,DI,0,30.096918323597105,6.46421699902016
8316,2018-03-25,1312,"Ocean Park, Ca",Emma,Calle,Emma Calle,5,5,Washington,DI,0,30.142668467466457,6.329495284503453
8317,2018-03-25,1320,"Ocean Park, Ca",Emma,Calle,Emma Calle,5,5,Washington,DI,0,29.395037446822723,6.026994598201461
8318,2018-03-29,1348,"Seattle, Wa",Emma,Calle,Emma Calle,5,5,Washington,DI,1,30.742737375137896,5.813079307530678
8319,2018-04-07,1512,"Honolulu, Hi",Emma,Calle,Emma Calle,5,5,Washington,DI,1,32.192062789695484,5.615578225835379
8320,2018-04-20,1752,"Boise, Id",Emma,Calle,Emma Calle,2,5,Washington,DI,0,30.06280256313996,5.2213343815480915
8321,2018-03-02,892,"Stanford, CA",Haley,Howell,Haley Howell,1,2,USF,DI,1,29.314511776578502,7.766909368686569
8322,2018-03-02,893,"Stanford, Ca",Haley,Howell,Haley Howell,1,2,USF,DI,1,32.16614651754498,7.396369717915364
8323,2018-03-02,896,"Stanford, Ca",Haley,Howell,Haley Howell,1,2,USF,DI,0,31.735927328118294,6.961240723538227
8324,2018-03-03,947,"Stanford, Ca",Haley,Howell,Haley Howell,1,2,USF,DI,0,30.975454846556673,6.550414036932589
8325,2018-03-03,948,"Stanford, Ca",Haley,Howell,Haley Howell,1,2,USF,DI,0,29.651249442021836,6.120285966594667
8326,2018-03-10,1059,"Santa Cruz, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,0,30.201252555932406,5.933177567933661
8327,2018-03-10,1062,"Santa Cruz, Ca",Haley,Howell,Haley Howell,1,2,USF,DI,0,29.221981551835118,5.624562654109758
8328,2018-03-10,1063,"Santa Cruz, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,1,31.392920250370977,5.426843619299863
8329,2018-03-17,1176,"Moraga, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,0,31.72616291560518,5.234738989259447
8330,2018-03-23,1255,"Santa Cruz, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,1,35.913433218939026,4.889650148133191
8331,2018-03-24,1297,"Stockton, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,0,33.5785179406624,4.582822673833654
8332,2018-03-30,1379,"Berkeley, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,0,34.666650099802666,4.541764608088331
8333,2018-04-07,1529,"Santa Clara, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,1,37.68473356429499,4.311817238348955
8334,2018-04-07,1531,"Santa Clara, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,1,39.96785013995651,4.13994026008889
8335,2018-04-07,1533,"Santa Clara, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,1,41.208898057560425,4.126872975014717
8336,2018-04-20,1735,"Santa Monica, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,0,42.40804425358191,4.127145041112637
8337,2018-04-20,1736,"Santa Monica, Ca",Haley,Howell,Haley Howell,2,2,USF,DI,0,42.24585480509329,3.9479086869549898
8338,2018-03-02,892,"Stanford, CA",Carly,Lowry,Carly Lowry,1,2,USF,DI,1,29.314511776578502,7.766909368686569
8339,2018-03-02,893,"Stanford, Ca",Carly,Lowry,Carly Lowry,1,2,USF,DI,1,32.16614651754498,7.396369717915364
8340,2018-03-02,896,"Stanford, Ca",Carly,Lowry,Carly Lowry,1,2,USF,DI,0,31.735927328118294,6.961240723538227
8341,2018-03-03,947,"Stanford, Ca",Carly,Lowry,Carly Lowry,1,2,USF,DI,0,30.975454846556673,6.550414036932589
8342,2018-03-03,948,"Stanford, Ca",Carly,Lowry,Carly Lowry,1,2,USF,DI,0,29.651249442021836,6.120285966594667
8343,2018-03-10,1059,"Santa Cruz, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,0,30.201252555932406,5.933177567933661
8344,2018-03-10,1062,"Santa Cruz, Ca",Carly,Lowry,Carly Lowry,1,2,USF,DI,0,29.221981551835118,5.624562654109758
8345,2018-03-10,1063,"Santa Cruz, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,1,31.392920250370977,5.426843619299863
8346,2018-03-17,1176,"Moraga, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,0,31.72616291560518,5.234738989259447
8347,2018-03-23,1255,"Santa Cruz, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,1,35.91343321893902,4.889650148133191
8348,2018-03-24,1297,"Stockton, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,0,33.578517940662394,4.582822673833654
8349,2018-03-30,1379,"Berkeley, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,0,34.66665009980266,4.541764608088331
8350,2018-04-07,1529,"Santa Clara, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,1,37.68473356429498,4.311817238348955
8351,2018-04-07,1531,"Santa Clara, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,1,39.967850139956504,4.13994026008889
8352,2018-04-07,1533,"Santa Clara, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,1,41.20889805756042,4.126872975014717
8353,2018-04-20,1735,"Santa Monica, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,0,42.408044253581906,4.127145041112637
8354,2018-04-20,1736,"Santa Monica, Ca",Carly,Lowry,Carly Lowry,2,2,USF,DI,0,42.24585480509329,3.9479086869549898
8355,2018-03-02,892,"Stanford, CA",Anna,Dalla Vecchia,Anna Dalla Vecchia,2,1,USF,DI,1,29.26003603690281,7.759132741224774
8356,2018-03-02,893,"Stanford, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,2,1,USF,DI,1,31.95596793426011,7.384891434295792
8357,2018-03-02,896,"Stanford, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,2,1,USF,DI,0,29.473840064577548,6.805388661108482
8358,2018-03-03,947,"Stanford, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,2,1,USF,DI,0,28.504022266837023,6.402280211142726
8359,2018-03-03,948,"Stanford, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,2,1,USF,DI,0,27.589696617844616,6.030896649719843
8360,2018-03-10,1059,"Santa Cruz, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,28.964189648933477,6.01731188560973
8361,2018-03-10,1062,"Santa Cruz, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,2,1,USF,DI,0,28.087533081061363,5.717587918268948
8362,2018-03-10,1063,"Santa Cruz, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,1,31.042507145654575,5.459757921945871
8363,2018-03-17,1176,"Moraga, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,32.322791506140845,5.412151752967656
8364,2018-03-23,1255,"Santa Cruz, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,33.52438190957284,5.337992900544325
8365,2018-03-24,1297,"Stockton, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,33.13035990496516,5.062768208530679
8366,2018-03-30,1379,"Berkeley, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,34.527931537390266,5.061798791142885
8367,2018-04-07,1529,"Santa Clara, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,35.77084884073912,5.003406062960276
8368,2018-04-07,1531,"Santa Clara, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,37.03256048490082,4.951054207839701
8369,2018-04-07,1533,"Santa Clara, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,1,38.78982932590983,4.857767698784084
8370,2018-04-20,1735,"Santa Monica, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,0,40.188984129442375,4.857845148547615
8371,2018-04-20,1736,"Santa Monica, Ca",Anna,Dalla Vecchia,Anna Dalla Vecchia,1,1,USF,DI,1,44.83379855885554,4.541576407210316
8372,2018-03-02,892,"Stanford, CA",Julia,Topor,Julia Topor,2,1,USF,DI,1,29.26003603690281,7.759132741224774
8373,2018-03-02,893,"Stanford, Ca",Julia,Topor,Julia Topor,2,1,USF,DI,1,31.95596793426011,7.384891434295792
8374,2018-03-02,896,"Stanford, Ca",Julia,Topor,Julia Topor,2,1,USF,DI,0,29.473840064577548,6.805388661108482
8375,2018-03-03,947,"Stanford, Ca",Julia,Topor,Julia Topor,2,1,USF,DI,0,28.504022266837023,6.402280211142726
8376,2018-03-03,948,"Stanford, Ca",Julia,Topor,Julia Topor,2,1,USF,DI,0,27.589696617844616,6.030896649719843
8377,2018-03-10,1059,"Santa Cruz, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,28.964189648933477,6.01731188560973
8378,2018-03-10,1062,"Santa Cruz, Ca",Julia,Topor,Julia Topor,2,1,USF,DI,0,28.087533081061363,5.717587918268948
8379,2018-03-10,1063,"Santa Cruz, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,1,31.042507145654575,5.459757921945871
8380,2018-03-17,1176,"Moraga, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,32.322791506140845,5.412151752967656
8381,2018-03-23,1255,"Santa Cruz, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,33.52438190957284,5.337992900544325
8382,2018-03-24,1297,"Stockton, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,33.13035990496516,5.062768208530679
8383,2018-03-30,1379,"Berkeley, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,34.527931537390266,5.061798791142885
8384,2018-04-07,1529,"Santa Clara, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,35.77084884073912,5.003406062960276
8385,2018-04-07,1531,"Santa Clara, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,37.03256048490082,4.951054207839701
8386,2018-04-07,1533,"Santa Clara, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,1,38.78982932590983,4.857767698784084
8387,2018-04-20,1735,"Santa Monica, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,0,40.188984129442375,4.857845148547615
8388,2018-04-20,1736,"Santa Monica, Ca",Julia,Topor,Julia Topor,1,1,USF,DI,1,44.83379855885554,4.541576407210316
8389,2018-03-02,892,"Stanford, CA",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,22.11875740028738,7.706672581561922
8390,2018-03-02,893,"Stanford, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,21.227975492482567,7.305550721267091
8391,2018-03-02,896,"Stanford, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,1,29.12314128898622,6.602920777472777
8392,2018-03-03,947,"Stanford, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,27.44772665521741,6.196592497835748
8393,2018-03-03,948,"Stanford, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,27.25064613351374,5.954141835117809
8394,2018-03-10,1059,"Santa Cruz, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,26.399080398567445,5.624925193081317
8395,2018-03-10,1062,"Santa Cruz, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,24.42226167470967,5.3286030866904275
8396,2018-03-10,1063,"Santa Cruz, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,1,26.588657342513574,5.112057000744424
8397,2018-03-17,1176,"Moraga, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,26.995855904310787,5.0015426915264625
8398,2018-03-23,1255,"Santa Cruz, Ca",Camille,Araujo,Camille Araujo,4,3,USF,DI,1,29.300058637214107,4.782126319890287
8399,2018-03-24,1297,"Stockton, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,29.661377965491443,4.673357904615056
8400,2018-03-30,1379,"Berkeley, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,30.33587902870088,4.6292745407819496
8401,2018-04-07,1529,"Santa Clara, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,1,32.53283209431271,4.428502676348661
8402,2018-04-07,1531,"Santa Clara, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,1,34.1899995758376,4.27687338633767
8403,2018-04-07,1533,"Santa Clara, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,1,35.362919679133185,4.193059249609449
8404,2018-04-20,1735,"Santa Monica, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,35.439872100942004,4.055742390357955
8405,2018-04-20,1736,"Santa Monica, Ca",Camille,Araujo,Camille Araujo,3,3,USF,DI,0,35.966911375407896,3.986454341012782
8406,2018-03-02,892,"Stanford, CA",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,22.11875740028738,7.706672581561922
8407,2018-03-02,893,"Stanford, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,21.227975492482567,7.305550721267091
8408,2018-03-02,896,"Stanford, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,1,29.12314128898622,6.602920777472777
8409,2018-03-03,947,"Stanford, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,27.44772665521741,6.196592497835748
8410,2018-03-03,948,"Stanford, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,27.25064613351374,5.954141835117809
8411,2018-03-10,1059,"Santa Cruz, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,26.399080398567445,5.624925193081317
8412,2018-03-10,1062,"Santa Cruz, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,24.42226167470967,5.3286030866904275
8413,2018-03-10,1063,"Santa Cruz, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,1,26.588657342513574,5.112057000744424
8414,2018-03-17,1176,"Moraga, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,26.995855904310787,5.0015426915264625
8415,2018-03-23,1255,"Santa Cruz, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,3,3,USF,DI,0,26.751677666537915,4.801556117790778
8416,2018-03-24,1297,"Stockton, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,4,3,USF,DI,0,26.086545522408297,4.618817207599598
8417,2018-03-30,1379,"Berkeley, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,4,3,USF,DI,0,26.657173893569578,4.605798390563014
8418,2018-04-07,1529,"Santa Clara, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,4,3,USF,DI,1,28.958524806049585,4.394602728132735
8419,2018-04-07,1531,"Santa Clara, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,4,3,USF,DI,1,30.54717583851174,4.236343549043995
8420,2018-04-07,1533,"Santa Clara, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,4,3,USF,DI,0,29.32151089238542,4.050495381304903
8421,2018-04-20,1735,"Santa Monica, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,4,3,USF,DI,0,29.718326059832155,3.9897412933950522
8422,2018-04-20,1736,"Santa Monica, Ca",Nora,Buvarp Lavik,Nora Buvarp Lavik,4,3,USF,DI,0,29.746042339084383,3.885013402660894
8423,2018-03-02,892,"Stanford, CA",Pi'ikea,Clemens,Pi'ikea Clemens,4,5,USF,DI,0,21.696806833303995,7.689291093004492
8424,2018-03-02,893,"Stanford, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,4,5,USF,DI,0,20.539403349891916,7.279227828894816
8425,2018-03-02,896,"Stanford, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,18.92377855987308,6.847149018420751
8426,2018-03-03,947,"Stanford, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,17.598119549488054,6.498745626411412
8427,2018-03-03,948,"Stanford, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,1,21.106161286879072,6.055469498145602
8428,2018-03-10,1059,"Santa Cruz, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,4,5,USF,DI,0,21.655302342574434,6.029414715264305
8429,2018-03-10,1062,"Santa Cruz, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,4,5,USF,DI,0,20.891688308147565,5.80405470966711
8430,2018-03-17,1176,"Moraga, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,20.607339622665577,5.6279807917373885
8431,2018-03-23,1255,"Santa Cruz, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,20.799984396480884,5.56118431593063
8432,2018-03-24,1297,"Stockton, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,20.859246525451162,5.456034671435439
8433,2018-03-30,1379,"Berkeley, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,21.203865303662607,5.453006810744967
8434,2018-04-07,1529,"Santa Clara, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,20.961009155636273,5.294947573350588
8435,2018-04-07,1531,"Santa Clara, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,20.68903828221074,5.159072057163192
8436,2018-04-07,1533,"Santa Clara, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,20.7278425021079,5.059146729885397
8437,2018-04-20,1735,"Santa Monica, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,21.06052353292911,5.050308278038146
8438,2018-04-20,1736,"Santa Monica, Ca",Pi'ikea,Clemens,Pi'ikea Clemens,5,5,USF,DI,0,21.24936416138082,4.986285065482619
8439,2018-03-02,892,"Stanford, CA",Shannon,Levinson,Shannon Levinson,4,5,USF,DI,0,21.696806833303995,7.689291093004492
8440,2018-03-02,893,"Stanford, Ca",Shannon,Levinson,Shannon Levinson,4,5,USF,DI,0,20.539403349891916,7.279227828894816
8441,2018-03-02,896,"Stanford, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,18.92377855987308,6.847149018420751
8442,2018-03-03,947,"Stanford, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,17.598119549488054,6.498745626411412
8443,2018-03-03,948,"Stanford, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,1,21.106161286879072,6.055469498145602
8444,2018-03-10,1059,"Santa Cruz, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,19.6284942205305,5.786481804637844
8445,2018-03-10,1062,"Santa Cruz, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,18.96610140039892,5.601266744181719
8446,2018-03-10,1063,"Santa Cruz, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,17.850044634549754,5.390742593759762
8447,2018-03-17,1176,"Moraga, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,17.652806327705168,5.2501304126832755
8448,2018-03-23,1255,"Santa Cruz, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,17.86586632356806,5.19610538951996
8449,2018-03-24,1297,"Stockton, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,17.962039736237244,5.11059514319669
8450,2018-03-30,1379,"Berkeley, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,18.3073181952911,5.108263114640314
8451,2018-04-07,1529,"Santa Clara, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,18.13703725865015,4.9787148374516565
8452,2018-04-07,1531,"Santa Clara, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,17.937122572140954,4.866079377231672
8453,2018-04-07,1533,"Santa Clara, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,18.010260833362043,4.782467371661508
8454,2018-04-20,1735,"Santa Monica, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,18.344783877489245,4.775147822457541
8455,2018-04-20,1736,"Santa Monica, Ca",Shannon,Levinson,Shannon Levinson,5,5,USF,DI,0,18.550702635229587,4.721210391143194
8456,2018-03-02,892,"Stanford, CA",Sabrina,Blackwell,Sabrina Blackwell,5,4,USF,DI,1,27.849611014386618,7.804093788922299
8457,2018-03-02,893,"Stanford, Ca",Sabrina,Blackwell,Sabrina Blackwell,5,4,USF,DI,1,29.511012945928396,7.4522157938006455
8458,2018-03-02,896,"Stanford, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,25.477647806456893,6.8106981835596345
8459,2018-03-03,947,"Stanford, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,23.35133598223922,6.357760659838506
8460,2018-03-03,948,"Stanford, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,21.714407184101336,5.98002564910501
8461,2018-03-10,1059,"Santa Cruz, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,22.26480738918398,5.954962232093009
8462,2018-03-10,1063,"Santa Cruz, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,1,24.340135160466712,5.707465824579399
8463,2018-03-17,1176,"Moraga, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,1,27.398301882703787,5.40512871952208
8464,2018-03-23,1255,"Santa Cruz, Ca",Sabrina,Blackwell,Sabrina Blackwell,3,4,USF,DI,0,26.97885908940415,5.15160507621288
8465,2018-03-24,1297,"Stockton, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,26.122596045509816,4.925025280441518
8466,2018-03-30,1379,"Berkeley, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,26.689202203974276,4.909032935160644
8467,2018-04-07,1529,"Santa Clara, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,1,29.221877637389063,4.6522794533002205
8468,2018-04-07,1531,"Santa Clara, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,1,30.929823541047192,4.463908135064218
8469,2018-04-07,1533,"Santa Clara, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,29.502829190810544,4.245746333914998
8470,2018-04-20,1735,"Santa Monica, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,29.87959198524703,4.175556580242509
8471,2018-04-20,1736,"Santa Monica, Ca",Sabrina,Blackwell,Sabrina Blackwell,4,4,USF,DI,0,29.852784483045905,4.055187765396337
8472,2018-03-02,892,"Stanford, CA",Laura,Leap,Laura Leap,5,4,USF,DI,1,27.849611014386618,7.804093788922299
8473,2018-03-02,893,"Stanford, Ca",Laura,Leap,Laura Leap,5,4,USF,DI,1,29.511012945928396,7.4522157938006455
