,name,last_season_end_rating,new_season_start_rating
610,Cassidy Rosso,25.536978841407,25.0
611,Hannah Lewis,25.531494082703826,25.0
612,Marina Chavez,25.489396067522936,25.0
613,Cailin Onosko,25.25556750882706,25.0
614,Madison Dueck,25.194359410364033,25.0
615,Abigail Moss,25.186859620172232,25.0
616,Mary Kate Katarzynski,25.08638484669564,25.0
617,Madeleine Doud,25.062616668913126,25.0
618,Katty Workman,25.00762031575551,25.0
619,Dominique Cuellar,24.993781876613937,25.0
620,Skylar Wine,24.959340756524597,25.0
621,Ashlyn Fleming,24.959340756524597,25.0
622,Berkeley Oblad,24.949648498773144,25.0
623,Paige Swinney,24.917165851846434,25.0
624,Kenna Hanses,24.798548820557947,25.0
625,Skye Southwick,24.798548820557947,25.0
626,Morgan Macgilvary,24.590251195634963,25.0
627,Morgan Williams,24.581684105115464,25.0
628,Jessie Wachtman,24.52581753232002,25.0
629,Lela Mcintosh,24.418819955169024,25.0
630,Alexandria Thornton,24.375231004528803,25.0
631,Shelby Ladewig,24.327321100530934,25.0
632,Rachel Perucki,24.240952391476906,25.0
633,Ciara Reistad,24.23946060301817,25.0
634,Breann Robinson,24.23946060301817,25.0
635,Carly Beddingfield,24.1971669848492,25.0
636,Sydney Wicks,24.065754142252608,25.0
637,Alexa Richardson,24.028048709507512,25.0
638,Kayla Tinker,23.864181748361794,25.0
639,Chelsea Red-Horse Mohl,23.82884040028439,25.0
640,Emily Lopes,23.768468921517027,25.0
641,Taylor Bradley,23.7469590903774,25.0
642,Sarah Shaw,23.620219159504618,25.0
643,Logan Carger,23.610784624852364,25.0
644,Forfeit 1,23.33257051056665,25.0
645,Dora Lulic,23.2766624710909,25.0
646,Haley Sobosle,23.218495804303625,25.0
647,Dominque Dodd,23.185934906104197,25.0
648,forfeit 2,23.08383243157951,25.0
649,Molly Shonk,23.041677369701624,25.0
650,Megan Boudreaux,22.81042157117699,25.0
651,Thaliana Grajeda,22.596743962161373,25.0
652,Mackenzie Rombach,22.59372998738253,25.0
653,AJ Baumann,22.56135213648174,25.0
654,Ngozi Nwabuzoh,22.530881222352033,25.0
655,Laura Willems,22.441677369701626,25.0
656,Olivia Canales,22.38451053410765,25.0
657,Kristyn Nicholson,22.270217044490323,25.0
658,Jacqui Martin,22.200612751123565,25.0
659,Marina Sanches,21.91104622639471,25.0
660,Katie Sullivan,21.902734283215885,25.0
661,Megan Lonhart,21.875129204451245,25.0
662,Mary Lonhart,21.875129204451245,25.0
663,Maddie Fella,21.749778386871448,25.0
664,Morgan Walters,21.574841158000062,25.0
665,Ashlyne Miller,21.344709028720086,25.0
666,Sydney Palmer,21.22427746613216,25.0
667,Tori Reiser,21.108613893954555,25.0
668,Brittney Markwith,21.093754232018288,25.0
669,Allyson Zuhlke,20.889936284989012,25.0
670,Naomi Overstreet,20.724910869682237,25.0
671,Tyler Spriggs,19.91069749531899,25.0
672,Saphyra Coombs-James,19.64088081553267,25.0
673,Danielle McCarson,19.50687933256479,25.0
674,Kelly Lean,19.43315695099909,25.0
675,Montana Green,19.431335355802496,25.0
676,Trish Koutsoukos,19.431335355802492,25.0
677,Emily Twohig,18.578002168314935,25.0
