,date,compID,Name(Rating),position,result,Partner,Opponent 1,Opponent 2,primary position,location,college,division,playerid,name,mu
13,2018-03-24,1269,Hailey Hughes - Jacksonville State (20.39),3,0,Shayla Schmidt - Jacksonville State (20.39),Taryn Griffey - UNF (34.71),Chaney Howard - UNF (34.71),3,"Atlanta, Ga",Jacksonville State,DI,517,Hailey Hughes,20.39459245574207
14,2018-03-30,1395,Hailey Hughes - Jacksonville State (19.37),4,0,Shayla Schmidt - Jacksonville State (19.37),Erin Bognar - UAB (24.78),Emily Martinez - UAB (26.22),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,19.370363371444384
15,2018-03-30,1404,Hailey Hughes - Jacksonville State (19.39),3,0,Shayla Schmidt - Jacksonville State (19.39),Madi Fitzsimmons - Texas A&M Corpus Christi (30.06),Maya Daukas - Texas A&M Corpus Christi (30.06),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,19.39412533362118
16,2018-03-31,1426,Hailey Hughes - Jacksonville State (19.85),3,0,Shayla Schmidt - Jacksonville State (19.85),Olivia Powers - LSU (32.87),Hunter Domanski - LSU (39.12),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,19.845827164719527
17,2018-03-31,1448,Hailey Hughes - Jacksonville State (20.06),3,0,Shayla Schmidt - Jacksonville State (20.06),Delaney Driver - Central Arkansas (31.96),MC Rogers - Central Arkansas (31.96),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,20.06335577557982
18,2018-04-14,1652,Hailey Hughes - Jacksonville State (20.56),3,0,Shayla Schmidt - Jacksonville State (20.56),Molly Scheel - TCU (44.13),Jensyn Bledsoe - TCU (39.12),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,20.55976552269996
19,2018-04-14,1666,Hailey Hughes - Jacksonville State (20.45),3,0,Shayla Schmidt - Jacksonville State (20.45),Bailey Banks - Houston Baptist (28.76),Katya Silveira - Houston Baptist (28.76),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,20.452627210812416
20,2018-04-15,1671,Hailey Hughes - Jacksonville State (22.88),3,1,Shayla Schmidt - Jacksonville State (22.88),Kaitlyn Grice - New Orleans (22.77),Jordan Schumacher - New Orleans (22.69),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,22.87610481001195
21,2018-04-15,1672,Hailey Hughes - Jacksonville State (23.38),3,0,Shayla Schmidt - Jacksonville State (23.38),Macy Jerger - Florida State (50.16),Sara Putt - Florida State (50.74),3,"Baton Rouge, La",Jacksonville State,DI,517,Hailey Hughes,23.37605592615875
22,2018-04-20,1743,Hailey Hughes - Jacksonville State (26.34),3,1,Shayla Schmidt - Jacksonville State (26.34),Jenna Panning - Austin Peay State (29.83),Haley Turner - Austin Peay State (27.07),3,"Clarksville, Tn",Jacksonville State,DI,517,Hailey Hughes,26.33871697891377
0,2018-03-02,889,Julia Hanson - Missouri State (22.93),2,0,Aubrey Cheffey - Missouri State (22.93),Annika Albrecht - Nebraska (32.04),Kenzie Maloney - Nebraska (26.27),2,"Lincoln, NE",Missouri State,DI,1655,Julia Hanson,22.925330371940365
1,2018-03-12,1081,Julia Hanson - Missouri State (23.4),2,0,Aubrey Cheffey - Missouri State (23.4),Anete Brinke - Long Beach State (37.83),Sasha Karelov - Long Beach State (37.83),2,"Long Beach, Ca",Missouri State,DI,1655,Julia Hanson,23.40232598175069
2,2018-03-14,1097,Julia Hanson - Missouri State (23.85),2,0,Aubrey Cheffey - Missouri State (23.85),Kristey Markle - Cal State Northridge (37.6),Nickeisha Williams - Cal State Northridge (37.6),2,"Northridge, Ca",Missouri State,DI,1655,Julia Hanson,23.854330162220833
3,2018-03-16,1116,Julia Hanson - Missouri State (21.13),2,0,Aubrey Cheffey - Missouri State (21.13),Sarah Garrow - Cal State Bakersfield (23.62),Desiree Sukhov - Cal State Bakersfield (25.93),2,"Bakersfield, Ca",Missouri State,DI,1655,Julia Hanson,21.13455545501176
4,2018-03-17,1180,Julia Hanson - Missouri State (21.99),2,0,Aubrey Cheffey - Missouri State (21.99),Sarah Sponcil - UCLA (41.28),Lily Justine - UCLA (41.28),2,"Santa Monica, Ca",Missouri State,DI,1655,Julia Hanson,21.992987148442797
5,2018-03-17,1185,Julia Hanson - Missouri State (22.66),2,0,Aubrey Cheffey - Missouri State (22.66),Jessie Prichard - LMU (36.89),Sara Kovac - LMU (36.89),2,"Santa Monica, Ca",Missouri State,DI,1655,Julia Hanson,22.65950921079364
6,2018-04-13,1614,Julia Hanson - Missouri State (23.43),2,0,Kelsey Larsen - Missouri State (23.43),Mckala Rhodes - College of Charleston (40.88),Devon Rachel - College of Charleston (40.88),2,"Columbia, S.C.",Missouri State,DI,1655,Julia Hanson,23.43489578947636
7,2018-04-13,1615,Julia Hanson - Missouri State (25.76),3,1,Kelsey Larsen - Missouri State (25.76),Shelby Ladewig - Coastal Carolina (21.77),Kinga Windisch - Coastal Carolina (20.75),2,"Columbia, S.C.",Missouri State,DI,1655,Julia Hanson,25.76175120582614
8,2018-04-14,1634,Julia Hanson - Missouri State (25.87),3,0,Kelsey Larsen - Missouri State (25.87),Anna Chin - Tulane (39.88),Lauren Orlich - Tulane (37.7),2,"Columbia, S.C.",Missouri State,DI,1655,Julia Hanson,25.868615856389145
9,2018-04-14,1648,Julia Hanson - Missouri State (26.32),3,0,Kelsey Larsen - Missouri State (26.32),Carly Schneider - South Carolina (46.71),Julia Mannisto - South Carolina (44.53),2,"Columbia, S.C.",Missouri State,DI,1655,Julia Hanson,26.3217008118968
0,2018-02-23,801,Brittany Pellitteri - FAU (22.79),2,0,Carly Scarborough - FAU (22.79),Brooke Kuhlman - Florida State (29.01),Vanessa Freire - Florida State (29.01),5,"Deland, FL",FAU,DI,298,Brittany Pellitteri,22.791677369701624
1,2018-02-24,828,Brittany Pellitteri - FAU (22.35),2,0,Carly Scarborough - FAU (22.35),Katie Smith - South Carolina (32.06),Carly Schneider - South Carolina (31.66),5,"Deland, FL",FAU,DI,298,Brittany Pellitteri,22.35173805624503
2,2018-02-27,875,Brittany Pellitteri - FAU (28.96),2,1,Carly Scarborough - FAU (28.96),Anabela Sataric - FIU (28.06),Dorina Klinger - FIU (28.06),5,"Miami, Fl",FAU,DI,298,Brittany Pellitteri,28.96212595268737
3,2018-03-03,921,Brittany Pellitteri - FAU (26.79),2,0,Carly Scarborough - FAU (26.79),Taryn Griffey - UNF (30.52),Chaney Howard - UNF (30.52),5,"St. Augustine, FL",FAU,DI,298,Brittany Pellitteri,26.79442195487204
4,2018-03-03,938,Brittany Pellitteri - FAU (26.38),2,0,Carly Scarborough - FAU (26.38),Katie Smith - South Carolina (36.54),Cadie Bates - South Carolina (31.07),5,"St Augustine, Fl",FAU,DI,298,Brittany Pellitteri,26.384174508341548
5,2018-03-04,970,Brittany Pellitteri - FAU (27.29),1,0,Carly Scarborough - FAU (27.29),Claire Coppola - LSU (42.01),Kristen Nuss - LSU (42.01),5,"St. Augustine, Fl",FAU,DI,298,Brittany Pellitteri,27.293904199432127
6,2018-03-04,974,Brittany Pellitteri - FAU (26.79),1,0,Carly Scarborough - FAU (26.79),Abigail Devido - Texas A&M Corpus Christi (32.55),Selina Marolf - Texas A&M Corpus Christi (32.55),5,"St Augustine, Fl",FAU,DI,298,Brittany Pellitteri,26.79228683819708
7,2018-03-09,1015,Brittany Pellitteri - FAU (27.45),1,0,Carly Scarborough - FAU (27.45),Jessica Wooten - Houston Baptist (38.26),Aeriel Horton - Houston Baptist (38.26),5,"Boca Raton, Fl",FAU,DI,298,Brittany Pellitteri,27.44847506713812
8,2018-03-10,1045,Brittany Pellitteri - FAU (26.64),1,0,Carly Scarborough - FAU (26.64),Amanda Carroll - FGCU (30.79),Mackenzie Allen - FGCU (30.79),5,"Boca Raton, FL",FAU,DI,298,Brittany Pellitteri,26.637876924401958
9,2018-03-10,1052,Brittany Pellitteri - FAU (27.66),1,0,Carly Scarborough - FAU (27.66),Tiffany Creamer - Georgia State (40.5),Teegan Van Gunst - Georgia State (45.62),5,"Boca Raton, FL",FAU,DI,298,Brittany Pellitteri,27.65870563519657
10,2018-03-16,1108,Brittany Pellitteri - FAU (26.66),2,0,Carly Scarborough - FAU (26.66),Mckala Rhodes - College of Charleston (30.11),Devon Rachel - College of Charleston (30.11),5,"Tavares, Fl",FAU,DI,298,Brittany Pellitteri,26.66464242001649
11,2018-03-17,1165,Brittany Pellitteri - FAU (27.97),2,1,Julia Lewkowicz - FAU (27.97),Morgan Dees - Jacksonville (22.62),Katie Krawczyk - Jacksonville (20.15),5,"Tavares, Fl",FAU,DI,298,Brittany Pellitteri,27.966478154054585
12,2018-03-24,1293,Brittany Pellitteri - FAU (25.93),5,0,Julia Lewkowicz - FAU (25.93),Maddie Ligon - LSU (35.65),Riley Young - LSU (26.52),5,"Baton Rouge, La",FAU,DI,298,Brittany Pellitteri,25.927064209173675
13,2018-03-24,1298,Brittany Pellitteri - FAU (27.13),5,1,Julia Lewkowicz - FAU (27.13),Taylor Foley - College of Charleston (26.13),Logan Manusky - College of Charleston (26.13),5,"Baton Rouge, La",FAU,DI,298,Brittany Pellitteri,27.13085042049302
14,2018-03-25,1321,Brittany Pellitteri - FAU (26.93),4,0,Kaila Dorish - FAU (26.93),Ashley Delgado - Tulane (34.14),Addison Hermstad - Tulane (34.99),5,"Baton Rouge, La",FAU,DI,298,Brittany Pellitteri,26.92547471677361
15,2018-03-30,1356,Brittany Pellitteri - FAU (25.28),5,0,Julia Lewkowicz - FAU (25.28),Emily Reinking - Grand Canyon (30.19),Jamie Walsh - Grand Canyon (30.19),5,"Miami, Fl",FAU,DI,298,Brittany Pellitteri,25.27965908501808
16,2018-03-30,1370,Brittany Pellitteri - FAU (25.12),5,0,Julia Lewkowicz - FAU (25.12),Izzy Carey - UCLA (37.94),Megan Muret - UCLA (37.94),5,"Miami, Fl",FAU,DI,298,Brittany Pellitteri,25.115375753597977
17,2018-03-31,1403,Brittany Pellitteri - FAU (26.41),5,1,Julia Lewkowicz - FAU (26.41),Jordan Westendorf - TCU (29.64),Kristy Wieser - TCU (24.41),5,"Miami, Fl",FAU,DI,298,Brittany Pellitteri,26.41215828692129
18,2018-04-06,1473,Brittany Pellitteri - FAU (26.2),5,0,Julia Lewkowicz - FAU (26.2),Francesca Goncalves - Florida State (39.22),Eva Torruella - Florida State (37.96),5,"Tallahassee, Fl",FAU,DI,298,Brittany Pellitteri,26.20088159365459
19,2018-04-06,1481,Brittany Pellitteri - FAU (26.78),5,1,Julia Lewkowicz - FAU (26.78),Courtney Mullinax - UNC Wilmington (23.55),Jaime Thomas - UNC Wilmington (24.87),5,"Tallahassee, Fl",FAU,DI,298,Brittany Pellitteri,26.775111492562832
20,2018-04-07,1503,Brittany Pellitteri - FAU (28.5),5,1,Julia Lewkowicz - FAU (28.5),Jordan Westendorf - TCU (30.99),Brooke Sassin - TCU (33.34),5,"Tallahassee, Fl",FAU,DI,298,Brittany Pellitteri,28.498545210400273
21,2018-04-20,1719,Brittany Pellitteri - FAU (28.15),5,0,Julia Lewkowicz - FAU (28.15),Francesca Goncalves - Florida State (39.17),Eva Torruella - Florida State (37.27),5,"Emerson, Ga",FAU,DI,298,Brittany Pellitteri,28.145329598565688
22,2018-04-20,1727,Brittany Pellitteri - FAU (28.65),5,1,Julia Lewkowicz - FAU (28.65),Allie Elson - Georgia State (27.93),Ashley McGinn - Georgia State (25.18),5,"Emerson, Ga",FAU,DI,298,Brittany Pellitteri,28.647050661343442
23,2018-04-21,1772,Brittany Pellitteri - FAU (26.59),5,0,Julia Lewkowicz - FAU (26.59),Sarah Kelly - UNC Wilmington (29.32),Courtney Mullinax - UNC Wilmington (25.07),5,"Emerson, Ga",FAU,DI,298,Brittany Pellitteri,26.59341358305565
24,2018-04-21,1777,Brittany Pellitteri - FAU (26.31),5,0,Julia Lewkowicz - FAU (26.31),Maddie Ligon - LSU (39.97),Riley Young - LSU (31.67),5,"Emerson, Ga",FAU,DI,298,Brittany Pellitteri,26.308868684000764
0,2018-04-14,1645,Brittany Velez - College of Charleston (26.27),5,1,Logan Manusky - College of Charleston (26.27),Autumn Otto - Coastal Carolina (18.49),Haylie Beck - Coastal Carolina (18.18),5,"Columbia, S.C.",College of Charleston,DI,1468,Brittany Velez,26.267506410002017
0,2018-02-24,847,Jamie Hirai - San Jose State University (28.61),3,1,Hayley Sturgeon - San Jose State University (28.61),Katelyn Mueller - Abilene Christian (22.39),Lexie Rawls - Abilene Christian (22.39),3,"Tucson, Az",San Jose State University,DI,423,Jamie Hirai,28.608322630298364
1,2018-02-24,848,Jamie Hirai - San Jose State University (30.61),3,1,Hayley Sturgeon - San Jose State University (30.61),Katelyn Mueller - Abilene Christian (21.39),Lexie Rawls - Abilene Christian (21.39),3,"Tucson, Az",San Jose State University,DI,423,Jamie Hirai,30.606870398397042
2,2018-02-25,865,Jamie Hirai - San Jose State University (27.76),3,0,Hayley Sturgeon - San Jose State University (27.76),Candice Denny - Arizona (32.02),Brooke Burling - Arizona (32.02),3,"Tucson, Az",San Jose State University,DI,423,Jamie Hirai,27.764766258511575
3,2018-03-02,902,Jamie Hirai - San Jose State University (26.19),3,0,Hayley Sturgeon - San Jose State University (26.19),Bryce Bark - Cal (32.14),Madison Dueck - Cal (32.14),3,"Saratoga, Ca",San Jose State University,DI,423,Jamie Hirai,26.194371845402827
4,2018-03-07,1001,Jamie Hirai - San Jose State University (25.77),3,0,Hayley Sturgeon - San Jose State University (25.77),Courtney Bowen - Stanford (34.58),Kate Formico - Stanford (34.58),3,"Stanford, Ca",San Jose State University,DI,423,Jamie Hirai,25.77411339854184
5,2018-03-09,1022,Jamie Hirai - San Jose State University (25.05),3,0,Hayley Sturgeon - San Jose State University (25.05),Tarin Mergener - Tulane (33.13),Lan Nguyen - Tulane (31.78),3,"Stanford, Ca",San Jose State University,DI,423,Jamie Hirai,25.04986971118553
6,2018-03-09,1024,Jamie Hirai - San Jose State University (24.98),3,0,Hayley Sturgeon - San Jose State University (24.98),Katelyn Carballo - ASU (35.02),Ellyson Lundberg - ASU (35.02),3,"Stanford, Ca",San Jose State University,DI,423,Jamie Hirai,24.98129194926166
7,2018-03-10,1070,Jamie Hirai - San Jose State University (24.51),4,0,Thaliana Grajeda - San Jose State University (24.51),Caroline Schafer - Cal (36.22),Mia Merino - Cal (34.87),3,"Stanford, Ca",San Jose State University,DI,423,Jamie Hirai,24.513460081604155
8,2018-03-12,1084,Jamie Hirai - San Jose State University (26.06),4,1,Thaliana Grajeda - San Jose State University (26.06),Kassidy Naone - Portland (22.3),Carey Williams - Portland (22.3),3,"Saratoga, Ca",San Jose State University,DI,423,Jamie Hirai,26.06020374583104
9,2018-03-17,1173,Jamie Hirai - San Jose State University (25.46),5,0,Thaliana Grajeda - San Jose State University (25.46),Maddie Micheletti - Cal (36.98),Grace Campbell - Cal (35.62),3,"Berkeley, Ca`",San Jose State University,DI,423,Jamie Hirai,25.464082269186985
10,2018-03-17,1182,Jamie Hirai - San Jose State University (26.63),5,1,Thaliana Grajeda - San Jose State University (26.63),Hanne De Schrijver - Pacific (24.08),Emily Baptista - Pacific (22.16),3,"Berkeley, Ca`",San Jose State University,DI,423,Jamie Hirai,26.63011835759289
11,2018-03-18,1204,Jamie Hirai - San Jose State University (25.3),5,0,Thaliana Grajeda - San Jose State University (25.3),Brooke Burling - Arizona (31.04),Jonny Baham - Arizona (33.09),3,"Monterey, Ca",San Jose State University,DI,423,Jamie Hirai,25.30215110950263
12,2018-03-18,1205,Jamie Hirai - San Jose State University (26.18),5,1,Thaliana Grajeda - San Jose State University (26.18),Tatiana San Juan - Santa Clara (23.73),Brittany Gillingham - Santa Clara (20.62),3,"Monterey, Ca",San Jose State University,DI,423,Jamie Hirai,26.18133670490708
13,2018-03-23,1255,Jamie Hirai - San Jose State University (26.39),5,1,Thaliana Grajeda - San Jose State University (26.39),Shannon Levinson - USF (15.03),Pi'ikea Clemens - USF (18.31),3,"Santa Cruz, Ca",San Jose State University,DI,423,Jamie Hirai,26.391561303192557
14,2018-04-05,1471,Jamie Hirai - San Jose State University (24.3),5,0,Thaliana Grajeda - San Jose State University (24.3),Jennifer Laird - Saint Mary's (24.7),Morgan Kendrick - Saint Mary's (30.71),3,"Moraga, Ca",San Jose State University,DI,423,Jamie Hirai,24.29668966689213
15,2018-04-07,1532,Jamie Hirai - San Jose State University (22.49),5,0,Thaliana Grajeda - San Jose State University (22.49),Erin Reineking - Santa Clara (25.92),Michelle Gajdka - Santa Clara (26.42),3,"Santa Clara, Ca",San Jose State University,DI,423,Jamie Hirai,22.488564597860197
16,2018-04-14,1661,Jamie Hirai - San Jose State University (25.16),4,1,Laura Parts - San Jose State University (25.16),Maycie LaBass - Pacific (32.83),Emily Baptista - Pacific (23.13),3,"Stockton, Ca",San Jose State University,DI,423,Jamie Hirai,25.155404817780614
17,2018-04-14,1662,Jamie Hirai - San Jose State University (26.07),4,1,Laura Parts - San Jose State University (26.07),"Hannah Meadows - Cal State University, Sacramento (19.18)","Cianna Andrews - Cal State University, Sacramento (25.07)",3,"Stockton, Cao",San Jose State University,DI,423,Jamie Hirai,26.073160243772186
18,2018-04-20,1738,Jamie Hirai - San Jose State University (26.27),4,0,Laura Parts - San Jose State University (26.27),Raeann Greisen - Cal Poly SLO (41.52),Macy Gordon - Cal Poly SLO (36.08),3,"Pismo Beach, Ca",San Jose State University,DI,423,Jamie Hirai,26.265922058434036
0,2018-02-24,826,Jazz Sweat - Nebraska (21.12),2,0,Kenzie Maloney - Nebraska (21.12),Haleigh Nelson - LSU (23.74),Hunter Domanski - LSU (25.61),3,"Phoenix, AZ",Nebraska,DI,1292,Jazz Sweat,21.120331766784375
1,2018-02-24,839,Jazz Sweat - Nebraska (18.91),3,0,Sami Slaughter - Nebraska (18.91),Raeann Greisen - Cal Poly SLO (25.02),Hannah Hubbard - Cal Poly SLO (25.02),3,"Tempe, Az",Nebraska,DI,1292,Jazz Sweat,18.911435722490896
2,2018-02-25,857,Jazz Sweat - Nebraska (17.16),3,0,Sami Slaughter - Nebraska (17.16),Brianna Sizemore - USC (23.49),Joy Dennis - USC (23.49),3,"Tempe, Az",Nebraska,DI,1292,Jazz Sweat,17.160023181378904
3,2018-02-25,858,Jazz Sweat - Nebraska (17.05),3,0,Sami Slaughter - Nebraska (17.05),Katelyn Carballo - ASU (29.31),Ellyson Lundberg - ASU (29.31),3,"Tempe, Az",Nebraska,DI,1292,Jazz Sweat,17.053811085148403
4,2018-03-02,889,Jazz Sweat - Nebraska (21.19),3,1,Sami Slaughter - Nebraska (21.19),Maddie Beck - Missouri State (19.53),Sarah Demmer - Missouri State (19.53),3,"Lincoln, NE",Nebraska,DI,1292,Jazz Sweat,21.192652923998015
5,2018-03-17,1153,Jazz Sweat - Nebraska (21.65),3,0,Sami Slaughter - Nebraska (21.65),Morgan Martin - Hawaii (40.32),Lea Monkhouse - Hawaii (40.32),3,"Honolulu, Hi",Nebraska,DI,1292,Jazz Sweat,21.65286826805838
6,2018-03-17,1155,Jazz Sweat - Nebraska (21.11),3,0,Sami Slaughter - Nebraska (21.11),Hannah Towne - Grand Canyon (32.63),Jessica Stansfield - Grand Canyon (25.93),3,"Honolulu, Hi",Nebraska,DI,1292,Jazz Sweat,21.11294671759714
7,2018-03-17,1166,Jazz Sweat - Nebraska (21.47),3,0,Sami Slaughter - Nebraska (21.47),Haley Hallgren - USC (41.89),Joy Dennis - USC (29.76),3,"Honolulu, Hi",Nebraska,DI,1292,Jazz Sweat,21.467500684910362
8,2018-03-18,1195,Jazz Sweat - Nebraska (21.84),3,0,Sami Slaughter - Nebraska (21.84),Haley Hallgren - USC (42.42),Joy Dennis - USC (30.29),3,"Honolulu, Hi",Nebraska,DI,1292,Jazz Sweat,21.83803085259807
9,2018-03-18,1196,Jazz Sweat - Nebraska (25.9),3,1,Sami Slaughter - Nebraska (25.9),Taylor Jarzombek - Grand Canyon (29.47),Bella Baumann - Grand Canyon (22.48),3,"Honolulu, Hi",Nebraska,DI,1292,Jazz Sweat,25.89557431189576
10,2018-03-18,1200,Jazz Sweat - Nebraska (25.74),3,0,Sami Slaughter - Nebraska (25.74),Carly Kan - Hawaii (42.41),Chloe Luyties - Hawaii (27.12),3,"Honolulu, Hi",Nebraska,DI,1292,Jazz Sweat,25.73820317834356
11,2018-03-20,1216,Jazz Sweat - Nebraska (25.84),3,0,Sami Slaughter - Nebraska (25.84),Morgan Martin - Hawaii (44.67),Chloe Luyties - Hawaii (28.5),3,"Honolulu, Hi",Nebraska,DI,1292,Jazz Sweat,25.84421258354601
12,2018-03-23,1230,Jazz Sweat - Nebraska (26.14),3,0,Sami Slaughter - Nebraska (26.14),Hailey Harward - Long Beach State (38.78),Kristyna Adamcikova - Long Beach State (38.78),3,"Irvine, Ca",Nebraska,DI,1292,Jazz Sweat,26.14456463350435
0,2018-02-24,840,Brianna Sizemore - USC (22.23),3,0,Joy Dennis - USC (22.23),Taylor Jarzombek - Grand Canyon (27.94),Bella Baumann - Grand Canyon (27.94),3,"Phoenix, AZ",USC,DI,1057,Brianna Sizemore,22.22914988559744
1,2018-02-24,843,Brianna Sizemore - USC (20.61),3,0,Joy Dennis - USC (20.61),Katelyn Carballo - ASU (27.98),Ellyson Lundberg - ASU (27.98),3,"Tempe, Az",USC,DI,1057,Brianna Sizemore,20.61322472641434
2,2018-02-25,857,Brianna Sizemore - USC (23.49),3,1,Joy Dennis - USC (23.49),Jazz Sweat - Nebraska (17.16),Sami Slaughter - Nebraska (18.09),3,"Tempe, Az",USC,DI,1057,Brianna Sizemore,23.487317388989876
3,2018-02-25,861,Brianna Sizemore - USC (26.89),3,1,Joy Dennis - USC (26.89),Raeann Greisen - Cal Poly SLO (22.98),Hannah Hubbard - Cal Poly SLO (22.98),3,"Tempe, Az",USC,DI,1057,Brianna Sizemore,26.89273296377077
4,2018-02-28,878,Brianna Sizemore - USC (26.56),2,0,Joy Dennis - USC (26.56),Sarah Sponcil - UCLA (34.02),Lily Justine - UCLA (34.02),3,"Los Angeles, CA",USC,DI,1057,Brianna Sizemore,26.561871022680243
5,2018-02-28,879,Brianna Sizemore - USC (25.67),2,0,Joy Dennis - USC (25.67),Corinne Quiggle - Pepperdine (30.83),Deahna Kraft - Pepperdine (30.83),3,"Los Angeles, CA",USC,DI,1057,Brianna Sizemore,25.666414333960404
6,2018-03-03,924,Brianna Sizemore - USC (25.61),3,0,Joy Dennis - USC (25.61),Heidi Dyer - Pepperdine (35.52),Gigi Hernandez - Pepperdine (35.52),3,"Malibu, CA",USC,DI,1057,Brianna Sizemore,25.612539172355522
7,2018-03-03,925,Brianna Sizemore - USC (25.23),2,0,Sammy Slater - USC (25.23),Sarah Sponcil - UCLA (36.33),Lily Justine - UCLA (36.33),3,"Malibu, CA",USC,DI,1057,Brianna Sizemore,25.230647773957486
8,2018-04-10,1589,Brianna Sizemore - USC (26.13),2,0,Joy Dennis - USC (26.13),Brook Bauer - Pepperdine (52.23),Madalyn Roh - Pepperdine (52.23),3,"Los Angeles, Ca",USC,DI,1057,Brianna Sizemore,26.129051617647406
0,2018-02-23,800,Ashley McGinn - Georgia State (22.79),2,0,Allie Elson - Georgia State (22.79),Katie Smith - South Carolina (29.01),Lydia Dimke - South Carolina (29.01),5,"Deland, FL",Georgia State,DI,461,Ashley McGinn,22.791677369701624
1,2018-02-23,802,Ashley McGinn - Georgia State (21.41),2,0,Allie Elson - Georgia State (21.41),Darby Dunn - Stetson (28.52),Sammee Thomas - Stetson (28.52),5,"Deland, FL",Georgia State,DI,461,Ashley McGinn,21.41453454856892
2,2018-02-24,824,Ashley McGinn - Georgia State (20.9),4,0,Allie Elson - Georgia State (20.9),Hailey Luke - Florida State (32.26),Katie Horton - Florida State (32.26),5,"Deland, FL",Georgia State,DI,461,Ashley McGinn,20.901401240069408
3,2018-03-03,935,Ashley McGinn - Georgia State (23.7),5,1,Eden Hawes - Georgia State (23.7),Kayla Walker - Texas A&M Corpus Christi (21.26),Naomi Overstreet - Texas A&M Corpus Christi (21.26),5,"St. Augustine, Fl",Georgia State,DI,461,Ashley McGinn,23.698211089312277
4,2018-03-03,936,Ashley McGinn - Georgia State (26.26),5,1,Eden Hawes - Georgia State (26.26),Gina Tillis - LSU (24.5),Riley Young - LSU (24.02),5,"St. Augustine, FL",Georgia State,DI,461,Ashley McGinn,26.260273890490428
5,2018-03-04,968,Ashley McGinn - Georgia State (27.76),4,1,Eden Hawes - Georgia State (27.76),Brynn Montgomery - UNC Wilmington (22.64),Katie McCullough - UNC Wilmington (22.64),5,"St. Augustine, Fl",Georgia State,DI,461,Ashley McGinn,27.756811807287743
6,2018-03-04,969,Ashley McGinn - Georgia State (25.29),5,0,Eden Hawes - Georgia State (25.29),Hannah Edelman - South Carolina (32.46),Franky Harrison - South Carolina (29.65),5,"St. Augustine, Fl",Georgia State,DI,461,Ashley McGinn,25.290443341471665
7,2018-03-06,994,Ashley McGinn - Georgia State (25.95),5,1,Eden Hawes - Georgia State (25.95),Kaylee Taff - Austin Peay State (20.36),Chloe Stitt - Austin Peay State (17.76),5,"Atlanta, Ga",Georgia State,DI,461,Ashley McGinn,25.95387600544024
8,2018-03-10,1044,Ashley McGinn - Georgia State (27.52),5,1,Eden Hawes - Georgia State (27.52),Alanya Ryan - FGCU (24.93),Kaitlan Krivdo - FGCU (24.93),5,"Boca Raton, FL",Georgia State,DI,461,Ashley McGinn,27.521859455146398
9,2018-03-10,1051,Ashley McGinn - Georgia State (24.53),5,0,Eden Hawes - Georgia State (24.53),Brennan Miller - Houston Baptist (28.11),Kali Fluke - Houston Baptist (26.9),5,"Boca Raton, FL",Georgia State,DI,461,Ashley McGinn,24.526331572447113
10,2018-03-10,1052,Ashley McGinn - Georgia State (23.97),5,0,Eden Hawes - Georgia State (23.97),Erica Brok - FAU (34.34),Mackenzie Morris - FAU (34.34),5,"Boca Raton, FL",Georgia State,DI,461,Ashley McGinn,23.965908723177435
11,2018-03-17,1144,Ashley McGinn - Georgia State (22.97),5,0,Eden Hawes - Georgia State (22.97),Megan Davenport - LSU (33.72),Riley Young - LSU (27.55),5,"Columbia, SC",Georgia State,DI,461,Ashley McGinn,22.971114550579077
12,2018-03-17,1149,Ashley McGinn - Georgia State (25.79),5,1,Eden Hawes - Georgia State (25.79),Hannah Edelman - South Carolina (30.35),Franky Harrison - South Carolina (27.67),5,"Columbia, SC",Georgia State,DI,461,Ashley McGinn,25.791761871261865
13,2018-03-18,1191,Ashley McGinn - Georgia State (23.98),5,0,Eden Hawes - Georgia State (23.98),Maddie Dilfer - Pepperdine (25.83),Nikki Lyons - Pepperdine (29.42),5,"Columbia, S.C.",Georgia State,DI,461,Ashley McGinn,23.983026190669843
14,2018-03-23,1233,Ashley McGinn - Georgia State (25.14),5,1,Eden Hawes - Georgia State (25.14),Casey Justice - UNF (20.48),Carolyn Cain - UNF (27.67),5,"Atlanta, Ga",Georgia State,DI,461,Ashley McGinn,25.136602766561676
15,2018-03-24,1270,Ashley McGinn - Georgia State (26.99),5,1,Eden Hawes - Georgia State (26.99),Kylie Keeling - Mercer (25.06),Elli Merchant - Mercer (33.25),5,"Atlanta, Ga",Georgia State,DI,461,Ashley McGinn,26.991568950264305
16,2018-03-30,1359,Ashley McGinn - Georgia State (27.98),5,1,Eden Hawes - Georgia State (27.98),Rio Frohoff - Tulane (30.29),Kendyl Brennan - Tulane (23.38),5,"Miami, Fl",Georgia State,DI,461,Ashley McGinn,27.977447418691504
17,2018-03-30,1382,Ashley McGinn - Georgia State (26.37),5,0,Eden Hawes - Georgia State (26.37),Jordan Westendorf - TCU (30.59),Kristy Wieser - TCU (27.29),5,"Miami, Fl",Georgia State,DI,461,Ashley McGinn,26.366980151077826
