,Position,Name,Winning Team,Losing Team,Compid,Event Date,Rating Before Match,Rating After Match
4429,3,Kennedy Madison,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378129,35.88791907441429
4430,3,Riana  Brennan,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378129,35.88791907441429
4431,3,Mallory Mattingly,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378129,31.711316793148292
4432,3,Lauren Petersen,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378129,31.711316793148292
4433,5,Taylor Foley,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378128,35.88791907441428
4434,5,Logan Manusky,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378128,35.88791907441428
4435,5,Shaylee Befus,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378128,31.711316793148278
4436,5,Hannah Marchand,College of Charleston,Jacksonville,1120,2018-03-16,33.79961793378128,31.711316793148278
4437,1,Madeline Mertz,Tulane,Austin Peay State,1119,2018-03-16,44.01919662027484,45.47345877619081
4438,1,Kaylie Mchugh,Tulane,Austin Peay State,1119,2018-03-16,44.01919662027484,45.47345877619081
4439,1,Ginny Gerig,Tulane,Austin Peay State,1119,2018-03-16,44.01919662027484,42.56493446435886
4440,1,Cecily Gable,Tulane,Austin Peay State,1119,2018-03-16,44.01919662027484,42.56493446435886
4441,2,Ashley Delgado,Tulane,Austin Peay State,1119,2018-03-16,33.778254633365655,35.23251678928163
4442,2,Rio Frohoff,Tulane,Austin Peay State,1119,2018-03-16,33.778254633365655,35.23251678928163
4443,2,Jenna Panning,Tulane,Austin Peay State,1119,2018-03-16,33.778254633365655,32.323992477449686
4444,2,Brooke Moore,Tulane,Austin Peay State,1119,2018-03-16,33.778254633365655,32.323992477449686
4445,4,Addison Hermstad,Tulane,Austin Peay State,1119,2018-03-16,25.0,28.10832239906904
4446,4,Anna Chin,Tulane,Austin Peay State,1119,2018-03-16,25.0,28.108322399069042
4447,4,Ashley Slay,Tulane,Austin Peay State,1119,2018-03-16,25.0,21.891677600930958
4448,4,Katelyn Theiss,Tulane,Austin Peay State,1119,2018-03-16,25.0,21.891677600930958
4449,5,Lauren Orlich,Tulane,Austin Peay State,1119,2018-03-16,38.86588888008202,40.423816955775386
4450,5,Kendyl Brennan,Tulane,Austin Peay State,1119,2018-03-16,38.86588888008202,40.423816955775386
4451,5,Kaylee Taff,Tulane,Austin Peay State,1119,2018-03-16,38.86588888008202,37.30796080438866
4452,5,Chloe Stitt,Tulane,Austin Peay State,1119,2018-03-16,38.86588888008202,37.30796080438866
4453,2,Giovanna Borgiotti,Tampa,FGCU,1122,2018-03-16,36.66587761773542,34.99383370533253
4454,2,Ashley Glickert,Tampa,FGCU,1122,2018-03-16,36.66587761773542,34.99383370533253
4455,2,Gabbi Pacatte,Tampa,FGCU,1122,2018-03-16,36.66587761773542,38.3379215301383
4456,2,Leigh Buttner,Tampa,FGCU,1122,2018-03-16,36.66587761773542,38.3379215301383
4457,1,Madeline Mertz,Tulane,Mercer,1118,2018-03-16,45.47345877619081,46.83350571767216
4458,1,Kaylie Mchugh,Tulane,Mercer,1118,2018-03-16,45.47345877619081,46.83350571767215
4459,1,Sophie Peel,Tulane,Mercer,1118,2018-03-16,45.47345877619081,44.113411834709474
4460,1,Kacy Ogden,Tulane,Mercer,1118,2018-03-16,45.47345877619081,44.113411834709474
4461,2,Ashley Delgado,Tulane,Mercer,1118,2018-03-16,35.23251678928163,36.592563730762976
4462,2,Rio Frohoff,Tulane,Mercer,1118,2018-03-16,35.23251678928163,36.592563730762976
4463,2,Jessica Johnson,Tulane,Mercer,1118,2018-03-16,35.23251678928163,33.872469847800296
4464,2,Elli Gibson,Tulane,Mercer,1118,2018-03-16,35.23251678928163,33.872469847800296
4465,3,Lan Nguyen,Tulane,Mercer,1118,2018-03-16,34.11332831504526,35.567590470961235
4466,3,Tarin Mergener,Tulane,Mercer,1118,2018-03-16,34.11332831504526,35.567590470961235
4467,3,Amber Gibson,Tulane,Mercer,1118,2018-03-16,34.11332831504526,32.65906615912928
4468,3,Gracie Garanich,Tulane,Mercer,1118,2018-03-16,34.11332831504526,32.65906615912928
4469,4,Addison Hermstad,Tulane,Mercer,1118,2018-03-16,28.10832239906904,30.972955411050837
4470,4,Anna Chin,Tulane,Mercer,1118,2018-03-16,28.10832239906904,30.972955411050837
4471,4,Lela Mcintosh,Tulane,Mercer,1118,2018-03-16,28.10832239906904,25.24368938708723
4472,4,Marina Chavez,Tulane,Mercer,1118,2018-03-16,28.10832239906904,25.24368938708723
4473,5,Lauren Orlich,Tulane,Mercer,1118,2018-03-16,40.423816955775386,41.87807911169136
4474,5,Gabriella Becerra,Tulane,Mercer,1118,2018-03-16,40.423816955775386,41.87807911169136
4475,5,Emilee Wissmach,Tulane,Mercer,1118,2018-03-16,40.423816955775386,38.96955479985942
4476,5,Kylie Keeling,Tulane,Mercer,1118,2018-03-16,40.423816955775386,38.96955479985942
4477,1,Carly Perales,Stetson,UNC Wilmington,1117,2018-03-16,35.195986411305434,36.7539144869988
4478,1,Sunniva Helland-Hansen,Stetson,UNC Wilmington,1117,2018-03-16,35.195986411305434,36.7539144869988
4479,1,Maddy Kline,Stetson,UNC Wilmington,1117,2018-03-16,35.195986411305434,33.638058335612065
4480,1,Nicole Lott,Stetson,UNC Wilmington,1117,2018-03-16,35.195986411305434,33.63805833561207
4481,2,Darby Dunn,Stetson,UNC Wilmington,1117,2018-03-16,36.343857013832995,37.901785089526356
4482,2,Sammee Thomas,Stetson,UNC Wilmington,1117,2018-03-16,36.343857013832995,37.901785089526356
4483,2,JM Lewandowski,Stetson,UNC Wilmington,1117,2018-03-16,36.343857013832995,34.78592893813963
4484,2,Halle Hunt,Stetson,UNC Wilmington,1117,2018-03-16,36.343857013832995,34.78592893813963
4485,3,Samantha Harris,Stetson,UNC Wilmington,1117,2018-03-16,41.62875408812129,43.18668216381465
4486,3,Rachel Noble,Stetson,UNC Wilmington,1117,2018-03-16,41.62875408812129,43.18668216381465
4487,3,Sarah Kelly,Stetson,UNC Wilmington,1117,2018-03-16,41.62875408812129,40.07082601242792
4488,3,Raquel Rooney,Stetson,UNC Wilmington,1117,2018-03-16,41.62875408812129,40.07082601242792
4489,3,Lan Nguyen,Tulane,Austin Peay State,1119,2018-03-16,35.567590470961235,36.92763741244257
4490,3,Tarin Mergener,Tulane,Austin Peay State,1119,2018-03-16,35.567590470961235,36.92763741244257
4491,3,Haley Turner,Tulane,Austin Peay State,1119,2018-03-16,35.567590470961235,34.20754352947989
4492,3,Caroline Waite,Tulane,Austin Peay State,1119,2018-03-16,35.567590470961235,34.20754352947989
4493,1,Mackenzie Allen,FGCU,Tampa,1122,2018-03-16,33.43274757923732,34.707110624438265
4494,1,Amanda Carroll,FGCU,Tampa,1122,2018-03-16,33.43274757923732,34.707110624438265
4495,1,Melissa Elias,FGCU,Tampa,1122,2018-03-16,33.43274757923732,32.15838453403639
4496,1,Sorrel  Houghton,FGCU,Tampa,1122,2018-03-16,33.43274757923732,32.15838453403639
4497,4,Kayla Whetstone,FGCU,Tampa,1122,2018-03-16,26.212043752740296,27.572090694221636
4498,4,Snowy Burnam,FGCU,Tampa,1122,2018-03-16,26.212043752740296,27.572090694221636
4499,4,Alexandra Misca,FGCU,Tampa,1122,2018-03-16,26.212043752740296,24.851996811258953
4500,4,Sarah Moore,FGCU,Tampa,1122,2018-03-16,26.212043752740296,24.851996811258953
4501,5,Rebecca Ingram,Stetson,UNC Wilmington,1117,2018-03-16,39.956710175718385,41.62875408812127
4502,5,Quinci Birker,Stetson,UNC Wilmington,1117,2018-03-16,39.956710175718385,41.62875408812127
4503,5,Jaime Thomas,Stetson,UNC Wilmington,1117,2018-03-16,39.956710175718385,38.2846662633155
4504,5,Courtney Mullinax,Stetson,UNC Wilmington,1117,2018-03-16,39.956710175718385,38.2846662633155
4505,1,Jessica Wooten,Houston Baptist,New Mexico,1137,2018-03-16,33.62117800810658,34.895541053307525
4506,1,Aeriel Horton,Houston Baptist,New Mexico,1137,2018-03-16,33.62117800810658,34.895541053307525
4507,1,Maddie Irwin,Houston Baptist,New Mexico,1137,2018-03-16,33.62117800810658,32.34681496290564
4508,1,Erin Martin,Houston Baptist,New Mexico,1137,2018-03-16,33.62117800810658,32.34681496290564
4509,2,Kayla Armer,Houston Baptist,New Mexico,1137,2018-03-16,44.13331245698436,45.805356369387255
4510,2,Tori Hinojosa,Houston Baptist,New Mexico,1137,2018-03-16,44.13331245698436,45.805356369387255
4511,2,Chloe Crappell,Houston Baptist,New Mexico,1137,2018-03-16,44.13331245698436,42.46126854458147
4512,2,Yasmin Tan,Houston Baptist,New Mexico,1137,2018-03-16,44.13331245698436,42.46126854458147
4513,3,Bailey Banks,New Mexico,Houston Baptist,1137,2018-03-16,33.79961793378127,31.71131679314827
4514,3,Katya Silveira,New Mexico,Houston Baptist,1137,2018-03-16,33.79961793378127,31.71131679314827
4515,3,Eastyn Baleto,New Mexico,Houston Baptist,1137,2018-03-16,33.79961793378127,35.88791907441426
4516,3,Lauren Twitty,New Mexico,Houston Baptist,1137,2018-03-16,33.79961793378127,35.88791907441426
4517,4,Danielle Wheeler,New Mexico,Houston Baptist,1137,2018-03-16,25.89045490684758,23.63461692537477
4518,4,Mikayla Vivens,New Mexico,Houston Baptist,1137,2018-03-16,25.89045490684758,23.63461692537477
4519,4,Carly Beddingfield,New Mexico,Houston Baptist,1137,2018-03-16,25.89045490684758,28.14629288832038
4520,4,Abbey Wilson,New Mexico,Houston Baptist,1137,2018-03-16,25.89045490684758,28.14629288832038
4521,5,Kali Fluke,Houston Baptist,New Mexico,1137,2018-03-16,35.31629863126754,36.67634557274889
4522,5,Brennan Miller,Houston Baptist,New Mexico,1137,2018-03-16,35.31629863126754,36.67634557274889
4523,5,Emily Nenninger,Houston Baptist,New Mexico,1137,2018-03-16,35.31629863126754,33.95625168978621
4524,5,Kayla Long,Houston Baptist,New Mexico,1137,2018-03-16,35.31629863126754,33.95625168978621
4525,1,Maddy Kline,UNC Wilmington,Jacksonville,1136,2018-03-16,33.638058335612065,35.09232049152804
4526,1,Nicole Lott,UNC Wilmington,Jacksonville,1136,2018-03-16,33.638058335612065,35.09232049152804
4527,1,Savannah Siegrist,UNC Wilmington,Jacksonville,1136,2018-03-16,33.638058335612065,32.183796179696095
4528,1,Mackenzie Swan,UNC Wilmington,Jacksonville,1136,2018-03-16,33.638058335612065,32.183796179696095
4529,2,JM Lewandowski,UNC Wilmington,Jacksonville,1136,2018-03-16,34.78592893813963,36.240191094055604
4530,2,Halle Hunt,UNC Wilmington,Jacksonville,1136,2018-03-16,34.78592893813963,36.240191094055604
4531,2,Morgan Dees,UNC Wilmington,Jacksonville,1136,2018-03-16,34.78592893813963,33.33166678222366
4532,2,Katie Krawczyk,UNC Wilmington,Jacksonville,1136,2018-03-16,34.78592893813963,33.33166678222366
4533,3,Sarah Kelly,UNC Wilmington,Jacksonville,1136,2018-03-16,40.07082601242792,41.5250881683439
4534,3,Raquel Rooney,UNC Wilmington,Jacksonville,1136,2018-03-16,40.07082601242792,41.5250881683439
4535,3,Cristina Finan,UNC Wilmington,Jacksonville,1136,2018-03-16,40.07082601242792,38.616563856511945
4536,3,Shelby Babowicz,UNC Wilmington,Jacksonville,1136,2018-03-16,40.07082601242792,38.616563856511945
4537,4,Katie McCullough,UNC Wilmington,Jacksonville,1136,2018-03-16,37.988383542321834,39.262746587522784
4538,4,Brynn Montgomery,UNC Wilmington,Jacksonville,1136,2018-03-16,37.988383542321834,39.262746587522784
4539,4,Mallory Mattingly,UNC Wilmington,Jacksonville,1136,2018-03-16,37.988383542321834,36.71402049712089
4540,4,Lauren Petersen,UNC Wilmington,Jacksonville,1136,2018-03-16,37.988383542321834,36.71402049712089
4541,3,Katherine Puisis,FGCU,Tampa,1122,2018-03-16,33.005033522022984,34.45929567793896
4542,3,Karissa Rhoades,FGCU,Tampa,1122,2018-03-16,33.005033522022984,34.45929567793896
4543,3,Katie McKiel,FGCU,Tampa,1122,2018-03-16,33.005033522022984,31.550771366107014
4544,3,Nicole Dominguez,FGCU,Tampa,1122,2018-03-16,33.005033522022984,31.550771366107014
4545,5,Jaime Thomas,UNC Wilmington,Jacksonville,1136,2018-03-16,38.2846662633155,39.84259433900886
4546,5,Courtney Mullinax,UNC Wilmington,Jacksonville,1136,2018-03-16,38.2846662633155,39.84259433900886
4547,5,Shaylee Befus,UNC Wilmington,Jacksonville,1136,2018-03-16,38.2846662633155,36.72673818762214
4548,5,Hannah Marchand,UNC Wilmington,Jacksonville,1136,2018-03-16,38.2846662633155,36.72673818762214
4549,2,Halle Hunt,UNC Wilmington,Houston Baptist,1135,2018-03-16,36.240191094055604,37.60023803553695
4550,2,JM Lewandowski,UNC Wilmington,Houston Baptist,1135,2018-03-16,36.240191094055604,37.60023803553695
4551,2,Kayla Armer,UNC Wilmington,Houston Baptist,1135,2018-03-16,36.240191094055604,34.88014415257426
4552,2,Tori Hinojosa,UNC Wilmington,Houston Baptist,1135,2018-03-16,36.240191094055604,34.88014415257426
4553,3,Sarah Kelly,UNC Wilmington,Houston Baptist,1135,2018-03-16,41.5250881683439,42.88513510982524
4554,3,Raquel Rooney,UNC Wilmington,Houston Baptist,1135,2018-03-16,41.5250881683439,42.88513510982524
4555,3,Katya Silveira,UNC Wilmington,Houston Baptist,1135,2018-03-16,41.5250881683439,40.16504122686256
4556,3,Bailey Banks,UNC Wilmington,Houston Baptist,1135,2018-03-16,41.5250881683439,40.16504122686256
4557,4,Katie McCullough,Houston Baptist,UNC Wilmington,1135,2018-03-16,39.262746587522784,38.06637758518292
4558,4,Brynn Montgomery,Houston Baptist,UNC Wilmington,1135,2018-03-16,39.262746587522784,38.06637758518292
4559,4,Meagan Carter,Houston Baptist,UNC Wilmington,1135,2018-03-16,39.262746587522784,40.45911558986264
4560,4,Jordyn Miller,Houston Baptist,UNC Wilmington,1135,2018-03-16,39.262746587522784,40.45911558986264
4561,5,Courtney Mullinax,UNC Wilmington,Houston Baptist,1135,2018-03-16,39.84259433900886,41.296856494924846
4562,5,Jaime Thomas,UNC Wilmington,Houston Baptist,1135,2018-03-16,39.84259433900886,41.296856494924846
4563,5,Brennan Miller,UNC Wilmington,Houston Baptist,1135,2018-03-16,39.84259433900886,38.38833218309289
4564,5,Kali Fluke,UNC Wilmington,Houston Baptist,1135,2018-03-16,39.84259433900886,38.38833218309289
4565,1,Jessalyn Kinlaw,FAU,Houston Baptist,1129,2018-03-16,38.86588888008202,40.423816955775386
4566,1,Gabrielle Dischler,FAU,Houston Baptist,1129,2018-03-16,38.86588888008202,40.423816955775386
4567,1,Jessica Wooten,FAU,Houston Baptist,1129,2018-03-16,38.86588888008202,37.30796080438866
4568,1,Aeriel Horton,FAU,Houston Baptist,1129,2018-03-16,38.86588888008202,37.30796080438866
4569,2,Julia Lewkowicz,FAU,Houston Baptist,1129,2018-03-16,25.0,28.10832239906904
4570,2,Carly Scarborough,FAU,Houston Baptist,1129,2018-03-16,25.0,28.108322399069042
4571,2,Kayla Armer,FAU,Houston Baptist,1129,2018-03-16,25.0,21.891677600930958
4572,2,Tori Hinojosa,FAU,Houston Baptist,1129,2018-03-16,25.0,21.891677600930958
4573,3,Erica Brok,FAU,Houston Baptist,1129,2018-03-16,32.20044247988081,33.560489421362156
4574,3,Mackenzie Morris,FAU,Houston Baptist,1129,2018-03-16,32.20044247988081,33.560489421362156
4575,3,Bailey Banks,FAU,Houston Baptist,1129,2018-03-16,32.20044247988081,30.840395538399477
4576,3,Katya Silveira,FAU,Houston Baptist,1129,2018-03-16,32.20044247988081,30.840395538399477
4577,4,Nicole Navarro,FAU,Houston Baptist,1129,2018-03-16,33.23326519544202,34.687527351358
4578,4,Nicole Grant,FAU,Houston Baptist,1129,2018-03-16,33.23326519544202,34.68752735135801
4579,4,Jordyn Miller,FAU,Houston Baptist,1129,2018-03-16,33.23326519544202,31.77900303952605
4580,4,Meagan Carter,FAU,Houston Baptist,1129,2018-03-16,33.23326519544202,31.77900303952605
4581,5,Amanda Silva,FAU,Houston Baptist,1129,2018-03-16,23.303519440908346,24.66356638238969
4582,5,Kaila Dorish,FAU,Houston Baptist,1129,2018-03-16,23.303519440908346,24.66356638238969
4583,5,Kali Fluke,FAU,Houston Baptist,1129,2018-03-16,23.303519440908346,21.943472499427006
4584,5,Brennan Miller,FAU,Houston Baptist,1129,2018-03-16,23.303519440908346,21.943472499427006
4585,5,Kaitlan Krivdo,FGCU,Tampa,1122,2018-03-16,29.291918168048866,30.65196510953021
4586,5,Alanya Ryan,FGCU,Tampa,1122,2018-03-16,29.291918168048866,30.65196510953021
4587,5,Nylah Demps,FGCU,Tampa,1122,2018-03-16,29.291918168048866,27.931871226567527
4588,5,Marisa Beisner,FGCU,Tampa,1122,2018-03-16,29.291918168048866,27.931871226567527
4589,1,Maddy Kline,UNC Wilmington,Houston Baptist,1135,2018-03-16,35.09232049152804,36.452367433009385
4590,1,Nicole Lott,UNC Wilmington,Houston Baptist,1135,2018-03-16,35.09232049152804,36.452367433009385
4591,1,Aeriel Horton,UNC Wilmington,Houston Baptist,1135,2018-03-16,35.09232049152804,33.7322735500467
4592,1,Jessica Wooten,UNC Wilmington,Houston Baptist,1135,2018-03-16,35.09232049152804,33.7322735500467
4593,4,Lauren Durham,Stetson,UNC Wilmington,1117,2018-03-16,32.94384272767078,34.74153255992051
4594,4,Julie Varga,Stetson,UNC Wilmington,1117,2018-03-16,32.94384272767078,34.74153255992051
4595,4,Katie McCullough,Stetson,UNC Wilmington,1117,2018-03-16,32.94384272767078,31.146152895421046
4596,4,Brynn Montgomery,Stetson,UNC Wilmington,1117,2018-03-16,32.94384272767078,31.146152895421046
4597,1,Krissy Mummey,College of Charleston,Jacksonville,1120,2018-03-16,28.514720859493004,30.603022000126
4598,1,Katja Ehlers,College of Charleston,Jacksonville,1120,2018-03-16,28.514720859493004,30.603022000126
4599,1,Mackenzie Swan,College of Charleston,Jacksonville,1120,2018-03-16,28.514720859493004,26.426419718860007
4600,1,Savannah Siegrist,College of Charleston,Jacksonville,1120,2018-03-16,28.514720859493004,26.426419718860007
4601,2,Sarah Garrow,Cal State Bakersfield,Missouri State,1116,2018-03-16,25.04129281700221,27.297130798475013
4602,2,Desiree Sukhov,Cal State Bakersfield,Missouri State,1116,2018-03-16,25.04129281700221,27.297130798475013
4603,2,Aubrey Cheffey,Cal State Bakersfield,Missouri State,1116,2018-03-16,25.04129281700221,22.7854548355294
4604,2,Julia Hanson,Cal State Bakersfield,Missouri State,1116,2018-03-16,25.04129281700221,22.7854548355294
4605,4,Estefanie  Bethancourt,FIU,Jacksonville,1111,2018-03-16,32.866780052092494,33.86799702954818
4606,4,Natalia Giron,FIU,Jacksonville,1111,2018-03-16,32.866780052092494,33.86799702954818
4607,4,Shaylee Befus,FIU,Jacksonville,1111,2018-03-16,32.866780052092494,31.8655630746368
4608,4,Lauren Petersen,FIU,Jacksonville,1111,2018-03-16,32.866780052092494,31.8655630746368
4609,5,Mariana Dal Pozzo,FIU,Jacksonville,1111,2018-03-16,17.079347430277807,18.139804347401007
4610,5,Taija Thomas,FIU,Jacksonville,1111,2018-03-16,17.079347430277807,18.139804347401007
4611,5,Mallory Mattingly,FIU,Jacksonville,1111,2018-03-16,17.079347430277807,16.018890513154602
4612,5,Hannah Marchand,FIU,Jacksonville,1111,2018-03-16,17.079347430277807,16.018890513154602
4613,1,Devon May,UAB,ULM,1110,2018-03-16,29.385431939108013,31.321459526482762
4614,1,Kenley Adams,UAB,ULM,1110,2018-03-16,29.385431939108013,31.321459526482762
4615,1,Grace Convey,UAB,ULM,1110,2018-03-16,29.385431939108013,27.449404351733275
4616,1,Gabby Love,UAB,ULM,1110,2018-03-16,29.385431939108013,27.449404351733275
4617,2,Avei Logoleo,UAB,ULM,1110,2018-03-16,35.11469796307161,37.05072555044636
4618,2,Haley Jared,UAB,ULM,1110,2018-03-16,35.11469796307161,37.05072555044636
4619,2,Maile Sellers,UAB,ULM,1110,2018-03-16,35.11469796307161,33.178670375696875
4620,2,Kayla Gallant,UAB,ULM,1110,2018-03-16,35.11469796307161,33.178670375696875
4621,3,Gabbi Moreno,ULM,UAB,1110,2018-03-16,20.697153694896404,18.76112610752166
4622,3,Emily Martinez,ULM,UAB,1110,2018-03-16,20.697153694896404,18.76112610752166
4623,3,Rebecca Brown,ULM,UAB,1110,2018-03-16,20.697153694896404,22.63318128227115
4624,3,Catherine Griffith,ULM,UAB,1110,2018-03-16,20.697153694896404,22.63318128227115
4625,4,Tressa Buckland,UAB,ULM,1110,2018-03-16,35.11469796307161,37.05072555044636
4626,4,Kaylee McClure,UAB,ULM,1110,2018-03-16,35.11469796307161,37.05072555044636
4627,4,Bailey Smith,UAB,ULM,1110,2018-03-16,35.11469796307161,33.178670375696875
4628,4,Allie Kemp,UAB,ULM,1110,2018-03-16,35.11469796307161,33.178670375696875
4629,5,Erin Bognar,UAB,ULM,1110,2018-03-16,23.168787140969933,25.10481472834468
4630,5,Sallianne Napolitano,UAB,ULM,1110,2018-03-16,23.168787140969933,25.10481472834468
4631,5,Holland Ponthieux,UAB,ULM,1110,2018-03-16,23.168787140969933,21.232759553595198
4632,5,McKenna Webster,UAB,ULM,1110,2018-03-16,23.168787140969933,21.232759553595198
4633,3,Gabbi Moreno,ULM,UAB,1109,2018-03-16,18.76112610752166,16.96343627527193
4634,3,Emily Martinez,ULM,UAB,1109,2018-03-16,18.76112610752166,16.96343627527193
4635,3,Catherine Griffith,ULM,UAB,1109,2018-03-16,18.76112610752166,20.558815939771392
4636,3,Rebecca Brown,ULM,UAB,1109,2018-03-16,18.76112610752166,20.558815939771396
4637,1,Devon May,UAB,ULM,1109,2018-03-16,31.321459526482762,33.11914935873249
4638,1,Kenley Adams,UAB,ULM,1109,2018-03-16,31.321459526482762,33.11914935873249
4639,1,Gabby Love,UAB,ULM,1109,2018-03-16,31.321459526482762,29.52376969423303
4640,1,Grace Convey,UAB,ULM,1109,2018-03-16,31.321459526482762,29.52376969423303
4641,2,Avei Logoleo,UAB,ULM,1109,2018-03-16,37.05072555044636,38.84841538269609
4642,2,Haley Jared,UAB,ULM,1109,2018-03-16,37.05072555044636,38.84841538269609
4643,2,Maile Sellers,UAB,ULM,1109,2018-03-16,37.05072555044636,35.25303571819663
4644,2,Kayla Gallant,UAB,ULM,1109,2018-03-16,37.05072555044636,35.253035718196635
4645,3,Lina Bernier,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,30.730001623064
4646,3,Madison Besterfield,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,30.730001623064
4647,3,Morgan Dees,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,28.835973044145177
4648,3,Katie Krawczyk,FIU,Jacksonville,1111,2018-03-16,29.782987333604588,28.835973044145177
4649,4,Tressa Buckland,UAB,ULM,1109,2018-03-16,37.05072555044636,38.84841538269609
4650,4,Kaylee McClure,UAB,ULM,1109,2018-03-16,37.05072555044636,38.84841538269609
4651,4,Bailey Smith,UAB,ULM,1109,2018-03-16,37.05072555044636,35.25303571819663
4652,4,Allie Kemp,UAB,ULM,1109,2018-03-16,37.05072555044636,35.253035718196635
4653,2,Devon Rachel,College of Charleston,FAU,1108,2018-03-16,25.278549116332453,27.2145767037072
4654,2,Mckala Rhodes,College of Charleston,FAU,1108,2018-03-16,25.278549116332453,27.2145767037072
4655,2,Brittany Pellitteri,College of Charleston,FAU,1108,2018-03-16,25.278549116332453,23.342521528957715
4656,2,Carly Scarborough,College of Charleston,FAU,1108,2018-03-16,25.278549116332453,23.342521528957715
4657,5,Taylor Foley,FAU,College of Charleston,1108,2018-03-16,35.88791907441428,33.95189148703954
4658,5,Logan Manusky,FAU,College of Charleston,1108,2018-03-16,35.88791907441428,33.95189148703954
4659,5,Amanda Silva,FAU,College of Charleston,1108,2018-03-16,35.88791907441428,37.82394666178902
4660,5,Kaila Dorish,FAU,College of Charleston,1108,2018-03-16,35.88791907441428,37.82394666178902
4661,4,Allison Beckman,FAU,College of Charleston,1108,2018-03-16,35.88791907441429,33.951891487039546
4662,4,Lauren Freed,FAU,College of Charleston,1108,2018-03-16,35.88791907441429,33.951891487039546
4663,4,Erica Brok,FAU,College of Charleston,1108,2018-03-16,35.88791907441429,37.82394666178903
4664,4,Mackenzie Morris,FAU,College of Charleston,1108,2018-03-16,35.88791907441429,37.82394666178903
4665,3,Kennedy Madison,College of Charleston,FAU,1108,2018-03-16,35.88791907441429,37.82394666178903
4666,3,Riana  Brennan,College of Charleston,FAU,1108,2018-03-16,35.88791907441429,37.82394666178903
4667,3,Nicole Navarro,College of Charleston,FAU,1108,2018-03-16,35.88791907441429,33.951891487039546
4668,3,Nicole Grant,College of Charleston,FAU,1108,2018-03-16,35.88791907441429,33.951891487039546
4669,1,Katja Ehlers,College of Charleston,FAU,1108,2018-03-16,30.603022000126,32.53904958750075
4670,1,Krissy Mummey,College of Charleston,FAU,1108,2018-03-16,30.603022000126,32.53904958750075
4671,1,Gabrielle Dischler,College of Charleston,FAU,1108,2018-03-16,30.603022000126,28.666994412751265
4672,1,Jessalyn Kinlaw,College of Charleston,FAU,1108,2018-03-16,30.603022000126,28.666994412751265
4673,1,Carly Perales,Stetson,New Mexico,1107,2018-03-16,36.7539144869988,38.20817664291478
4674,1,Sunniva Helland-Hansen,Stetson,New Mexico,1107,2018-03-16,36.7539144869988,38.20817664291478
4675,1,Maddie Irwin,Stetson,New Mexico,1107,2018-03-16,36.7539144869988,35.29965233108283
4676,1,Erin Martin,Stetson,New Mexico,1107,2018-03-16,36.7539144869988,35.29965233108283
4677,5,Quinci Birker,Stetson,New Mexico,1107,2018-03-16,41.62875408812127,43.18668216381462
4678,5,Rebecca Ingram,Stetson,New Mexico,1107,2018-03-16,41.62875408812127,43.18668216381462
4679,5,Kayla Long,Stetson,New Mexico,1107,2018-03-16,41.62875408812127,40.0708260124279
4680,5,Emily Nenninger,Stetson,New Mexico,1107,2018-03-16,41.62875408812127,40.0708260124279
4681,4,Julie Varga,Stetson,New Mexico,1107,2018-03-16,34.74153255992051,36.4135764723234
4682,4,Lauren Durham,Stetson,New Mexico,1107,2018-03-16,34.74153255992051,36.4135764723234
4683,4,Carly Beddingfield,Stetson,New Mexico,1107,2018-03-16,34.74153255992051,33.069488647517616
4684,4,Abbey Wilson,Stetson,New Mexico,1107,2018-03-16,34.74153255992051,33.069488647517616
4685,3,Samantha Harris,New Mexico,Stetson,1107,2018-03-16,43.18668216381465,41.73242000789868
4686,3,Rachel Noble,New Mexico,Stetson,1107,2018-03-16,43.18668216381465,41.73242000789868
4687,3,Eastyn Baleto,New Mexico,Stetson,1107,2018-03-16,43.18668216381465,44.64094431973062
4688,3,Lauren Twitty,New Mexico,Stetson,1107,2018-03-16,43.18668216381465,44.64094431973062
4689,1,Emily Hansen,Missouri State,Cal State Bakersfield,1116,2018-03-16,24.75631061291276,22.11386207576862
4690,1,Sydney Haynes,Missouri State,Cal State Bakersfield,1116,2018-03-16,24.75631061291276,22.11386207576862
4691,1,Taylor Fricano,Missouri State,Cal State Bakersfield,1116,2018-03-16,24.75631061291276,27.398759150056897
4692,1,Veronica Snelling,Missouri State,Cal State Bakersfield,1116,2018-03-16,24.75631061291276,27.398759150056897
4693,5,Erin Bognar,UAB,ULM,1109,2018-03-16,25.10481472834468,26.90250456059442
4694,5,Sallianne Napolitano,UAB,ULM,1109,2018-03-16,25.10481472834468,26.90250456059442
4695,5,Holland Ponthieux,UAB,ULM,1109,2018-03-16,25.10481472834468,23.30712489609495
4696,5,McKenna Webster,UAB,ULM,1109,2018-03-16,25.10481472834468,23.30712489609495
