,date,compID,location,playerid,position,primary position,college,division,result,mu,sigma
251,2018-03-30,1359,"Miami, Fl",460,3,3,Georgia State,DI,1,38.50033922063027,4.267995084992073
252,2018-03-30,1382,"Miami, Fl",460,3,3,Georgia State,DI,1,39.837741302402705,4.116535074386284
253,2018-03-31,1422,"Miami, Fl",460,4,3,Georgia State,DI,1,40.9997199846549,3.9897531281978846
254,2018-03-31,1442,"Miami, Fl",460,3,3,Georgia State,DI,1,42.05479113372262,3.8817620653240827
255,2018-04-06,1472,"Tallahassee, Fl",460,3,3,Georgia State,DI,0,40.678885103328476,3.697510838494957
256,2018-04-06,1480,"Tallahassee, Fl",460,3,3,Georgia State,DI,1,41.21352555820042,3.6858133086310483
257,2018-04-07,1502,"Tallahassee, Fl",460,3,3,Georgia State,DI,1,42.25556731501707,3.5890426051237347
258,2018-04-14,1654,"Baton Rouge, La",460,3,3,Georgia State,DI,0,42.30919830199196,3.506728909916261
259,2018-04-14,1658,"Baton Rouge, La",460,3,3,Georgia State,DI,0,41.55823517501207,3.372831732118091
260,2018-04-15,1675,"Baton Rouge, La",460,3,3,Georgia State,DI,1,42.96402751943974,3.262641188820082
261,2018-04-15,1683,"Baton Rouge, La",460,3,3,Georgia State,DI,1,43.464852908472054,3.2632927742085793
262,2018-04-20,1717,"Emerson, Ga",460,3,3,Georgia State,DI,1,44.7594192226969,3.1644931808770136
263,2018-04-20,1727,"Emerson, Ga",460,3,3,Georgia State,DI,1,45.80123513248031,3.0921177344232254
264,2018-04-21,1773,"Emerson, Ga",460,3,3,Georgia State,DI,0,46.06469375116355,3.0471897963809984
265,2018-04-21,1794,"Emerson, Ga",460,3,3,Georgia State,DI,1,46.712350124179444,3.0149549881596163
266,2018-02-23,800,"Deland, FL",119,3,3,South Carolina,DI,1,28.608322630298364,7.7743633497703355
267,2018-02-23,803,"Deland, FL",119,2,3,South Carolina,DI,1,32.80636660717198,7.23926064941851
268,2018-02-24,823,"Deland, FL",119,2,3,South Carolina,DI,0,30.041976068721556,6.745168645545342
269,2018-02-24,828,"Deland, FL",119,2,3,South Carolina,DI,1,31.978526886686712,6.502704357491295
270,2018-03-03,937,"St Augustine, Fl",119,3,3,South Carolina,DI,1,33.88836132754889,6.242172423275628
271,2018-03-03,938,"St Augustine, Fl",119,3,3,South Carolina,DI,1,36.40639682285818,5.902887261378394
272,2018-03-04,969,"St. Augustine, Fl",119,3,3,South Carolina,DI,0,34.2897702907647,5.561576202484033
273,2018-03-04,972,"St Augustine, Fl",119,3,3,South Carolina,DI,1,35.58160922802858,5.41256382666676
274,2018-03-10,1049,"Columbia, S.C.",119,3,3,South Carolina,DI,1,36.708169823736114,5.287958778110246
275,2018-03-10,1050,"Columbia, S.C.",119,3,3,South Carolina,DI,1,37.346524129178036,5.2404615902347
276,2018-03-17,1149,"Columbia, SC",119,3,3,South Carolina,DI,1,40.89951197312925,4.911057318334622
277,2018-03-17,1157,"Columbia, SC",119,3,3,South Carolina,DI,0,39.65147732155846,4.650179112557406
278,2018-03-18,1192,"Columbia, S.C.",119,3,3,South Carolina,DI,1,42.2281494259774,4.391716167570157
279,2018-03-18,1201,"Columbia, S.C.",119,3,3,South Carolina,DI,1,42.739418467058336,4.387209247132826
280,2018-03-24,1274,"Columbia, S.C.",119,3,3,South Carolina,DI,1,43.31797616406852,4.36381774554037
281,2018-03-24,1289,"Columbia, S.C.",119,3,3,South Carolina,DI,1,46.27529300200437,4.123437458417006
282,2018-03-25,1324,"Columbia, SC",119,3,3,South Carolina,DI,1,47.227963864088316,4.024121012509188
283,2018-03-25,1325,"Columbia, S.C.",119,3,3,South Carolina,DI,1,47.7305808470594,4.023620001031377
284,2018-03-30,1350,"Miami, Fl",119,3,3,South Carolina,DI,1,48.54134080695296,3.9477478054708395
285,2018-03-30,1362,"Miami, Fl",119,3,3,South Carolina,DI,1,49.080637985499344,3.9337408278135095
286,2018-03-30,1372,"Miami, Fl",119,2,3,South Carolina,DI,0,46.12136004610637,3.7400738218107907
287,2018-03-31,1410,"Miami, Fl",119,3,3,South Carolina,DI,0,45.79315835525594,3.6180693768034464
288,2018-04-13,1602,"Columbia, S.C.",119,4,3,South Carolina,DI,1,46.093371485005214,3.618910347086823
289,2018-04-13,1603,"Columbia, S.C.",119,4,3,South Carolina,DI,1,46.43698300181942,3.60341877576055
290,2018-04-14,1648,"Columbia, S.C.",119,3,3,South Carolina,DI,1,46.952768881526666,3.599092064151222
291,2018-04-14,1649,"Columbia, S.C.",119,3,3,South Carolina,DI,1,47.68152593121423,3.5445858172565137
292,2018-04-20,1716,"Emerson, Ga",119,3,3,South Carolina,DI,1,48.1846746059027,3.5440355685502323
293,2018-04-20,1720,"Emerson, Ga",119,3,3,South Carolina,DI,0,45.87777683800786,3.3644067589629296
294,2018-04-21,1765,"Emerson, Ga",119,3,3,South Carolina,DI,0,44.19364609193014,3.2188082001935783
295,2018-04-21,1774,"Emerson, Ga",119,3,3,South Carolina,DI,1,45.49999798067388,3.1329099682828656
296,2018-04-22,1800,"Emerson, Ga    (Semis)",119,3,3,South Carolina,DI,0,45.08852443143013,3.032995710240485
297,2018-05-04,1862,"Gulf Shores, Al",119,3,3,South Carolina,DI,0,45.490853269125566,3.009194355957663
298,2018-05-04,1874,"Gulf Shores, Al",119,3,3,South Carolina,DI,0,45.33898392138851,2.928054336688107
299,2018-02-23,800,"Deland, FL",118,3,3,South Carolina,DI,1,28.608322630298364,7.7743633497703355
300,2018-02-23,803,"Deland, FL",118,4,3,South Carolina,DI,0,26.46738952244403,7.313944003587599
301,2018-02-24,823,"Deland, FL",118,4,3,South Carolina,DI,1,28.796327613208117,6.926453483421894
302,2018-02-24,828,"Deland, FL",118,4,3,South Carolina,DI,0,25.645739621672067,6.485500605458
303,2018-03-03,937,"St Augustine, Fl",118,3,3,South Carolina,DI,1,27.548125352183646,6.227064931786014
304,2018-03-03,938,"St Augustine, Fl",118,3,3,South Carolina,DI,1,30.056406187533668,5.890289128087351
305,2018-03-04,969,"St. Augustine, Fl",118,3,3,South Carolina,DI,0,27.95093449196348,5.551207804226051
306,2018-03-04,972,"St Augustine, Fl",118,3,3,South Carolina,DI,1,29.23982440650259,5.403039406373063
307,2018-03-10,1049,"Columbia, S.C.",118,3,3,South Carolina,DI,1,30.364182362926098,5.279100539930128
308,2018-03-10,1050,"Columbia, S.C.",118,3,3,South Carolina,DI,1,31.00207363721424,5.2318467227537635
309,2018-03-17,1149,"Columbia, SC",118,3,3,South Carolina,DI,1,34.54503456912404,4.904104501883988
310,2018-03-17,1157,"Columbia, SC",118,3,3,South Carolina,DI,0,33.301944541087735,4.644357142764823
311,2018-03-18,1192,"Columbia, S.C.",118,3,3,South Carolina,DI,1,35.87342163066769,4.386886246855027
312,2018-03-18,1201,"Columbia, S.C.",118,3,3,South Carolina,DI,1,36.38466590736783,4.382397656350133
313,2018-03-24,1274,"Columbia, S.C.",118,3,3,South Carolina,DI,1,36.96305144757308,4.359086620310462
314,2018-03-24,1289,"Columbia, S.C.",118,3,3,South Carolina,DI,1,39.91504481127477,4.119505716782844
315,2018-03-25,1324,"Columbia, SC",118,3,3,South Carolina,DI,1,40.866853184188,4.020478558811808
316,2018-03-25,1325,"Columbia, S.C.",118,3,3,South Carolina,DI,1,41.36946543378205,4.0199820275595695
317,2018-03-30,1350,"Miami, Fl",118,3,3,South Carolina,DI,1,42.17966393862416,3.9443198201728396
318,2018-03-30,1362,"Miami, Fl",118,3,3,South Carolina,DI,1,42.718892930601044,3.9303523839122034
319,2018-03-30,1372,"Miami, Fl",118,4,3,South Carolina,DI,1,43.7149283522618,3.838903322666883
320,2018-03-31,1410,"Miami, Fl",118,3,3,South Carolina,DI,0,43.34240077690866,3.7067538427177973
321,2018-04-13,1602,"Columbia, S.C.",118,4,3,South Carolina,DI,1,43.64262447738027,3.707562929845114
322,2018-04-13,1603,"Columbia, S.C.",118,4,3,South Carolina,DI,1,43.988397725348484,3.6908082335202326
323,2018-04-14,1648,"Columbia, S.C.",118,3,3,South Carolina,DI,1,44.504958147866304,3.686064424891315
324,2018-04-14,1649,"Columbia, S.C.",118,3,3,South Carolina,DI,1,45.244898651468894,3.6273955111690035
325,2018-04-20,1716,"Emerson, Ga",118,3,3,South Carolina,DI,1,45.74819608306924,3.6267132171695833
326,2018-04-20,1720,"Emerson, Ga",118,3,3,South Carolina,DI,0,43.30888153486061,3.433886382830757
327,2018-04-21,1765,"Emerson, Ga",118,3,3,South Carolina,DI,0,41.53366458057348,3.2788510673634743
328,2018-04-21,1774,"Emerson, Ga",118,3,3,South Carolina,DI,1,42.87035969659557,3.187929682050652
329,2018-04-22,1800,"Emerson, Ga    (Semis)",118,3,3,South Carolina,DI,0,42.42661353099796,3.082520893383717
330,2018-05-04,1862,"Gulf Shores, Al",118,3,3,South Carolina,DI,0,42.82572904648908,3.057456453517615
331,2018-05-04,1874,"Gulf Shores, Al",118,3,3,South Carolina,DI,0,42.652798536070065,2.972238740477705
332,2018-02-23,800,"Deland, FL",463,4,4,Georgia State,DI,0,22.191677369701626,7.7743633497703355
333,2018-02-23,802,"Deland, FL",463,5,4,Georgia State,DI,1,25.757027037260887,7.24928964824283
334,2018-02-24,824,"Deland, FL",463,5,4,Georgia State,DI,0,23.738885557671576,6.860045576298623
335,2018-03-03,935,"St. Augustine, Fl",463,4,4,Georgia State,DI,1,26.590194650544905,6.48646800840602
336,2018-03-03,936,"St. Augustine, FL",463,4,4,Georgia State,DI,0,25.566141079918086,6.188701386179675
337,2018-03-04,968,"St. Augustine, Fl",463,3,4,Georgia State,DI,1,28.276644456301348,5.863862467416298
338,2018-03-04,969,"St. Augustine, Fl",463,4,4,Georgia State,DI,0,26.218536007138308,5.5116790587393245
339,2018-03-06,995,"Atlanta, Ga",463,4,4,Georgia State,DI,1,27.25284082201639,5.346371352628523
340,2018-03-10,1044,"Boca Raton, FL",463,4,4,Georgia State,DI,1,29.398970100424595,5.121814670505376
341,2018-03-10,1052,"Boca Raton, FL",463,4,4,Georgia State,DI,1,31.069482742772006,4.8933454815019735
342,2018-03-17,1144,"Columbia, SC",463,4,4,Georgia State,DI,1,32.4149584542526,4.696231019890293
343,2018-03-17,1149,"Columbia, SC",463,4,4,Georgia State,DI,0,31.19750631939614,4.482714836144088
344,2018-03-18,1191,"Columbia, S.C.",463,4,4,Georgia State,DI,0,31.44126191785656,4.4611746951317786
345,2018-03-23,1233,"Atlanta, Ga",463,4,4,Georgia State,DI,1,32.0849673948156,4.380927064687093
346,2018-03-24,1268,"Atlanta, Ga",463,4,4,Georgia State,DI,0,29.533627260709377,4.172300065569767
347,2018-03-30,1359,"Miami, Fl",463,4,4,Georgia State,DI,1,31.233165220709775,4.00040008995359
348,2018-03-30,1382,"Miami, Fl",463,4,4,Georgia State,DI,0,29.070359534177673,3.8102454840053306
349,2018-03-31,1422,"Miami, Fl",463,3,4,Georgia State,DI,1,30.64974411993028,3.6831673420901456
350,2018-03-31,1442,"Miami, Fl",463,4,4,Georgia State,DI,1,32.719721051683294,3.5295624737997793
351,2018-04-06,1472,"Tallahassee, Fl",463,4,4,Georgia State,DI,0,31.663866205770535,3.397280300494285
352,2018-04-06,1480,"Tallahassee, Fl",463,5,4,Georgia State,DI,0,30.443480660319445,3.3010872431972276
353,2018-04-07,1502,"Tallahassee, Fl",463,4,4,Georgia State,DI,1,31.24767847723578,3.223440753785421
354,2018-04-14,1654,"Baton Rouge, La",463,4,4,Georgia State,DI,0,31.28528604269805,3.1726836928966327
355,2018-04-14,1658,"Baton Rouge, La",463,4,4,Georgia State,DI,0,31.34480743332252,3.1239675775331732
356,2018-04-15,1675,"Baton Rouge, La",463,4,4,Georgia State,DI,0,30.950102322767524,3.038849345760293
357,2018-04-15,1683,"Baton Rouge, La",463,4,4,Georgia State,DI,1,31.430203181159634,3.007616009903223
358,2018-04-20,1717,"Emerson, Ga",463,4,4,Georgia State,DI,0,31.604859063986297,2.978793137259164
359,2018-04-20,1727,"Emerson, Ga",463,4,4,Georgia State,DI,1,32.50054807060548,2.9062836642915526
360,2018-04-21,1773,"Emerson, Ga",463,4,4,Georgia State,DI,0,32.63726898868127,2.8737842193664895
361,2018-04-21,1794,"Emerson, Ga",463,4,4,Georgia State,DI,1,33.299188475824266,2.8205038259819823
362,2018-02-23,800,"Deland, FL",1036,4,4,Georgia State,DI,0,22.191677369701626,7.7743633497703355
363,2018-03-06,994,"Atlanta, Ga",1036,4,4,Georgia State,DI,1,23.789360119063925,7.377129931369919
364,2018-03-10,1051,"Boca Raton, FL",1036,4,4,Georgia State,DI,1,27.118891034641585,6.845704747599088
365,2018-03-18,1202,"Columbia, S.C.",1036,4,4,Georgia State,DI,1,28.34374339531678,6.581078719002338
366,2018-03-23,1228,"Atlanta, GA",1036,4,4,Georgia State,DI,1,29.276177107470154,6.381321361631559
367,2018-03-24,1268,"Atlanta, Ga",1036,4,4,Georgia State,DI,0,23.527573038142148,5.715505924700641
368,2018-02-23,800,"Deland, FL",120,4,4,South Carolina,DI,1,28.408322630298365,7.7743633497703355
369,2018-02-23,803,"Deland, FL",120,3,4,South Carolina,DI,0,26.09394971511324,7.271913415939523
370,2018-02-24,823,"Deland, FL",120,3,4,South Carolina,DI,0,22.82746870653596,6.765159008612899
371,2018-02-24,828,"Deland, FL",120,3,4,South Carolina,DI,0,20.949987894282756,6.392391896986566
372,2018-03-03,937,"St Augustine, Fl",120,4,4,South Carolina,DI,1,24.053428512323997,6.051711556098342
373,2018-03-03,938,"St Augustine, Fl",120,4,4,South Carolina,DI,1,26.73009253483467,5.728944579078189
374,2018-03-04,969,"St. Augustine, Fl",120,4,4,South Carolina,DI,1,29.280958549707172,5.401042164108037
375,2018-03-04,972,"St Augustine, Fl",120,4,4,South Carolina,DI,1,30.126549678347157,5.2763353663080315
376,2018-03-10,1049,"Columbia, S.C.",120,4,4,South Carolina,DI,1,31.241546090338137,5.137233574378427
377,2018-03-10,1050,"Columbia, S.C.",120,4,4,South Carolina,DI,1,31.98966269364201,5.032932117323877
378,2018-03-17,1149,"Columbia, SC",120,4,4,South Carolina,DI,1,34.03243464337776,4.768973252635585
379,2018-03-17,1157,"Columbia, SC",120,5,4,South Carolina,DI,1,34.15356991976573,4.74267073909223
380,2018-03-18,1192,"Columbia, S.C.",120,4,4,South Carolina,DI,1,35.82610770844533,4.5201989824710145
381,2018-03-18,1201,"Columbia, S.C.",120,4,4,South Carolina,DI,1,36.14553075752157,4.512501932792139
382,2018-03-24,1274,"Columbia, S.C.",120,4,4,South Carolina,DI,1,36.799381353715034,4.42990687770452
383,2018-03-24,1289,"Columbia, S.C.",120,4,4,South Carolina,DI,0,35.3589887534308,4.202554779112354
384,2018-03-25,1324,"Columbia, SC",120,4,4,South Carolina,DI,1,35.729327518288706,4.177017848241837
385,2018-03-25,1325,"Columbia, S.C.",120,4,4,South Carolina,DI,0,33.76842344406631,3.9983343007588443
386,2018-03-30,1350,"Miami, Fl",120,4,4,South Carolina,DI,1,34.181367998107426,3.9630345516614174
387,2018-03-30,1362,"Miami, Fl",120,4,4,South Carolina,DI,1,34.99950584650306,3.8717883098864974
388,2018-03-30,1372,"Miami, Fl",120,3,4,South Carolina,DI,0,34.60197709144341,3.74821507494275
389,2018-03-31,1410,"Miami, Fl",120,4,4,South Carolina,DI,0,34.60290033513194,3.677775134085121
390,2018-04-13,1602,"Columbia, S.C.",120,5,4,South Carolina,DI,1,34.65711988668961,3.6768513513453795
391,2018-04-13,1603,"Columbia, S.C.",120,5,4,South Carolina,DI,1,35.439006274222756,3.558607110080136
392,2018-04-14,1648,"Columbia, S.C.",120,5,4,South Carolina,DI,1,35.526050581348166,3.5474746958462653
393,2018-04-14,1649,"Columbia, S.C.",120,4,4,South Carolina,DI,1,37.148225721680376,3.4149728862927917
394,2018-04-20,1716,"Emerson, Ga",120,4,4,South Carolina,DI,1,37.71606709171737,3.3616953435531403
395,2018-04-20,1720,"Emerson, Ga",120,4,4,South Carolina,DI,1,38.326277424864024,3.29857203147456
396,2018-04-21,1765,"Emerson, Ga",120,4,4,South Carolina,DI,1,39.22013567869383,3.2130222039945684
397,2018-04-21,1774,"Emerson, Ga",120,4,4,South Carolina,DI,1,39.93654093354102,3.145616741100086
398,2018-04-22,1800,"Emerson, Ga    (Semis)",120,4,4,South Carolina,DI,0,39.31533846927302,3.0429577350882004
399,2018-05-04,1862,"Gulf Shores, Al",120,4,4,South Carolina,DI,0,39.37046509026091,2.996870304844269
400,2018-05-04,1874,"Gulf Shores, Al",120,4,4,South Carolina,DI,1,40.55569332378873,2.9042229464481353
401,2018-02-23,800,"Deland, FL",996,4,4,South Carolina,DI,1,28.408322630298365,7.7743633497703355
402,2018-02-23,803,"Deland, FL",996,3,4,South Carolina,DI,0,26.09394971511324,7.271913415939523
403,2018-02-24,823,"Deland, FL",996,3,4,South Carolina,DI,0,22.82746870653596,6.765159008612899
404,2018-02-24,828,"Deland, FL",996,3,4,South Carolina,DI,0,20.949987894282756,6.392391896986566
405,2018-03-03,937,"St Augustine, Fl",996,4,4,South Carolina,DI,1,24.053428512323997,6.051711556098342
406,2018-03-03,938,"St Augustine, Fl",996,4,4,South Carolina,DI,1,26.73009253483467,5.728944579078189
407,2018-03-04,969,"St. Augustine, Fl",996,4,4,South Carolina,DI,1,29.280958549707172,5.401042164108037
408,2018-03-04,972,"St Augustine, Fl",996,4,4,South Carolina,DI,1,30.126549678347157,5.2763353663080315
409,2018-03-10,1049,"Columbia, S.C.",996,4,4,South Carolina,DI,1,31.241546090338137,5.137233574378427
410,2018-03-10,1050,"Columbia, S.C.",996,4,4,South Carolina,DI,1,31.98966269364201,5.032932117323877
411,2018-03-17,1149,"Columbia, SC",996,4,4,South Carolina,DI,1,34.03243464337776,4.768973252635585
412,2018-03-17,1157,"Columbia, SC",996,5,4,South Carolina,DI,1,34.15356991976573,4.74267073909223
413,2018-03-18,1192,"Columbia, S.C.",996,4,4,South Carolina,DI,1,35.826107708445335,4.5201989824710145
414,2018-03-18,1201,"Columbia, S.C.",996,4,4,South Carolina,DI,1,36.14553075752158,4.512501932792139
415,2018-03-24,1274,"Columbia, S.C.",996,4,4,South Carolina,DI,1,36.799381353715034,4.42990687770452
416,2018-03-24,1289,"Columbia, S.C.",996,4,4,South Carolina,DI,0,35.3589887534308,4.202554779112354
417,2018-03-25,1324,"Columbia, SC",996,4,4,South Carolina,DI,1,35.729327518288706,4.177017848241837
418,2018-03-25,1325,"Columbia, S.C.",996,4,4,South Carolina,DI,0,33.76842344406631,3.9983343007588443
419,2018-03-30,1350,"Miami, Fl",996,4,4,South Carolina,DI,1,34.181367998107426,3.9630345516614174
420,2018-03-30,1362,"Miami, Fl",996,4,4,South Carolina,DI,1,34.99950584650306,3.8717883098864974
421,2018-03-30,1372,"Miami, Fl",996,3,4,South Carolina,DI,0,34.60197709144341,3.74821507494275
422,2018-03-31,1410,"Miami, Fl",996,4,4,South Carolina,DI,0,34.60290033513194,3.677775134085121
423,2018-04-13,1602,"Columbia, S.C.",996,5,4,South Carolina,DI,1,34.65711988668961,3.6768513513453795
424,2018-04-13,1603,"Columbia, S.C.",996,5,4,South Carolina,DI,1,35.439006274222756,3.558607110080136
425,2018-04-14,1648,"Columbia, S.C.",996,5,4,South Carolina,DI,1,35.526050581348166,3.5474746958462653
426,2018-04-14,1649,"Columbia, S.C.",996,4,4,South Carolina,DI,1,37.148225721680376,3.4149728862927917
427,2018-04-20,1716,"Emerson, Ga",996,4,4,South Carolina,DI,1,37.71606709171737,3.3616953435531403
428,2018-04-20,1720,"Emerson, Ga",996,4,4,South Carolina,DI,1,38.326277424864024,3.29857203147456
429,2018-04-21,1765,"Emerson, Ga",996,4,4,South Carolina,DI,1,39.22013567869383,3.2130222039945684
430,2018-04-21,1774,"Emerson, Ga",996,4,4,South Carolina,DI,1,39.93654093354102,3.145616741100086
431,2018-04-22,1800,"Emerson, Ga    (Semis)",996,4,4,South Carolina,DI,0,39.31533846927302,3.0429577350882004
432,2018-05-04,1862,"Gulf Shores, Al",996,4,4,South Carolina,DI,0,39.37046509026091,2.996870304844269
433,2018-05-04,1874,"Gulf Shores, Al",996,4,4,South Carolina,DI,1,40.55569332378873,2.9042229464481353
434,2018-02-23,800,"Deland, FL",459,5,4,Georgia State,DI,0,21.941677369701626,7.7743633497703355
435,2018-02-23,802,"Deland, FL",459,5,4,Georgia State,DI,1,25.507027037260883,7.24928964824283
436,2018-02-24,824,"Deland, FL",459,5,4,Georgia State,DI,0,23.48888555767157,6.860045576298623
437,2018-03-03,935,"St. Augustine, Fl",459,4,4,Georgia State,DI,1,26.3401946505449,6.48646800840602
438,2018-03-03,936,"St. Augustine, FL",459,4,4,Georgia State,DI,0,25.31614107991808,6.188701386179675
439,2018-03-04,968,"St. Augustine, Fl",459,3,4,Georgia State,DI,1,28.02664445630134,5.863862467416298
440,2018-03-04,969,"St. Augustine, Fl",459,4,4,Georgia State,DI,0,25.9685360071383,5.5116790587393245
441,2018-03-06,995,"Atlanta, Ga",459,4,4,Georgia State,DI,1,27.002840822016385,5.346371352628523
442,2018-03-10,1044,"Boca Raton, FL",459,4,4,Georgia State,DI,1,29.14897010042459,5.121814670505376
443,2018-03-10,1052,"Boca Raton, FL",459,4,4,Georgia State,DI,1,30.819482742772003,4.8933454815019735
444,2018-03-17,1144,"Columbia, SC",459,4,4,Georgia State,DI,1,32.1649584542526,4.696231019890293
445,2018-03-17,1149,"Columbia, SC",459,4,4,Georgia State,DI,0,30.94750631939614,4.482714836144088
446,2018-03-18,1191,"Columbia, S.C.",459,4,4,Georgia State,DI,0,31.191261917856565,4.4611746951317786
447,2018-03-23,1233,"Atlanta, Ga",459,4,4,Georgia State,DI,1,31.834967394815607,4.380927064687093
448,2018-03-24,1270,"Atlanta, Ga",459,4,4,Georgia State,DI,1,32.38903059263697,4.324024123358439
449,2018-03-30,1359,"Miami, Fl",459,4,4,Georgia State,DI,1,34.19216525298657,4.132257069401892
450,2018-03-30,1382,"Miami, Fl",459,4,4,Georgia State,DI,0,31.86440267610415,3.92221041441913
451,2018-03-31,1422,"Miami, Fl",459,3,4,Georgia State,DI,1,33.50812444993114,3.7833492362519
