,Name,Year,Height,Hometown/HS,Team,mu,sigma
822,Samantha Bevilacqua,Fr,5'10,"Newfield, N.J.",Eckerd,25.0,8.333333333333334
823,Savanna Cary,Sr,5'9,"Boynton Beach, Fl",Eckerd,37.29202023297118,2.865363454668774
824,Stephanie Bogda,Jr,5'7,"Levittown, NY",Eckerd,23.917579566478384,2.9462227105393546
825,Allison Weimer,Fr,5'10,"Covington, La",Spring Hill College,15.65749308710933,2.865363454668774
826,Angela McClain,R-Fr,5'10,"New Orleans, La",Spring Hill College,25.0,8.333333333333334
827,Brittany  Bilotti,So,5'6,"Miami, Fl",Spring Hill College,39.146741745671875,2.865363454668774
828,Caroline Herrera,Jr,5'9,"Austin, Tx",Spring Hill College,15.65749308710933,2.865363454668774
829,Cassidi Sterrett,R-Fr,5'7,"Lee's Summit, Mo",Spring Hill College,25.0,8.333333333333334
830,Catherine Milwee,Sr,5'6,"Mobile, Al",Spring Hill College,14.93450028935375,2.9462227105393546
831,Emily Greim,Jr,5'9,"McKinney, Tx",Spring Hill College,38.0657197624514,4.198283208444447
832,Emily Sullivan,R-Fr,5'9,"Chicago, Ill",Spring Hill College,41.81810390417904,4.02201809758425
833,Emmarose Neibert,So,5'7,"Arnold, Mo",Spring Hill College,41.81810390417904,4.02201809758425
834,Julie Vujnovich,Sr,5'9,"Belle Chasse, La",Spring Hill College,32.373482901162205,2.7897340710092795
835,Katie Beth Gammon,Jr,5'8,"Plano, Tx",Spring Hill College,25.0,8.333333333333334
836,Landen Lake,R-Fr,5'0,"Tuscaloosa, Al",Spring Hill College,25.0,8.333333333333334
837,Mary Keller,Fr,6'0,"Kansas City, Mo",Spring Hill College,25.0,8.333333333333334
838,Morgan Eiland,Jr,6'2,"Mobile, Al",Spring Hill College,25.0,8.333333333333334
839,Paige Pappas,Fr,5'11,"Chicago, Ill",Spring Hill College,25.0,8.333333333333334
840,Patty Blood,So,5'11,"Cincinnati, Oh",Spring Hill College,25.0,8.333333333333334
841,Payton Gidney,So,5'9,"Grapevine, Tx",Spring Hill College,32.373482901162205,2.7897340710092795
842,Rebecca Moore,Fr,5'6,"Grand Bay, Al",Spring Hill College,25.0,8.333333333333334
843,Ryann Horkavy,Fr,5'11,"Chicago, Ill",Spring Hill College,25.0,8.333333333333334
844,Sarah Senft,So,5'10,"Spring Grove, Pa",Spring Hill College,39.146741745671875,2.865363454668774
845,Taylor Hurst,So,5'11,"Gulf Shores, Al",Spring Hill College,14.93450028935375,2.9462227105393546
846,Abby Struewing,Fr,5'5,"Lebanon, Oh",Carson-Newman,32.42156844184458,3.712160994206009
847,Aryana Fazelnia,Fr,5'8,"Weston, Fl",Carson-Newman,39.21769382789966,2.023732267234736
848,Catherine Cook,Sr,5'4,"Morristown, Tn",Carson-Newman,44.69935685378396,2.1238521062633904
849,Gabrielle Bailey,Sr,5'8,"Pompano Beach, Fl",Carson-Newman,42.00653433304833,4.02201809758425
850,Grace Seymour,Fr,5'10,"Hudson, Fl",Carson-Newman,21.07965426026101,2.1988116511516824
851,Kelly Hughes,So,5'8,"Woodbridge, Va",Carson-Newman,44.94896719529295,2.023732267234736
852,Lauren Williams,Fr,5'7,"Carrollton, Ga",Carson-Newman,20.125946428995395,2.1988116511516824
853,Lexi Headley,Fr,5'7,"Sharps Chapel, Tn",Carson-Newman,44.69935685378396,2.1238521062633904
854,Lexie Acevedo,Fr,5'7,"Newport, Tn",Carson-Newman,25.0,8.333333333333334
855,Micah Depetro,Fr,6'0,"Knoxville, Tn",Carson-Newman,32.42156844184458,3.712160994206009
856,Micah Palmer,Fr,5'7,"White Pine, Tn",Carson-Newman,42.00653433304833,4.02201809758425
857,Montgomery Sauter,Fr,5'4,"Columbia, S.C.",Carson-Newman,39.21769382789966,2.023732267234736
858,Morgan Harlan,Sr,6'2,"Ladera Ranch, Ca",Carson-Newman,21.07965426026101,2.1988116511516824
859,Summer Coulter,Fr,5'7,"El Paso, Tx",Carson-Newman,44.94896719529295,2.023732267234736
860,Aleksandra Djuric,Sr,5'11,"Belgrade, Serbia",Coastal Carolina,38.00180248516986,2.4228399529455746
861,Aristea Tontai,Fr,6'4,"Athens, Greece",Coastal Carolina,35.603760238646174,2.530894595439967
862,Autumn Otto,Jr,5'9,"Carlisle, Pa",Coastal Carolina,36.23961664481102,2.373181267217594
863,Carla Cahill,Jr,5'8,"Oak Lawn, Ill",Coastal Carolina,35.77453077908281,2.530894595439967
864,Christina Nance,Fr,6'3,"Bowie, Md",Coastal Carolina,25.0,8.333333333333334
865,Dora Lulic,Sr,6'2,"Osijek, Croatia",Coastal Carolina,35.77453077908281,2.530894595439967
866,Haylie Beck,Fr,5'7,"Powell, Oh",Coastal Carolina,36.23961664481102,2.373181267217594
867,Kalin Eske,Fr,5'8,"Milwaukee, Wi",Coastal Carolina,35.603760238646174,2.530894595439967
868,Kaylah House,Fr,6'3,"Atlanta, Ga",Coastal Carolina,25.0,8.333333333333334
869,Kinga Windisch,So,6'2,"Budapest, Hungary",Coastal Carolina,24.109545093152413,6.394304831481489
870,Kyla Manning,Fr,6'0,"Atlanta, Ga",Coastal Carolina,40.65555178630706,2.4228399529455746
871,Leah Hardeman,Sr,5'10,"Clarkston, Ga",Coastal Carolina,38.00180248516986,2.4228399529455746
872,Sara Boothe,,,,Coastal Carolina,38.71030209617042,2.088947496830355
873,Shelby Ladewig,Sr,5'9,"Houston, Tx",Coastal Carolina,40.65555178630706,2.4228399529455746
874,Sydney Alvis,Jr,5'4,"Maidans, Va",Coastal Carolina,25.0,8.333333333333334
875,Tanner Gauthier,Fr,5'10,"Nokomis, Fl",Coastal Carolina,24.109545093152413,6.394304831481489
876,Abigail Devido,Fr,5'9,"Ashburn, Va",Texas A&M; Corpus Christi,39.90337213938859,2.023732267234736
877,Chloe Simon,Fr,,"Katy, Tx",Texas A&M; Corpus Christi,19.027044588949156,7.268023290842246
878,Demi McInnis,Fr,5'7,"Cypress, Tx",Texas A&M; Corpus Christi,37.199837118199845,2.1988116511516824
879,Gabriella Johnston,Fr,5'7,"Kerrville, Tx",Texas A&M; Corpus Christi,24.75631061291276,7.268023290842246
880,Jenna Krenek,Fr,,"Houston, Tx",Texas A&M; Corpus Christi,19.626077994331293,2.1604329520970493
881,Kayla Walker,Fr,5'9,"Murrieta, Ca",Texas A&M; Corpus Christi,34.6800999716368,2.1238521062633904
882,Madi Fitzsimmons,Jr,6'0,"Murphy, Tx",Texas A&M; Corpus Christi,37.199837118199845,2.1988116511516824
883,Madison Green,Jr,5'8,"Dripping Springs, Tx",Texas A&M; Corpus Christi,39.89999830151342,1.9091145528466555
884,Maya Daukas,Fr,5'10,"Santa Monica, Ca",Texas A&M; Corpus Christi,34.6800999716368,2.1238521062633904
885,Naomi Overstreet,Jr,5'11,"Oakland, Ca",Texas A&M; Corpus Christi,19.626077994331293,2.1604329520970493
886,Olivia  Rook,Jr,5'9,"Arlington, Tx",Texas A&M; Corpus Christi,19.027044588949153,7.268023290842246
887,Rachel Young,Fr,,"Frisco, Tx",Texas A&M; Corpus Christi,39.89999830151342,1.9091145528466555
888,Selina Marolf,Fr,5'11,"Bern, Switzerland",Texas A&M; Corpus Christi,39.90337213938859,2.023732267234736
889,Ashtin Olin,Fr,5'11,"Pasco, Wa","Cal State University, Sacramento",43.1220059590969,2.1604329520970493
890,Brie Gathright,Jr,5'11,"Vacaville, Ca","Cal State University, Sacramento",25.49467199501022,5.677620099312075
891,Brigitte Murdock,Sr,5'6,"Reno, Nv","Cal State University, Sacramento",28.550842623400673,2.1604329520970493
892,Cianna Andrews,Fr,5'10,"Bellflower, Ca","Cal State University, Sacramento",31.13231343450002,2.530894595439967
893,Erin Cochran,Sr,6'3,"Fremont, Ca","Cal State University, Sacramento",25.0,8.333333333333334
894,Hannah Meadows,Sr,5'7,"Sparks, Nv","Cal State University, Sacramento",43.1220059590969,2.1604329520970493
895,Kennedy Kurtz,Sr,5'10,"Tucson, Az","Cal State University, Sacramento",39.51631927717869,2.1604329520970493
896,Lana Brown,Sr,6'0,"Redding, Ca","Cal State University, Sacramento",40.756860551090654,2.1238521062633904
897,Macey Hayden,Fr,5'11,"Lincoln, Ca","Cal State University, Sacramento",26.86014621200305,3.1257936082736575
898,Mikaela Nocetti,Jr,5'11,"Carmichael, Ca","Cal State University, Sacramento",40.756860551090654,2.1238521062633904
899,Paige Swinney,So,5'11,"Sugar Land, Tx","Cal State University, Sacramento",28.550842623400673,2.1604329520970493
900,Sarah Falk,Fr,6'1,"Longmont, Co","Cal State University, Sacramento",40.62412521487639,4.391011166604197
901,Sarah Davis,So,5'10,"Paradise Valley, Az","Cal State University, Sacramento",39.51631927717869,2.1604329520970493
902,Shannon Boyle,Sr,5'11,"Ridgefield, Wa","Cal State University, Sacramento",25.0,8.333333333333334
903,Skyler Takeda,Jr,5'9,"Vacaville, Ca","Cal State University, Sacramento",26.86014621200305,3.1257936082736575
904,Amber Rose,Sr,6'0,"Cypress, Ca",Concordia,25.0,8.333333333333334
905,Asia O'Neil,So,5'7,"Rancho Mirage, Ca",Concordia,24.270521732021503,2.4228399529455746
906,Avery Keathley,So,,"Watsonville, Ca",Concordia,33.41361437902008,2.2391216233559614
907,Hailey Gaines,Sr,6'0,"Mission Viejo, Ca",Concordia,25.0,8.333333333333334
908,Jaclyn Brown,,,,Concordia,41.01813004250046,2.718867490932981
909,Jessica Diederich,Sr,,"Omaha, Ne",Concordia,24.270521732021503,2.4228399529455746
910,Julia Denboer,,,,Concordia,42.89095769485222,2.2391216233559614
911,Kekela Hendrickson,Fr,,,Concordia,42.89095769485222,2.2391216233559614
912,Kersti Whitney,Sr,,,Concordia,24.958707182997774,6.394304831481489
913,Kyra Auten,Sr,6'0,"Northridge, Ca",Concordia,39.44522072539836,2.865363454668774
914,Marcela Frazzoni,Sr,5'10,"Santiago, Chile",Concordia,41.01813004250046,2.718867490932981
915,Riley Gill,Fr,,"Carlsbad, Ca",Concordia,33.41361437902008,2.2391216233559614
916,Tristan Self,Sr,5'6,"Helmet, Ca",Concordia,35.921769592822685,2.1988116511516824
917,Vanessa Bernzen,Fr,,,Concordia,35.921769592822685,2.1988116511516824
918,Ashley Slay,Sr,5'11,"Nashville, Tn",Austin Peay State,22.449502032397366,2.1604329520970493
919,Brooke Moore,Fr,5'10,"Louisville, Ky",Austin Peay State,39.62526589905536,1.9932270183499219
920,Caroline Waite,Fr,5'9,"Knoxville, Tn",Austin Peay State,30.603022000126,5.677620099312075
921,Cecily Gable,Jr,5'10,"Memphis, Tn",Austin Peay State,45.35653926644866,1.9932270183499219
922,Chloe Stitt,Fr,5'8,"Summitville, Ind",Austin Peay State,45.986285894578906,2.088947496830355
923,Claire Darland,Fr,5'10,"Lexington, Ky",Austin Peay State,39.62526589905536,1.9932270183499219
924,Ginny Gerig,So,5'5,"Towanda, Ill",Austin Peay State,45.35653926644866,1.9932270183499219
925,Haley Turner,Fr,5'9,"Flagstaff, Az",Austin Peay State,35.73262239222424,3.575667513246407
926,Jenna Panning,So,6'1,"Columbus, Oh",Austin Peay State,35.73262239222424,3.575667513246407
927,Katelyn Theiss,Fr,5'10,"DeSoto, Mo",Austin Peay State,22.449502032397366,2.1604329520970493
928,Kaylee Taff,Jr,6'0,"Houston, Tx",Austin Peay State,45.986285894578906,2.088947496830355
929,MiMi Arrington,So,5-8,"Yorktown, Ind",Austin Peay State,25.0,8.333333333333334
930,Nina Korfhage,Fr,5'4,"Louisville, Ky",Austin Peay State,40.010990843117085,2.023732267234736
931,Hannah Phillips,So,6'1,"Orient, Oh",UT Martin,25.0,8.333333333333334
932,Hayley Gray,Sr,6'0,"Watseka, Ill",UT Martin,25.0,8.333333333333334
933,Jemima Idemudia,Sr,6'2,"Glendale, Az",UT Martin,25.0,8.333333333333334
934,Kelly Lean,Sr,5'9,"Victoria, Australia",UT Martin,25.0,8.333333333333334
935,Macy Catlett,So,5'4,"St. Louis, Mo",UT Martin,25.0,8.333333333333334
936,Macy Reigelsperger,Sr,5'10,"Coldwater, Oh",UT Martin,25.0,8.333333333333334
937,Rachel Noffsinger,Sr,6'0,"Anna, Ohio",UT Martin,25.0,8.333333333333334
938,Sarah Shaw,Jr,5'11,"Collierville, Tn",UT Martin,25.0,8.333333333333334
939,Alyssa Cecil,Jr,5'7,"Cedar Park, Tx",Morehead State,30.99814086807093,3.860489524026792
940,Chandler Clark,So,5'9,"Seymour, Ind",Morehead State,43.549680085139414,2.1988116511516824
941,Danielle McCarson,R-So,5'3,"Lagrange, Ky",Morehead State,20.077775999332108,2.2815094948893346
942,Jessica  Hall,R-Jr,5'9,"Prestonburg, Ky",Morehead State,43.7627862773988,2.1988116511516824
943,Jessie Wachtman,R-Jr,6'2,"Pickerington, Oh",Morehead State,43.68850133427887,2.055608074416635
944,Jordan Jones,Jr,6'3,"Blythewood, SC",Morehead State,43.7627862773988,2.1988116511516824
945,Karlee Reynolds,So,6'3,"Plain City, Oh",Morehead State,30.99814086807093,3.860489524026792
946,Lauren Rokey,Fr,6'0,"Eureka, Ill",Morehead State,35.253035718196635,5.0884728472465515
947,Liz Allen,So,5'11,"Stillwell, Kan",Morehead State,43.68850133427887,2.055608074416635
948,Maddie Fella,Jr,6'3,"Santa Claus, Ind",Morehead State,20.077775999332108,2.2815094948893346
949,Olivia Lohmeier,Fr,6'0,"Cincinnati, Oh",Morehead State,43.549680085139414,2.1988116511516824
950,Rachel Moore,,,,Morehead State,25.0,8.333333333333334
951,Taylor Hodges,Fr,5'8,"Floyds Knobs, In",Morehead State,25.0,8.333333333333334
952,Alejandra Negron,Fr,5'9,"Bayamon, Puerto Rico",CSULA,37.678198306580924,2.023732267234736
953,Alma Serna,Sr,6'4,"Mission Viejo, Ca",CSULA,25.0,8.333333333333334
954,Bailey Anderson,Fr,5'8,"Irvine, Ca",CSULA,46.363581393969476,1.9932270183499219
955,Caitlyn Bato,So,5'2,"Rowland Heights, Ca",CSULA,23.67759521063731,5.368757712330199
956,Cynthia Giron,Jr,5'5,"Rancho Cucamonga, Ca",CSULA,25.0,8.333333333333334
957,Daisia LaBrie,Jr,5'11,"Riverside, Ca",CSULA,35.276920110954556,2.055608074416635
958,Daisy Portillo,Fr,6'2,"Duarte, Ca",CSULA,25.0,8.333333333333334
959,Daisy Crenshaw,Fr,6'2,"Los Angeles, Ca",CSULA,24.371401570528565,2.3261366938282633
960,Erianna Williams,Jr,5'10,"Sacramento, Ca",CSULA,46.363581393969476,1.9932270183499219
961,Janessa Mata,Fr,5'8,"San Diego, Ca",CSULA,35.276920110954556,2.055608074416635
962,Jeshmarie Suarez,Fr,5'3,"Bayamon, Puerto Rico",CSULA,28.1502005410032,2.088947496830355
963,Karla Santos,Fr,5'8,"Manati, Puerto Rico",CSULA,37.678198306580924,2.023732267234736
964,Kelsey Molnar,Sr,5'8,"Monrovia, Ca",CSULA,25.0,8.333333333333334
965,Michelle Boyd,Jr,5'6,"Sylmar, Ca",CSULA,23.67759521063731,5.368757712330199
966,Nicole Efseaff,Sr,5'7,"Chico, Ca",CSULA,25.0,8.333333333333334
967,Sifa Faaiu,Sr,5'11,"San Francisco, Ca",CSULA,25.0,8.333333333333334
968,Summer Hansen,Fr,6'2,"Corona, Ca",CSULA,25.0,8.333333333333334
969,Victoria Duarte,Fr,6'2,"Alta Loma, Ca",CSULA,28.1502005410032,2.088947496830355
970,Erin Umbel,Fr,5'9,"Helotes, Tx",Texas A&M; Kingsville,42.30459599121026,2.5898005062696576
971,Gabby Atchley,So,6'0,"Concord, Ca",Texas A&M; Kingsville,36.661749432867076,2.530894595439967
972,Haley Hutchinson,Jr,6'1,"Georgetown, Tx",Texas A&M; Kingsville,35.50759698421165,2.475330544877422
973,Kadi Shipman,So,5'4,"Georgetown, Tx",Texas A&M; Kingsville,25.0,8.333333333333334
974,Kelby Sprinkles,So,5'10,"Little River, Tx",Texas A&M; Kingsville,25.0,8.333333333333334
975,Kylexus Block,Fr,5'8,"San Antonio, Tx",Texas A&M; Kingsville,25.0,8.333333333333334
976,Kyra Henderson,Sr,5'3,"Carlsbad, Ca",Texas A&M; Kingsville,35.50759698421165,2.475330544877422
977,Loren Washington,Jr,,"Round Rock, Tx",Texas A&M; Kingsville,28.330506873906693,6.809496968450191
978,Macy Berg,Fr,5'7,"San Antonio, Tx",Texas A&M; Kingsville,27.582973135643215,6.018292133482491
979,Madeleine  Sims,Sr,5'10,"Aztec, N.M.",Texas A&M; Kingsville,28.330506873906693,6.809496968450191
980,Madison Brabham,Jr,5'10,"Kingwood, Tx",Texas A&M; Kingsville,27.582973135643215,6.018292133482491
981,Malee Sowa,So,5'8,"Sealy, Tx",Texas A&M; Kingsville,18.862647126128024,2.718867490932981
982,Sarah  Miller,So,5'10,"Long Beach, Ca",Texas A&M; Kingsville,25.0,8.333333333333334
983,Shelby Tate,Fr,5'10,"New Braunfels, Tx",Texas A&M; Kingsville,25.0,8.333333333333334
984,Tenley Housler,Fr,5'10,"Bulverde, Tx",Texas A&M; Kingsville,42.30459599121026,2.5898005062696576
985,Whitney Walker,Fr,5'9,"Bellingham, Wa",Texas A&M; Kingsville,36.661749432867076,2.530894595439967
986,Allie Kemp,Jr,5'4,"Tulsa, Ok",ULM,45.17794409576439,2.2391216233559614
987,Bailey Smith,Jr,5'10,"Rockwell, Tx",ULM,19.549641825747887,2.3261366938282633
988,Catherine Griffith,Jr,6'3,"Morrisville, N.C.",ULM,36.18896679857442,4.198283208444447
989,Gabby Love,Jr,5'10,"Fort Worth, Tx",ULM,44.4897173142198,2.1238521062633904
990,Grace Convey,So,5'10,"Brisbane, Australia",ULM,44.4897173142198,2.1238521062633904
991,Holland Ponthieux,So,5'9,"West Monroe, La",ULM,45.17794409576439,2.2391216233559614
992,Kayla Gallant,Fr,,"Cambridge, Ontario",ULM,40.86327416911234,2.088947496830355
993,Maile Sellers,Fr,,"Oceanside, Ca",ULM,40.86327416911234,2.088947496830355
994,McKenna Webster,Fr,,"Longmont, Co",ULM,23.30712489609495,5.0884728472465515
995,Rebecca Brown,GS,5'7,"Valrico, Fl",ULM,36.18896679857442,4.198283208444447
996,Taylor  Meyer,Fr,,"New Orleans, La",ULM,19.549641825747887,2.3261366938282633
997,Brilee Henson,Fr,5'9,"Bronton, Mo",Missouri Baptist University,25.24368938708723,7.268023290842246
998,Caterina Cigarini,So,6'5,"Modena, Italy",Missouri Baptist University,33.69774561779258,2.530894595439967
999,Georgia Park,Fr,5'6,"Auckland, New Zealand",Missouri Baptist University,20.987733464043075,5.0884728472465515
1000,Kamden Maas,Jr,5'6,"Carlsbad, Ca",Missouri Baptist University,33.69774561779258,2.530894595439967
1001,Kelly Wilson,So,6'1,"O'Fallon, Mo",Missouri Baptist University,44.72662821601102,4.02201809758425
1002,Kristen Williams,Jr,5'10,"Ironton, Mo",Missouri Baptist University,25.24368938708723,7.268023290842246
1003,Maggie Sorensen,Jr,6'1,"St Louis, Mo",Missouri Baptist University,41.33625367571526,2.652347064623227
1004,Mallory Moran,Jr,5'11,"St. Louis, Mo",Missouri Baptist University,35.7919612126692,2.5898005062696576
1005,Marion Couraud,Sr,6'1,"Tourrettes sur du Loup, France",Missouri Baptist University,13.722595160024536,2.652347064623227
1006,Megan Williams,So,5'10,"Ironton, Mo",Missouri Baptist University,25.44608595717226,6.394304831481489
1007,Natalie Hecht,So,5'5,"St Louis, Mo",Missouri Baptist University,25.0,8.333333333333334
1008,Rachel Luebbers,Jr,5'6,"St Louis, Mo",Missouri Baptist University,41.33625367571526,2.652347064623227
1009,Rachel  Poole,So,5'10,"Marble Hill, Mo",Missouri Baptist University,35.7919612126692,2.5898005062696576
1010,Sam Kurm,,,,Missouri Baptist University,20.987733464043075,5.0884728472465515
1011,Sarah Wilson,Fr,5'6,"Desoto, Mo",Missouri Baptist University,44.72662821601102,4.02201809758425
1012,Sarah Bolton,So,5'5,"St Louis, Mo",Missouri Baptist University,13.722595160024536,2.652347064623227
1013,Amanda Burton,Jr,6'0,"Gilbert, Az",Benedictine,25.0,8.333333333333334
1014,Anokina Mirzapour,Sr,5'6,"San Jose, Ca",Benedictine,37.92339169659492,2.4228399529455746
1015,Ariah Evans,Jr,6'0,"Phoenix, Az",Benedictine,25.0,8.333333333333334
1016,Benesia Rodriguez,So,5'3,"San Antonio, Tx",Benedictine,36.100914253743134,2.2815094948893346
1017,Caitlan Sammons,So,5'7,"Chandler, Az",Benedictine,35.53952236707694,2.3261366938282633
1018,Dani Burke,Jr,5'7,"Kennwick, Wa",Benedictine,19.673810108709496,6.394304831481489
1019,Destiny Ramirez,So,5'4,"Laveen, Az",Benedictine,25.0,8.333333333333334
1020,Hannah Marang,Sr,6'1,"Yakima, Wa",Benedictine,25.0,8.333333333333334
1021,Hayden Boucher,Fr,5'2,"Phoenix, Az",Benedictine,36.100914253743134,2.2815094948893346
1022,Jackie Woods,Fr,5'11,"Menifee, Ca",Benedictine,36.55769846327073,2.3261366938282633
1023,Kassandra Renteria,So,5'8,"Tanopah, Az",Benedictine,37.92339169659492,2.4228399529455746
1024,Kat McCullough,Fr,5'7,"Queen Creek, Az",Benedictine,36.55769846327073,2.3261366938282633
1025,Leosha Barker,R-Jr,6'0,"Phoenix, Az",Benedictine,25.0,8.333333333333334
1026,Lexi Fetui,Jr,5'8,"Las Vegas, Nv",Benedictine,25.0,8.333333333333334
1027,Madison Peters,Sr,5'9,"Avondale, Az",Benedictine,22.60124084994309,6.809496968450191
1028,Megan Block,Jr,6'0,"Scottsdale, Az",Benedictine,19.673810108709496,6.394304831481489
1029,Mikayla Flores,R-Fr,5'7,"Florence, Az",Benedictine,25.0,8.333333333333334
1030,Mykahla Smith,Fr,5'8,"Mesa, Az",Benedictine,25.0,8.333333333333334
1031,Pinkie Ranger,So,5'6,"Phoenix, Az",Benedictine,25.0,8.333333333333334
1032,Stephanie Burton,Sr,5'2,"Garden Grove, Ca",Benedictine,25.0,8.333333333333334
1033,Sydney Nelson,So,6'0,"Gilbert, Az",Benedictine,35.53952236707694,2.3261366938282633
1034,Taylor Bradley,Jr,5'9,"Maricopa, Az",Benedictine,43.044404471069846,2.9462227105393546
1035,Victoria  Prokic,So,6'1,"Sykesville, Md",Stevenson,25.0,8.333333333333334
1036,Annika Schwartz,Sr,5'10,"Damascus, Md",Stevenson,25.0,8.333333333333334
1037,Caroline Dangel,So,5'6,"Sykesville, Md",Stevenson,25.0,8.333333333333334
1038,Chelsea  Ireland,Jr,5'11,"Huntingtown, Md",Stevenson,25.0,8.333333333333334
1039,Darian Hileman,So,5'11,"Bristow, Va",Stevenson,25.0,8.333333333333334
1040,Emily Castro,So,5'9,"Whitehall, Pa",Stevenson,25.0,8.333333333333334
1041,Jessi Freeman,Fr,5'10,"Virginia Beach, Va",Stevenson,25.0,8.333333333333334
1042,Julie Nightwine,So,5'8,"Mechanicsburg, Pa",Stevenson,25.0,8.333333333333334
1043,Katie Leftridge,So,5'10,"Felton, Pa",Stevenson,25.0,8.333333333333334
1044,Katie McGuire,Sr,5'11,"Cornelius, N.C.",Stevenson,25.0,8.333333333333334
1045,Lauren Jan,Jr,5'10,"Bethesda, Md",Stevenson,25.0,8.333333333333334
1046,Lauren Weaver,Sr,5'10,"My Airy, Md",Stevenson,25.0,8.333333333333334
1047,Lizi Cudal,Fr,5'8,"Carlsbad, Ca",Stevenson,25.0,8.333333333333334
1048,Moriah Savage,Jr,5'9,"Owings Mill, Md",Stevenson,25.0,8.333333333333334
1049,Rysleigh Reeves,Fr,5'9,"Williamsburg, Va",Stevenson,25.0,8.333333333333334
1050,Sarah Riggin,Fr,5'4,"Sykesville, Md",Stevenson,25.0,8.333333333333334
1051,Sarah Manderson,Fr,6'0,"Davidsonville, Md",Stevenson,25.0,8.333333333333334
1052,Trang Christensen,So,5'6,"Mullica Hill, N.J.",Stevenson,25.0,8.333333333333334
1053,Alexia Jeangrand,Fr,,"North Vancouver, Canada",Principia,25.0,8.333333333333334
1054,Amanda Roberts,So,,"Alton, Ill",Principia,25.0,8.333333333333334
1055,Anna Webster,So,,"St Louis, Mo",Principia,25.0,8.333333333333334
1056,Cha Cha Fisher,Sr,,"Santa Barbara, Ca",Principia,25.0,8.333333333333334
1057,Devon Marunde,So,,"Mchenry, Ill",Principia,25.0,8.333333333333334
1058,Emelie Frederikson,GS,,"St Louis, Mo",Principia,25.0,8.333333333333334
1059,Emma Herman,Sr,,"Walnut Creek, Ca",Principia,25.0,8.333333333333334
1060,Jessica Bayne,Fr,,"Tequesta, Fl",Principia,25.0,8.333333333333334
1061,Leigh Weathers,Jr,,"Ballwin, Mo",Principia,25.0,8.333333333333334
1062,Libby Lewis,So,,"Chesterfield, Mo",Principia,25.0,8.333333333333334
1063,Makena Patterson,Jr,,"St Louis, Mo",Principia,25.0,8.333333333333334
1064,Mesa Goebel,So,,"Custer, S.D.",Principia,25.0,8.333333333333334
1065,Nikki Matters,So,,"Mount Prospect, Ill",Principia,25.0,8.333333333333334
1066,Sarah Ungerleider,Fr,,"Cherry Hill, N.J.",Principia,25.0,8.333333333333334
1067,Victoria Vandiver,So,,"St Louis, Mo",Principia,25.0,8.333333333333334
1068,Alexandra Gonzalez,Fr,5'7,"Miami, Fl",Warner,25.0,8.333333333333334
1069,Anna Baker,So,5'11,"Glen Ridge, NJ",Warner,25.0,8.333333333333334
1070,Ashley Kube,So,5'8,"Merritt Island, Fl",Warner,25.0,8.333333333333334
1071,Becca Bowlin,So,5'9,"Peoria, Ill",Warner,25.0,8.333333333333334
1072,Chelsea Forbes,Fr,5'7,"Jacksonville, Fl",Warner,25.0,8.333333333333334
1073,Cheyenne Miller,So,5'11,"Sarasota, Fl",Warner,25.0,8.333333333333334
1074,Keana Smalls,Jr,5'9,"Layton, Utah",Warner,25.0,8.333333333333334
1075,Madison Kleinmeier,Fr,5'9,"Dunedin, Fl",Warner,25.0,8.333333333333334
1076,Marissa Intoppa,Sr,5'8,"Lake Worth, Fl",Warner,25.0,8.333333333333334
1077,Shelby McCulley,Fr,5'8,"Orlando, Fl",Warner,25.0,8.333333333333334
1078,Sydney Ackermann,Fr,5'11,"Sanford, Fl",Warner,25.0,8.333333333333334
1079,Vanessa Boitnott,Jr,5'10,"West Palm Beach, Fl",Warner,25.0,8.333333333333334
1080,Abby Cash,GS,5'10,"New Carlisle, Oh",Lincoln Memorial,46.12798915457211,1.9932270183499219
1081,Alicia Kessler,Fr,6'2,"Jackson Center, Oh",Lincoln Memorial,25.0,8.333333333333334
1082,Beka Wachob,So,5'8,"Milton, Fl",Lincoln Memorial,45.145536595993796,2.088947496830355
1083,Danielle Ged,Jr,5'10,"Smyrna, Tn",Lincoln Memorial,40.39671578717881,1.9932270183499219
1084,Danielle Stachura,R-So,5'7,"Pleasant Prairie, Wi",Lincoln Memorial,21.555606436524513,2.1604329520970493
1085,Erica Whiteaker,Jr,5'3,"Kingston Springs, Tn",Lincoln Memorial,33.61170855797785,3.575667513246407
1086,Hailey Lake,Fr,5'4,"New Port Richey, Fl",Lincoln Memorial,40.39671578717881,1.9932270183499219
1087,Kai Wesemann,Jr,5'10,"Pleasant Hill, Mo",Lincoln Memorial,21.555606436524513,2.1604329520970493
1088,Kayla Kidney,Sr,5'9,"Chandler, Az",Lincoln Memorial,25.0,8.333333333333334
1089,Lindsey Nartker,So,5'10,"New Carlisle, Oh",Lincoln Memorial,46.12798915457211,1.9932270183499219
1090,Olivia Brock,Fr,5'10,"Lima, Oh",Lincoln Memorial,25.0,8.333333333333334
1091,Rylee Storms,R-So,6'0,"Grand Rapids, Mi",Lincoln Memorial,33.61170855797785,3.575667513246407
1092,Sarah  Jones,Fr,5'4,"Murfreesboro, Tn",Lincoln Memorial,25.0,8.333333333333334
